date,flow_yolo,height_sac_na,inund_days,inundation,doy1998
1999-12-23,49,17.09,0,0,722
1999-12-24,55,16.97,0,0,723
1999-12-25,51,16.89,0,0,724
1999-12-26,50,16.83,0,0,725
1999-12-27,50,16.81,0,0,726
1999-12-28,50,16.78,0,0,727
1999-12-29,50,16.75,0,0,728
1999-12-30,50,16.72,0,0,729
1999-12-31,35,16.67,0,0,730
2000-01-01,45,16.62,0,0,731
2000-01-02,55,16.58,0,0,732
2000-01-03,51,16.54,0,0,733
2000-01-04,50,16.53,0,0,734
2000-01-05,50,16.49,0,0,735
2000-01-06,40,16.45,0,0,736
2000-01-07,25,16.4,0,0,737
2000-01-08,25,16.34,0,0,738
2000-01-09,53,16.26,0,0,739
2000-01-10,65,16.2,0,0,740
2000-01-11,58,16.13,0,0,741
2000-01-12,43,16.1,0,0,742
2000-01-13,30,17.2,0,0,743
2000-01-14,30,17.5,0,0,744
2000-01-15,35,17.41,0,0,745
2000-01-16,47,18.87,0,0,746
2000-01-17,50,21.72,0,0,747
2000-01-18,50,22.01,0,0,748
2000-01-19,50,21.83,0,0,749
2000-01-20,42,21.23,0,0,750
2000-01-21,25,24.22,0,0,751
2000-01-22,25,24.31,0,0,752
2000-01-23,25,23.11,0,0,753
2000-01-24,23,22.92,0,0,754
2000-01-25,1410,28.5,0,0,755
2000-01-26,2303,28.98,0,0,756
2000-01-27,2333,28.8,0,0,757
2000-01-28,2112,28.1,0,0,758
2000-01-29,1845,27.32,0,0,759
2000-01-30,1645,26.74,0,0,760
2000-01-31,1575,28.29,0,0,761
2000-02-01,1675,28.72,0,0,762
2000-02-02,1945,28.69,0,0,763
2000-02-03,1965,28.6,0,0,764
2000-02-04,1785,28.41,0,0,765
2000-02-05,1588,28.05,0,0,766
2000-02-06,1360,27.83,0,0,767
2000-02-07,1170,27.5,0,0,768
2000-02-08,1053,27.43,0,0,769
2000-02-09,30,26.71,0,0,770
2000-02-10,30,25.56,0,0,771
2000-02-11,37,27.51,0,0,772
2000-02-12,1460,30.46,0,0,773
2000-02-13,2410,32.59,0,0,774
2000-02-14,4753,35.72,1,1,775
2000-02-15,57579,36.13,2,1,776
2000-02-16,56974,36.12,3,1,777
2000-02-17,55659,36.17,4,1,778
2000-02-18,49292,36.1,5,1,779
2000-02-19,39108,35.82,6,1,780
2000-02-20,30442,35.53,7,1,781
2000-02-21,27015,35.37,8,1,782
2000-02-22,23172,35.21,9,1,783
2000-02-23,29431,35.77,10,1,784
2000-02-24,42740,35.84,11,1,785
2000-02-25,42134,35.86,12,1,786
2000-02-26,40825,35.86,13,1,787
2000-02-27,43482,36.25,14,1,788
2000-02-28,63375,36.43,15,1,789
2000-02-29,61271,36.39,16,1,790
2000-03-01,61554,36.34,17,1,791
2000-03-02,55710,36.26,18,1,792
2000-03-03,49969,36.09,19,1,793
2000-03-04,44934,36.01,20,1,794
2000-03-05,42439,36.07,21,1,795
2000-03-06,46539,36.09,22,1,796
2000-03-07,45498,36.1,23,1,797
2000-03-08,49509,36.19,24,1,798
2000-03-09,51219,36.19,25,1,799
2000-03-10,48202,36.1,26,1,800
2000-03-11,43685,35.98,27,1,801
2000-03-12,38471,35.86,28,1,802
2000-03-13,32247,35.7,29,1,803
2000-03-14,26009,35.43,30,1,804
2000-03-15,19565,35.05,31,1,805
2000-03-16,11708,34.66,32,1,806
2000-03-17,5556,34.23,33,1,807
2000-03-18,3388,33.56,34,1,808
2000-03-19,2510,32.42,0,0,809
2000-03-20,2340,31.11,0,0,810
2000-03-21,1809,29.58,0,0,811
2000-03-22,1650,28.46,0,0,812
2000-03-23,1544,27.51,0,0,813
2000-03-24,1406,26.61,0,0,814
2000-03-25,1247,25.71,0,0,815
2000-03-26,120,24.84,0,0,816
2000-03-27,134,23.95,0,0,817
2000-03-28,158,23.34,0,0,818
2000-03-29,184,22.79,0,0,819
2000-03-30,201,22.39,0,0,820
2000-03-31,226,21.97,0,0,821
2000-04-01,226,21.56,0,0,822
2000-04-02,227,21.2,0,0,823
2000-04-03,263,20.9,0,0,824
2000-04-04,299,20.55,0,0,825
2000-04-05,305,20.21,0,0,826
2000-04-06,326,19.97,0,0,827
2000-04-07,321,19.8,0,0,828
2000-04-08,341,19.64,0,0,829
2000-04-09,358,19.59,0,0,830
2000-04-10,364,19.86,0,0,831
2000-04-11,371,20.6,0,0,832
2000-04-12,385,21.02,0,0,833
2000-04-13,409,21.14,0,0,834
2000-04-14,402,21.22,0,0,835
2000-04-15,402,21.51,0,0,836
2000-04-16,390,21.66,0,0,837
2000-04-17,319,22.67,0,0,838
2000-04-18,246,22.95,0,0,839
2000-04-19,1246,25.33,0,0,840
2000-04-20,1720,25.4,0,0,841
2000-04-21,1938,25.01,0,0,842
2000-04-22,1818,23.93,0,0,843
2000-04-23,1522,23.18,0,0,844
2000-04-24,254,22.63,0,0,845
2000-04-25,285,22.22,0,0,846
2000-04-26,306,21.77,0,0,847
2000-04-27,355,21.17,0,0,848
2000-04-28,378,20.35,0,0,849
2000-04-29,395,19.81,0,0,850
2000-04-30,396,19.83,0,0,851
2000-05-01,414,20,0,0,852
2000-05-02,428,20.08,0,0,853
2000-05-03,465,20.1,0,0,854
2000-05-04,499,20.3,0,0,855
2000-05-05,544,20.46,0,0,856
2000-05-06,556,20.45,0,0,857
2000-05-07,498,20.58,0,0,858
2000-05-08,412,20.97,0,0,859
2000-05-09,377,21.06,0,0,860
2000-05-10,370,21.03,0,0,861
2000-05-11,347,20.73,0,0,862
2000-05-12,384,19.89,0,0,863
2000-05-13,419,18.88,0,0,864
2000-05-14,412,17.99,0,0,865
2000-05-15,361,17.24,0,0,866
2000-05-16,317,17.93,0,0,867
2000-05-17,289,19.28,0,0,868
2000-05-18,292,19.76,0,0,869
2000-05-19,305,19.65,0,0,870
2000-05-20,347,18.93,0,0,871
2000-05-21,390,18.19,0,0,872
2000-05-22,449,18.71,0,0,873
2000-05-23,529,18.71,0,0,874
2000-05-24,556,18.68,0,0,875
2000-05-25,609,18.58,0,0,876
2000-05-26,641,18.48,0,0,877
2000-05-27,613,18.47,0,0,878
2000-05-28,605,18.11,0,0,879
2000-05-29,627,17.99,0,0,880
2000-05-30,636,17.95,0,0,881
2000-05-31,637,17.95,0,0,882
2000-06-01,626,17.91,0,0,883
2000-06-02,622,17.79,0,0,884
2000-06-03,648,17.66,0,0,885
2000-06-04,639,17.38,0,0,886
2000-06-05,646,17.15,0,0,887
2000-06-06,648,17.04,0,0,888
2000-06-07,657,17,0,0,889
2000-06-08,664,16.89,0,0,890
2000-06-09,636,16.95,0,0,891
2000-06-10,600,17.62,0,0,892
2000-06-11,575,17.86,0,0,893
2000-06-12,593,17.9,0,0,894
2000-06-13,623,17.9,0,0,895
2000-06-14,361,17.84,0,0,896
2000-06-15,703,17.91,0,0,897
2000-06-16,750,18.03,0,0,898
2000-06-17,747,18,0,0,899
2000-06-18,726,17.66,0,0,900
2000-06-19,731,17.3,0,0,901
2000-06-20,754,16.92,0,0,902
2000-06-21,784,16.49,0,0,903
2000-06-22,780,16.26,0,0,904
2000-06-23,753,16.55,0,0,905
2000-06-24,695,16.91,0,0,906
2000-06-25,669,17.18,0,0,907
2000-06-26,665,17.44,0,0,908
2000-06-27,680,17.94,0,0,909
2000-06-28,664,18.17,0,0,910
2000-06-29,664,18.2,0,0,911
2000-06-30,681,18.59,0,0,912
2000-07-01,666,18.81,0,0,913
2000-07-02,660,18.85,0,0,914
2000-07-03,666,18.85,0,0,915
2000-07-04,643,18.82,0,0,916
2000-07-05,636,19.11,0,0,917
2000-07-06,640,19.23,0,0,918
2000-07-07,653,19.33,0,0,919
2000-07-08,672,19.35,0,0,920
2000-07-09,654,19.33,0,0,921
2000-07-10,630,19.4,0,0,922
2000-07-11,659,19.4,0,0,923
2000-07-12,684,19.35,0,0,924
2000-07-13,699,19.25,0,0,925
2000-07-14,673,19.22,0,0,926
2000-07-15,624,19.14,0,0,927
2000-07-16,584,19.14,0,0,928
2000-07-17,569,19.13,0,0,929
2000-07-18,605,19.08,0,0,930
2000-07-19,628,19.14,0,0,931
2000-07-20,643,19.15,0,0,932
2000-07-21,634,19.15,0,0,933
2000-07-22,635,19.24,0,0,934
2000-07-23,593,19.31,0,0,935
2000-07-24,575,19.36,0,0,936
2000-07-25,605,19.38,0,0,937
2000-07-26,590,19.46,0,0,938
2000-07-27,571,19.5,0,0,939
2000-07-28,580,19.49,0,0,940
2000-07-29,615,19.63,0,0,941
2000-07-30,633,19.73,0,0,942
2000-07-31,635,19.76,0,0,943
2000-08-01,684,19.75,0,0,944
2000-08-02,696,19.73,0,0,945
2000-08-03,685,19.65,0,0,946
2000-08-04,650,19.62,0,0,947
2000-08-05,617,19.58,0,0,948
2000-08-06,589,19.5,0,0,949
2000-08-07,576,19.19,0,0,950
2000-08-08,547,18.81,0,0,951
2000-08-09,505,18.64,0,0,952
2000-08-10,460,18.54,0,0,953
2000-08-11,459,18.38,0,0,954
2000-08-12,480,17.99,0,0,955
2000-08-13,466,17.92,0,0,956
2000-08-14,470,18.01,0,0,957
2000-08-15,514,18.03,0,0,958
2000-08-16,533,18.06,0,0,959
2000-08-17,541,18.12,0,0,960
2000-08-18,556,18.11,0,0,961
2000-08-19,547,17.96,0,0,962
2000-08-20,506,17.77,0,0,963
2000-08-21,491,17.54,0,0,964
2000-08-22,489,17.45,0,0,965
2000-08-23,456,17.59,0,0,966
2000-08-24,454,17.77,0,0,967
2000-08-25,455,17.83,0,0,968
2000-08-26,448,17.8,0,0,969
2000-08-27,423,17.81,0,0,970
2000-08-28,441,17.88,0,0,971
2000-08-29,473,17.96,0,0,972
2000-08-30,470,18.14,0,0,973
2000-08-31,480,18.2,0,0,974
2000-09-01,456,18.27,0,0,975
2000-09-02,438,18.37,0,0,976
2000-09-03,401,18.49,0,0,977
2000-09-04,348,18.67,0,0,978
2000-09-05,306,18.67,0,0,979
2000-09-06,301,18.61,0,0,980
2000-09-07,316,18.53,0,0,981
2000-09-08,355,18.32,0,0,982
2000-09-09,363,17.93,0,0,983
2000-09-10,351,17.5,0,0,984
2000-09-11,346,17.31,0,0,985
2000-09-12,342,17.16,0,0,986
2000-09-13,356,17.17,0,0,987
2000-09-14,351,17.15,0,0,988
2000-09-15,338,17.05,0,0,989
2000-09-16,311,16.88,0,0,990
2000-09-17,294,16.84,0,0,991
2000-09-18,308,16.87,0,0,992
2000-09-19,343,16.8,0,0,993
2000-09-20,367,16.68,0,0,994
2000-09-21,353,16.65,0,0,995
2000-09-22,319,16.72,0,0,996
2000-09-23,282,16.81,0,0,997
2000-09-24,265,16.85,0,0,998
2000-09-25,260,16.85,0,0,999
2000-09-26,267,16.76,0,0,1000
2000-09-27,270,16.67,0,0,1001
2000-09-28,273,16.6,0,0,1002
2000-09-29,246,16.51,0,0,1003
2000-09-30,225,16.26,0,0,1004
2000-10-01,218,15.85,0,0,1005
2000-10-02,226,15.53,0,0,1006
2000-10-03,235,15.44,0,0,1007
2000-10-04,236,15.38,0,0,1008
2000-10-05,233,15.26,0,0,1009
2000-10-06,225,15.06,0,0,1010
2000-10-07,204,14.89,0,0,1011
2000-10-08,195,14.81,0,0,1012
2000-10-09,173,14.7,0,0,1013
2000-10-10,156,14.63,0,0,1014
2000-10-11,138,14.78,0,0,1015
2000-10-12,130,14.96,0,0,1016
2000-10-13,123,15.07,0,0,1017
2000-10-14,116,15.1,0,0,1018
2000-10-15,115,15.1,0,0,1019
2000-10-16,104,15.08,0,0,1020
2000-10-17,108,15.06,0,0,1021
2000-10-18,110,15.08,0,0,1022
2000-10-19,110,15.08,0,0,1023
2000-10-20,110,15.04,0,0,1024
2000-10-21,110,14.92,0,0,1025
2000-10-22,102,14.82,0,0,1026
2000-10-23,100,14.71,0,0,1027
2000-10-24,100,14.57,0,0,1028
2000-10-25,94,14.46,0,0,1029
2000-10-26,70,14.33,0,0,1030
2000-10-27,45,14.62,0,0,1031
2000-10-28,40,15.08,0,0,1032
2000-10-29,61,15.39,0,0,1033
2000-10-30,70,16,0,0,1034
2000-10-31,66,16.3,0,0,1035
2000-11-01,61,16.32,0,0,1036
2000-11-02,60,16.32,0,0,1037
2000-11-03,69,16.23,0,0,1038
2000-11-04,82,16.03,0,0,1039
2000-11-05,81,15.71,0,0,1040
2000-11-06,80,15.4,0,0,1041
2000-11-07,80,15.27,0,0,1042
2000-11-08,75,15.19,0,0,1043
2000-11-09,45,15.04,0,0,1044
2000-11-10,40,14.87,0,0,1045
2000-11-11,40,14.75,0,0,1046
2000-11-12,40,14.75,0,0,1047
2000-11-13,40,14.75,0,0,1048
2000-11-14,40,14.8,0,0,1049
2000-11-15,46,14.82,0,0,1050
2000-11-16,50,15.3,0,0,1051
2000-11-17,46,15.3,0,0,1052
2000-11-18,40,15.26,0,0,1053
2000-11-19,40,15.15,0,0,1054
2000-11-20,40,15.17,0,0,1055
2000-11-21,40,15.23,0,0,1056
2000-11-22,40,15.32,0,0,1057
2000-11-23,36,15.45,0,0,1058
2000-11-24,10,15.48,0,0,1059
2000-11-25,0,15.48,0,0,1060
2000-11-26,18,15.49,0,0,1061
2000-11-27,34,15.5,0,0,1062
2000-11-28,26,15.5,0,0,1063
2000-11-29,0,15.53,0,0,1064
2000-11-30,0,15.64,0,0,1065
2000-12-01,29,15.89,0,0,1066
2000-12-02,32,16.14,0,0,1067
2000-12-03,13,16.16,0,0,1068
2000-12-04,14,16.16,0,0,1069
2000-12-05,30,16.11,0,0,1070
2000-12-06,35,16.04,0,0,1071
2000-12-07,35,15.96,0,0,1072
2000-12-08,41,15.9,0,0,1073
2000-12-09,39,15.83,0,0,1074
2000-12-10,35,15.76,0,0,1075
2000-12-11,35,15.69,0,0,1076
2000-12-12,35,15.67,0,0,1077
2000-12-13,30,15.65,0,0,1078
2000-12-14,32,15.71,0,0,1079
2000-12-15,35,16.07,0,0,1080
2000-12-16,35,16.9,0,0,1081
2000-12-17,35,17.03,0,0,1082
2000-12-18,42,17.03,0,0,1083
2000-12-19,51,16.8,0,0,1084
2000-12-20,60,16.53,0,0,1085
2000-12-21,60,16.3,0,0,1086
2000-12-22,60,16.13,0,0,1087
2000-12-23,60,15.99,0,0,1088
2000-12-24,60,15.9,0,0,1089
2000-12-25,60,15.83,0,0,1090
2000-12-26,53,15.77,0,0,1091
2000-12-27,54,15.73,0,0,1092
2000-12-28,60,15.67,0,0,1093
2000-12-29,60,15.62,0,0,1094
2000-12-30,60,15.58,0,0,1095
2000-12-31,60,15.55,0,0,1096
2001-01-01,60,15.51,0,0,1097
2001-01-02,56,15.47,0,0,1098
2001-01-03,46,15.43,0,0,1099
2001-01-04,50,15.41,0,0,1100
2001-01-05,50,15.4,0,0,1101
2001-01-06,58,15.39,0,0,1102
2001-01-07,60,15.34,0,0,1103
2001-01-08,60,15.3,0,0,1104
2001-01-09,60,15.92,0,0,1105
2001-01-10,60,16.68,0,0,1106
2001-01-11,60,17.73,0,0,1107
2001-01-12,60,21.52,0,0,1108
2001-01-13,60,22.14,0,0,1109
2001-01-14,60,21.75,0,0,1110
2001-01-15,60,20.45,0,0,1111
2001-01-16,56,19.36,0,0,1112
2001-01-17,55,18.79,0,0,1113
2001-01-18,55,18.22,0,0,1114
2001-01-19,48,17.71,0,0,1115
2001-01-20,48,17.29,0,0,1116
2001-01-21,50,16.97,0,0,1117
2001-01-22,50,16.73,0,0,1118
2001-01-23,50,16.54,0,0,1119
2001-01-24,57,16.47,0,0,1120
2001-01-25,60,18.27,0,0,1121
2001-01-26,60,22.03,0,0,1122
2001-01-27,1077,24.43,0,0,1123
2001-01-28,1995,24.44,0,0,1124
2001-01-29,1795,23.09,0,0,1125
2001-01-30,1125,21.4,0,0,1126
2001-01-31,30,20.03,0,0,1127
2001-02-01,53,19.2,0,0,1128
2001-02-02,60,18.75,0,0,1129
2001-02-03,60,18.26,0,0,1130
2001-02-04,50,17.83,0,0,1131
2001-02-05,40,17.37,0,0,1132
2001-02-06,51,17.04,0,0,1133
2001-02-07,60,16.81,0,0,1134
2001-02-08,60,16.62,0,0,1135
2001-02-09,56,16.48,0,0,1136
2001-02-10,50,16.41,0,0,1137
2001-02-11,50,17.37,0,0,1138
2001-02-12,43,20.6,0,0,1139
2001-02-13,40,21.32,0,0,1140
2001-02-14,40,21.33,0,0,1141
2001-02-15,45,20.9,0,0,1142
2001-02-16,50,19.6,0,0,1143
2001-02-17,50,18.71,0,0,1144
2001-02-18,50,18.04,0,0,1145
2001-02-19,50,17.56,0,0,1146
2001-02-20,44,19.37,0,0,1147
2001-02-21,40,22.66,0,0,1148
2001-02-22,1462,25.16,0,0,1149
2001-02-23,2305,25.92,0,0,1150
2001-02-24,3045,26.54,0,0,1151
2001-02-25,3715,26.42,0,0,1152
2001-02-26,4409,27.37,0,0,1153
2001-02-27,4355,27.57,0,0,1154
2001-02-28,4045,27.18,0,0,1155
2001-03-01,3715,25.12,0,0,1156
2001-03-02,3112,23.34,0,0,1157
2001-03-03,2385,22.11,0,0,1158
2001-03-04,1925,21.48,0,0,1159
2001-03-05,3243,25.7,0,0,1160
2001-03-06,5168,28.98,0,0,1161
2001-03-07,4805,29.55,0,0,1162
2001-03-08,4545,30.26,0,0,1163
2001-03-09,4425,30.25,0,0,1164
2001-03-10,4385,28.71,0,0,1165
2001-03-11,4305,26.32,0,0,1166
2001-03-12,4005,24.75,0,0,1167
2001-03-13,3567,23.92,0,0,1168
2001-03-14,2966,23.01,0,0,1169
2001-03-15,2200,22.1,0,0,1170
2001-03-16,1510,21.32,0,0,1171
2001-03-17,1190,20.63,0,0,1172
2001-03-18,63,19.94,0,0,1173
2001-03-19,60,19.51,0,0,1174
2001-03-20,108,19.22,0,0,1175
2001-03-21,134,19.11,0,0,1176
2001-03-22,142,18.99,0,0,1177
2001-03-23,152,18.88,0,0,1178
2001-03-24,155,18.74,0,0,1179
2001-03-25,153,18.55,0,0,1180
2001-03-26,150,18.38,0,0,1181
2001-03-27,164,18.26,0,0,1182
2001-03-28,181,18.23,0,0,1183
2001-03-29,199,18.21,0,0,1184
2001-03-30,205,18.09,0,0,1185
2001-03-31,212,17.9,0,0,1186
2001-04-01,229,17.69,0,0,1187
2001-04-02,239,17.51,0,0,1188
2001-04-03,245,17.37,0,0,1189
2001-04-04,256,17.19,0,0,1190
2001-04-05,260,16.45,0,0,1191
2001-04-06,223,16.16,0,0,1192
2001-04-07,160,16.33,0,0,1193
2001-04-08,150,16.42,0,0,1194
2001-04-09,139,16.77,0,0,1195
2001-04-10,153,16.78,0,0,1196
2001-04-11,187,16.76,0,0,1197
2001-04-12,225,16.47,0,0,1198
2001-04-13,274,16.18,0,0,1199
2001-04-14,304,16.05,0,0,1200
2001-04-15,315,15.92,0,0,1201
2001-04-16,319,15.82,0,0,1202
2001-04-17,336,15.7,0,0,1203
2001-04-18,347,15.44,0,0,1204
2001-04-19,361,15.16,0,0,1205
2001-04-20,354,14.87,0,0,1206
2001-04-21,279,15.09,0,0,1207
2001-04-22,232,15.66,0,0,1208
2001-04-23,232,15.82,0,0,1209
2001-04-24,281,15.84,0,0,1210
2001-04-25,321,15.84,0,0,1211
2001-04-26,355,15.76,0,0,1212
2001-04-27,404,15.6,0,0,1213
2001-04-28,411,15.47,0,0,1214
2001-04-29,416,15.34,0,0,1215
2001-04-30,446,15.15,0,0,1216
2001-05-01,468,14.97,0,0,1217
2001-05-02,496,14.42,0,0,1218
2001-05-03,488,14.13,0,0,1219
2001-05-04,470,14.04,0,0,1220
2001-05-05,485,14.0687368421053,0,0,1221
2001-05-06,513,13.8931578947368,0,0,1222
2001-05-07,528,13.32,0,0,1223
2001-05-08,536,13.22,0,0,1224
2001-05-09,541,13.18,0,0,1225
2001-05-10,555,13.18,0,0,1226
2001-05-11,581,28,0,0,1227
2001-05-12,593,13.19,0,0,1228
2001-05-13,601,13.24,0,0,1229
2001-05-14,600,13.32,0,0,1230
2001-05-15,578,13.35,0,0,1231
2001-05-16,530,13.73,0,0,1232
2001-05-17,573,14.2,0,0,1233
2001-05-18,594,14.74,0,0,1234
2001-05-19,590,14.92,0,0,1235
2001-05-20,598,15.23,0,0,1236
2001-05-21,574,15.24,0,0,1237
2001-05-22,583,15.21,0,0,1238
2001-05-23,613,15.04,0,0,1239
2001-05-24,658,14.78,0,0,1240
2001-05-25,645,14.54,0,0,1241
2001-05-26,625,14.4,0,0,1242
2001-05-27,605,14.32,0,0,1243
2001-05-28,585,14.58,0,0,1244
2001-05-29,563,15,0,0,1245
2001-05-30,550,15.28,0,0,1246
2001-05-31,564,15.3,0,0,1247
2001-06-01,635,15.28,0,0,1248
2001-06-02,655,15.2,0,0,1249
2001-06-03,642,15.17,0,0,1250
2001-06-04,625,15.14,0,0,1251
2001-06-05,613,15.14,0,0,1252
2001-06-06,599,15.09,0,0,1253
2001-06-07,593,14.99,0,0,1254
2001-06-08,585,15.2,0,0,1255
2001-06-09,600,15.51,0,0,1256
2001-06-10,571,15.54,0,0,1257
2001-06-11,563,15.62,0,0,1258
2001-06-12,566,15.89,0,0,1259
2001-06-13,553,16.07,0,0,1260
2001-06-14,554,16.08,0,0,1261
2001-06-15,568,16.05,0,0,1262
2001-06-16,583,15.96,0,0,1263
2001-06-17,563,15.93,0,0,1264
2001-06-18,573,15.95,0,0,1265
2001-06-19,610,15.98,0,0,1266
2001-06-20,613,15.98,0,0,1267
2001-06-21,633,15.97,0,0,1268
2001-06-22,658,15.93,0,0,1269
2001-06-23,668,15.87,0,0,1270
2001-06-24,646,15.84,0,0,1271
2001-06-25,616,15.84,0,0,1272
2001-06-26,595,15.8,0,0,1273
2001-06-27,571,16.04,0,0,1274
2001-06-28,533,16.66,0,0,1275
2001-06-29,499,17.31,0,0,1276
2001-06-30,479,17.66,0,0,1277
2001-07-01,463,17.66,0,0,1278
2001-07-02,501,17.61,0,0,1279
2001-07-03,539,17.47,0,0,1280
2001-07-04,542,17.32,0,0,1281
2001-07-05,540,17.1,0,0,1282
2001-07-06,568,16.89,0,0,1283
2001-07-07,574,16.91,0,0,1284
2001-07-08,578,17.13,0,0,1285
2001-07-09,563,17.14,0,0,1286
2001-07-10,549,17.19,0,0,1287
2001-07-11,548,17.19,0,0,1288
2001-07-12,565,17.15,0,0,1289
2001-07-13,565,17.07,0,0,1290
2001-07-14,554,17.04,0,0,1291
2001-07-15,535,17.03,0,0,1292
2001-07-16,519,17.01,0,0,1293
2001-07-17,518,17.04,0,0,1294
2001-07-18,533,17.05,0,0,1295
2001-07-19,514,17.06,0,0,1296
2001-07-20,506,17.13,0,0,1297
2001-07-21,496,17.18,0,0,1298
2001-07-22,484,17.27,0,0,1299
2001-07-23,501,17.32,0,0,1300
2001-07-24,570,17.37,0,0,1301
2001-07-25,564,17.41,0,0,1302
2001-07-26,538,17.47,0,0,1303
2001-07-27,538,17.5,0,0,1304
2001-07-28,543,17.64,0,0,1305
2001-07-29,515,17.67,0,0,1306
2001-07-30,523,17.7,0,0,1307
2001-07-31,545,17.69,0,0,1308
2001-08-01,550,17.59,0,0,1309
2001-08-02,535,17.39,0,0,1310
2001-08-03,509,17.25,0,0,1311
2001-08-04,524,17.12,0,0,1312
2001-08-05,506,16.95,0,0,1313
2001-08-06,503,16.73,0,0,1314
2001-08-07,510,16.59,0,0,1315
2001-08-08,521,16.54,0,0,1316
2001-08-09,526,16.51,0,0,1317
2001-08-10,558,16.49,0,0,1318
2001-08-11,547,16.48,0,0,1319
2001-08-12,525,16.47,0,0,1320
2001-08-13,524,16.46,0,0,1321
2001-08-14,529,16.44,0,0,1322
2001-08-15,521,16.37,0,0,1323
2001-08-16,526,16.33,0,0,1324
2001-08-17,530,16.36,0,0,1325
2001-08-18,509,16.35,0,0,1326
2001-08-19,487,16.33,0,0,1327
2001-08-20,459,16.29,0,0,1328
2001-08-21,425,16.2,0,0,1329
2001-08-22,422,16.1,0,0,1330
2001-08-23,436,16.05,0,0,1331
2001-08-24,466,16,0,0,1332
2001-08-25,489,15.89,0,0,1333
2001-08-26,469,15.8,0,0,1334
2001-08-27,447,15.72,0,0,1335
2001-08-28,450,15.73,0,0,1336
2001-08-29,459,16.02,0,0,1337
2001-08-30,441,16.06,0,0,1338
2001-08-31,459,16.02,0,0,1339
2001-09-01,454,15.92,0,0,1340
2001-09-02,458,15.91,0,0,1341
2001-09-03,454,15.97,0,0,1342
2001-09-04,461,15.98,0,0,1343
2001-09-05,409,16.08,0,0,1344
2001-09-06,401,16.13,0,0,1345
2001-09-07,409,16.15,0,0,1346
2001-09-08,403,16.18,0,0,1347
2001-09-09,370,16.19,0,0,1348
2001-09-10,370,16.19,0,0,1349
2001-09-11,390,16.15,0,0,1350
2001-09-12,390,16.14,0,0,1351
2001-09-13,370,16.17,0,0,1352
2001-09-14,390,16.16,0,0,1353
2001-09-15,380,16.09,0,0,1354
2001-09-16,395,17.98,0,0,1355
2001-09-17,409,15.91,0,0,1356
2001-09-18,397,15.92,0,0,1357
2001-09-19,358,15.91,0,0,1358
2001-09-20,327,15.82,0,0,1359
2001-09-21,355,15.67,0,0,1360
2001-09-22,365,15.64,0,0,1361
2001-09-23,317,15.61,0,0,1362
2001-09-24,302,15.54,0,0,1363
2001-09-25,293,15.5,0,0,1364
2001-09-26,281,15.56,0,0,1365
2001-09-27,259,15.6,0,0,1366
2001-09-28,246,15.61,0,0,1367
2001-09-29,245,15.61,0,0,1368
2001-09-30,241,15.53,0,0,1369
2001-10-01,235,15.37,0,0,1370
2001-10-02,232,15.19,0,0,1371
2001-10-03,241,15.03,0,0,1372
2001-10-04,243,14.87,0,0,1373
2001-10-05,233,14.7,0,0,1374
2001-10-06,216,14.55,0,0,1375
2001-10-07,203,14.4,0,0,1376
2001-10-08,200,14.25,0,0,1377
2001-10-09,193,13.45,0,0,1378
2001-10-10,194,13.1,0,0,1379
2001-10-11,216,13.03,0,0,1380
2001-10-12,225,12.91,0,0,1381
2001-10-13,225,12.75,0,0,1382
2001-10-14,129,12.66,0,0,1383
2001-10-15,118,12.64,0,0,1384
2001-10-16,134,12.68,0,0,1385
2001-10-17,114,12.64,0,0,1386
2001-10-18,123,12.6,0,0,1387
2001-10-19,123,12.53,0,0,1388
2001-10-20,194,12.53,0,0,1389
2001-10-21,180,12.55,0,0,1390
2001-10-22,141,12.59,0,0,1391
2001-10-23,152,12.79,0,0,1392
2001-10-24,165,12.88,0,0,1393
2001-10-25,177,12.77,0,0,1394
2001-10-26,156,12.68,0,0,1395
2001-10-27,139,12.79,0,0,1396
2001-10-28,124,12.97,0,0,1397
2001-10-29,89,13.04,0,0,1398
2001-10-30,73,13.22,0,0,1399
2001-10-31,43,13.94,0,0,1400
2001-11-01,70,14.2,0,0,1401
2001-11-02,63,14.3,0,0,1402
2001-11-03,60,14.25,0,0,1403
2001-11-04,45,14.19,0,0,1404
2001-11-05,16,14.25,0,0,1405
2001-11-06,60,13.99,0,0,1406
2001-11-07,60,13.99,0,0,1407
2001-11-08,60,13.94,0,0,1408
2001-11-09,46,13.87,0,0,1409
2001-11-10,45,13.74,0,0,1410
2001-11-11,41,14,0,0,1411
2001-11-12,19,14.64,0,0,1412
2001-11-13,0,15.66,0,0,1413
2001-11-14,17,16.56,0,0,1414
2001-11-15,44,16.69,0,0,1415
2001-11-16,45,16.44,0,0,1416
2001-11-17,45,16.01,0,0,1417
2001-11-18,38,15.63,0,0,1418
2001-11-19,29,15.36,0,0,1419
2001-11-20,32,14.99,0,0,1420
2001-11-21,35,14.77,0,0,1421
2001-11-22,35,15.03,0,0,1422
2001-11-23,35,16.68,0,0,1423
2001-11-24,32,18.57,0,0,1424
2001-11-25,30,20.34,0,0,1425
2001-11-26,30,22.14,0,0,1426
2001-11-27,30,21.86,0,0,1427
2001-11-28,30,19.78,0,0,1428
2001-11-29,30,18.09,0,0,1429
