source,doy1998,station_wq_chl,latitude,longitude,field_coords,date,depth,tide,chlorophyll,agency_cd,station_flow,water_year,Q_sday,daymet_tmax,daymet_srad,daymet_precip_mm,SAC,flow_yolo,height_sac_na,inund_days,inundation,max_wtemp_RIV,station_wtemp,Q_1day,Q_mwk,T_mwk,Srad_mwk,WT_mwk
YBFMP,6105,STTD,38.35338,-121.643,FALSE,2014-09-18,1,NA,14.31,USGS,11425500,2014,7870,29.11,301.91,0,8360,378,13.98,0,0,22.9,RIV,7910,8208.57142857143,33.56142857142857,399.4028571428571,22.914285714285715
YBFMP,6111,STTD,38.35338,-121.643,FALSE,2014-09-24,1,NA,9.72,USGS,11425500,2014,7450,28.58,227.54,6.82,7480,338,13.68,0,0,22.3,RIV,7430,7592.857142857143,29.954285714285714,329.21285714285716,22.61428571428571
YBFMP,6119,STTD,38.35338,-121.643,FALSE,2014-10-02,1,NA,7.13,USGS,11425500,2015,6850,32.69,425.33,0,7450,290,13.31,0,0,21.2,RIV,6920,7197.142857142857,27.855714285714285,350.2257142857143,21.714285714285715
YBFMP,6124,STTD,38.35338,-121.643,FALSE,2014-10-07,1,NA,6.54,USGS,11425500,2015,6500,33.99,393.76,0,6170,373,13.02,0,0,21.9,RIV,6580,6707.142857142857,33.98571428571429,405.88142857142856,21.6
YBFMP,6130,STTD,38.35338,-121.643,FALSE,2014-10-13,1,NA,3.74,USGS,11425500,2015,5720,30.57,363.47,0,5500,381,12.39,0,0,20.9,RIV,5850,6155.714285714285,31.911428571428573,368.74,21.442857142857143
YBFMP,6140,STTD,38.35338,-121.643,FALSE,2014-10-23,1,NA,13.03,USGS,11425500,2015,6010,25.01,261.2,0,5960,155,12.59,0,0,19.7,RIV,5910,5857.142857142857,24.865714285714287,292.71142857142854,20.214285714285715
YBFMP,6144,STTD,38.35338,-121.643,FALSE,2014-10-27,1,NA,13.46,USGS,11425500,2015,6280,23.01,300.06,0,6410,164,12.83,0,0,18.9,RIV,6350,6101.428571428572,23.56,257.0385714285714,19.571428571428573
YBFMP,6153,STTD,38.35338,-121.643,FALSE,2014-11-05,1,NA,6.88,USGS,11425500,2015,7370,23.65,287.59,0,7290,175,13.76,0,0,17,RIV,7530,7032.857142857143,21.53857142857143,243.52857142857144,17.785714285714285
YBFMP,6167,STTD,38.35338,-121.643,FALSE,2014-11-19,1,NA,3.42,USGS,11425500,2015,7290,13.94,89.48,4.98,6990,139,13.72,0,0,15.1,RIV,7150,7158.571428571428,17.427142857142858,183.72142857142856,15.8
YBFMP,6182,STTD,38.35338,-121.643,FALSE,2014-12-04,1,NA,0.94,USGS,11425500,2015,14700,19.42,154.54,0,16100,353,19.83,0,0,13.7,RIV,11600,9394.285714285714,17.077142857142857,112.89428571428572,13.771428571428572
YBFMP,6196,STTD,38.35338,-121.643,FALSE,2014-12-18,1,NA,1.82,USGS,11425500,2015,49500,14.39,147.87,1.88,49000,4479,31.83,0,0,11.7,RIV,49500,46442.857142857145,13.695714285714288,138.97142857142856,12.514285714285714
YBFMP,6208,STTD,38.35338,-121.643,FALSE,2014-12-30,1,NA,2.82,USGS,11425500,2015,19500,12.93,251.24,0,22400,2867,21.77,0,0,10.2,RIV,22200,30242.85714285714,13.25,237.75428571428571,11.385714285714286
YBFMP,6225,STTD,38.35338,-121.643,FALSE,2015-01-16,1,NA,9.76,USGS,11425500,2015,8810,11.8,135.35,0.25,9340,244,14.93,0,0,10.5,RIV,8790,9374.285714285714,14.95,204.28857142857143,9.685714285714283
YBFMP,6229,STTD,38.35338,-121.643,FALSE,2015-01-20,1,NA,13.67,USGS,11425500,2015,8710,15.07,214.69,0,9060,250,14.84,0,0,10.9,RIV,8760,8811.42857142857,13.41,168.56285714285715,10.6
YBFMP,6244,STTD,38.35338,-121.643,FALSE,2015-02-04,1,NA,8.79,USGS,11425500,2015,8480,18.67,273.02,0,8880,318,14.58,0,0,12.4,RIV,8230,8408.57142857143,19.94857142857143,289.05571428571426,12.014285714285714
YBFMP,6257,STTD,38.35338,-121.643,FALSE,2015-02-17,1,NA,8.93,USGS,11425500,2015,16800,19.03,282.3,0,19500,868,20.11,0,0,14.5,RIV,19300,26171.428571428572,21.487142857142857,327.2185714285714,14.028571428571428
YBFMP,6272,STTD,38.35338,-121.643,FALSE,2015-03-04,1,NA,17.73,USGS,11425500,2015,8830,20.22,401.63,0,9840,271,15.02,0,0,13.9,RIV,8960,9518.57142857143,19.215714285714284,350.82428571428574,13.785714285714286
YBFMP,6284,STTD,38.35338,-121.643,FALSE,2015-03-16,1,NA,14.82,USGS,11425500,2015,7130,22.1,288.94,0,7950,281,13.84,0,0,17.6,RIV,7240,7405.714285714285,23.97,314.89142857142855,16.571428571428573
YBFMP,6292,STTD,38.35338,-121.643,FALSE,2015-03-24,1,NA,14.16,USGS,11425500,2015,6210,23.11,365.63,0,7160,628,13.06,0,0,17.9,RIV,6310,6500,23.408571428571427,368.26142857142855,17.985714285714288
YBFMP,6301,STTD,38.35338,-121.643,FALSE,2015-04-02,1,NA,16.47,USGS,11425500,2015,5380,23.09,391.84,0,6380,554,12.6,0,0,18.6,RIV,5470,5621.428571428572,25.54285714285714,432.5128571428571,18.928571428571427
YBFMP,6315,STTD,38.35338,-121.643,FALSE,2015-04-16,1,NA,32.21,USGS,11425500,2015,5310,28.2,475.9,0,5490,456,12.71,0,0,17.1,RIV,5560,5940,24.82,454.8257142857143,17.3
YBFMP,6329,STTD,38.35338,-121.643,FALSE,2015-04-30,1,NA,5.45,USGS,11425500,2015,5690,32.74,504.52,0,6550,491,12.78,0,0,20.9,RIV,6070,5832.857142857143,27.79714285714286,440.18142857142857,19.785714285714285
YBFMP,6347,STTD,38.35338,-121.643,FALSE,2015-05-18,1,NA,2.63,USGS,11425500,2015,7790,22.94,418.16,0,7780,638,13.47,0,0,19.2,RIV,7520,7287.142857142857,22.268571428571427,409.69,19.47142857142857
YBFMP,6363,STTD,38.35338,-121.643,FALSE,2015-06-03,1,NA,4.02,USGS,11425500,2015,5920,27.92,493.65,0,6850,555,12.62,0,0,20.9,RIV,5860,5988.571428571428,28.41857142857143,517.9314285714286,20.514285714285716
YBFMP,6377,STTD,38.35338,-121.643,FALSE,2015-06-17,1,NA,3.89,USGS,11425500,2015,5170,35.06,548.85,0,6380,582,11.86,0,0,23.2,RIV,5290,5511.428571428572,33.754285714285714,538.4242857142857,23.4
YBFMP,6390,STTD,38.35338,-121.643,FALSE,2015-06-30,1,NA,3.16,USGS,11425500,2015,5180,39.67,522.35,0,6900,647,11.75,0,0,24.1,RIV,5220,5201.428571428572,35.995714285714286,493.81857142857143,23.714285714285715
YBFMP,6405,STTD,38.35338,-121.643,FALSE,2015-07-15,1,NA,8.48,USGS,11425500,2015,6320,34.6,529.2,0,8470,645,12.62,0,0,23.4,RIV,6320,6150,30.127142857142857,424.4657142857143,22.62857142857143
YBFMP,6418,STTD,38.35338,-121.643,FALSE,2015-07-28,1,NA,8.83,USGS,11425500,2015,5990,40.03,548.59,0,7840,610,12.35,0,0,24.3,RIV,6020,5848.571428571428,33.26285714285714,498.61285714285714,24.142857142857142
YBFMP,6424,STTD,38.35338,-121.643,FALSE,2015-08-03,1,NA,5.72,USGS,11425500,2015,5950,29.28,417.09,0,7300,480,12.64,0,0,23.2,RIV,5950,6064.285714285715,34.794285714285714,480.9071428571429,23.914285714285715
YBFMP,6434,STTD,38.35338,-121.643,FALSE,2015-08-13,1,NA,5.66,USGS,11425500,2015,6120,31.67,427.72,0,7800,573,12.97,0,0,23.2,RIV,6180,6165.714285714285,31.951428571428572,457.75714285714287,23.2
YBFMP,6439,STTD,38.35338,-121.643,FALSE,2015-08-18,1,NA,8.37,USGS,11425500,2015,5630,33.5,472.77,0,6620,532,12.84,0,0,24.3,RIV,5410,5734.285714285715,35.4,484.6071428571429,23.728571428571428
YBFMP,6448,STTD,38.35338,-121.643,FALSE,2015-08-27,1,NA,15.17,USGS,11425500,2015,7530,38,475.56,0,8920,568,14.45,0,0,23.2,RIV,7290,6704.285714285715,33.79571428571428,464.74857142857144,23.057142857142857
YBFMP,6453,STTD,38.35338,-121.643,FALSE,2015-09-01,1,NA,9.29,USGS,11425500,2015,7680,31.49,423.21,0,8280,746,14.39,0,0,23.9,RIV,7620,7598.571428571428,33.998571428571424,443.18285714285713,23.514285714285716
YBFMP,6462,STTD,38.35338,-121.643,FALSE,2015-09-10,1,NA,11.64,USGS,11425500,2015,7610,41.24,469.27,0,7890,993,14.46,0,0,23.4,RIV,7670,7720,35.33428571428571,469.13,23.04285714285714
YBFMP,6467,STTD,38.35338,-121.643,FALSE,2015-09-15,1,NA,7.97,USGS,11425500,2015,7800,24.31,247.71,0,7790,899,14.65,0,0,22.5,RIV,7670,7608.571428571428,33.83714285714286,371.52,23.157142857142855
YBFMP,6473,STTD,38.35338,-121.643,FALSE,2015-09-21,1,NA,7.65,USGS,11425500,2015,7820,36.63,436.88,0,7750,544,14.68,0,0,22.4,RIV,7800,7817.142857142857,30.9,388.87428571428575,22.085714285714285
YBFMP,6483,STTD,38.35338,-121.643,FALSE,2015-10-01,1,NA,4.69,USGS,11425500,2016,7650,27.88,304.19,0,7580,317,14.18,0,0,20.8,RIV,7670,7667.142857142857,29.128571428571423,326.5642857142857,21.642857142857142
YBFMP,6490,STTD,38.35338,-121.643,FALSE,2015-10-08,1,NA,3.59,USGS,11425500,2016,7530,32.08,352.74,0,7350,280,14.21,0,0,20.9,RIV,7540,7625.714285714285,29.36428571428571,353.82,20.785714285714285
YBFMP,6495,STTD,38.35338,-121.643,FALSE,2015-10-13,1,NA,2.92,USGS,11425500,2016,7430,34.85,368.91,0,7100,287,13.99,0,0,21.3,RIV,7500,7514.285714285715,32.50714285714286,371.81857142857143,21.02857142857143
YBFMP,6501,STTD,38.35338,-121.643,FALSE,2015-10-19,1,NA,3.05,USGS,11425500,2016,7470,25.82,295.65,0,7470,43,13.88,0,0,20.5,RIV,7500,7484.285714285715,29.00857142857143,292.9157142857143,21.057142857142857
YBFMP,6509,STTD,38.35338,-121.643,FALSE,2015-10-27,1,NA,2.54,USGS,11425500,2016,6700,22.91,210.65,0,6270,73,13.4,0,0,19.7,RIV,6760,7090,26.794285714285714,299.8914285714286,20.1
YBFMP,6525,STTD,38.35338,-121.643,FALSE,2015-11-12,1,NA,1.69,USGS,11425500,2016,6690,17.66,287.1,0,6340,74,13.11,0,0,15.3,RIV,6660,6361.428571428572,16.872857142857143,227.7,16.057142857142857
YBFMP,6537,STTD,38.35338,-121.643,FALSE,2015-11-24,1,NA,2.61,USGS,11425500,2016,6520,14.36,157.97,1.51,5600,104,12.71,0,0,13.6,RIV,6290,6251.428571428572,19.13,246.70142857142855,13.628571428571428
YBFMP,6552,STTD,38.35338,-121.643,FALSE,2015-12-09,1,NA,2.73,USGS,11425500,2016,8300,17,101.97,6.85,7720,139,14.07,0,0,10.8,RIV,8160,7841.428571428572,15.474285714285712,157.7957142857143,10.6
YBFMP,6566,STTD,38.35338,-121.643,FALSE,2015-12-23,1,NA,3.95,USGS,11425500,2016,17900,13.62,140.84,7.66,17700,149,22.78,0,0,9.8,RIV,13800,11554.285714285714,13.782857142857145,154.46857142857144,10.014285714285714
YBFMP,6586,STTD,38.35338,-121.643,FALSE,2016-01-12,1,NA,10.07,USGS,11425500,2016,16700,14.88,189.72,12.22,17100,140,19.55,0,0,9.1,RIV,17100,18340,12.855714285714283,174.46428571428572,8.485714285714286
YBFMP,6601,STTD,38.35338,-121.643,FALSE,2016-01-27,1,NA,4.29,USGS,11425500,2016,41400,16.87,283.23,0,44800,1175,31.4,0,0,11.4,RIV,45100,45685.71428571428,15.705714285714285,214.49857142857144,11.528571428571428
YBFMP,6614,STTD,38.35338,-121.643,FALSE,2016-02-09,1,NA,7.75,USGS,11425500,2016,16600,21.95,336.45,0,18700,278,19.77,0,0,10.7,RIV,17900,23028.571428571428,18.61857142857143,328.40285714285716,10.128571428571428
YBFMP,6627,STTD,38.35338,-121.643,FALSE,2016-02-22,1,NA,8.8,USGS,11425500,2016,15400,21.02,355.62,0,18200,150,18.77,0,0,13.6,RIV,15700,14285.714285714286,18.82857142857143,277.4242857142857,13.82857142857143
YBFMP,6641,STTD,38.35338,-121.643,FALSE,2016-03-07,1,NA,12.7,USGS,11425500,2016,38400,14.27,168.73,14.13,38400,1018,30.23,0,0,14.8,RIV,20000,17014.285714285714,18.79285714285714,194.20714285714288,14.685714285714283
YBFMP,6652,STTD,38.35338,-121.643,FALSE,2016-03-18,1,NA,1.75,USGS,11425500,2016,59700,22.51,419.49,0,75400,18198,34.91,7,1,14.8,RIV,61700,61985.71428571428,19.665714285714287,332.1714285714286,13.17142857142857
YBFMP,6658,STTD,38.35338,-121.643,FALSE,2016-03-24,1,NA,67.08,USGS,11425500,2016,55300,22.86,453.03,0,63100,2582,34,13,1,14.4,RIV,56500,56414.28571428572,20.85,397.6257142857143,14.771428571428572
YBFMP,6664,STTD,38.35338,-121.643,FALSE,2016-03-30,1,NA,37.13,USGS,11425500,2016,34400,22.31,488.46,0,40700,1672,27.03,0,0,15,RIV,39400,46542.857142857145,21.605714285714285,429.36571428571426,14.928571428571429
YBFMP,6673,STTD,38.35338,-121.643,FALSE,2016-04-08,1,NA,26.3,USGS,11425500,2016,17400,21.57,317.63,0,21100,914,19.17,0,0,17.6,RIV,18200,20071.428571428572,25.7,436.5028571428571,16.95714285714286
YBFMP,6684,STTD,38.35338,-121.643,FALSE,2016-04-19,1,NA,18.92,USGS,11425500,2016,14100,29.13,484.92,0,18100,517,18.39,0,0,18.2,RIV,15000,15771.42857142857,26.607142857142858,468.9714285714286,17.642857142857142
YBFMP,6699,STTD,38.35338,-121.643,FALSE,2016-05-04,1,NA,7.04,USGS,11425500,2016,6680,23.82,339.5,0,9820,473,15.97,0,0,18.9,RIV,6790,7807.142857142857,27.007142857142856,450.3257142857143,18.11428571428571
YBFMP,6714,STTD,38.35338,-121.643,FALSE,2016-05-19,1,NA,4.59,USGS,11425500,2016,8920,25.21,397.22,0,12400,603,13.77,0,0,20.6,RIV,8550,8934.285714285714,29.548571428571428,471.39,19.914285714285715
YBFMP,6727,STTD,38.35338,-121.643,FALSE,2016-06-01,1,NA,5.93,USGS,11425500,2016,8340,35.3,497.86,0,11600,611,13.95,0,0,21.8,RIV,8600,9224.285714285714,33.48,501.9542857142858,20.34285714285714
YBFMP,6740,STTD,38.35338,-121.643,FALSE,2016-06-14,1,NA,22.75,USGS,11425500,2016,9110,24.53,398.14,0,12800,652,14.73,0,0,21.2,RIV,9130,9365.714285714286,28.37142857142857,452.11285714285714,21.52857142857143
YBFMP,6749,STTD,38.35338,-121.643,FALSE,2016-06-23,1,NA,28.16,USGS,11425500,2016,12200,33.04,513.78,0,16200,651,16.5,0,0,21.6,RIV,12300,11044.285714285714,32.65,504.7157142857143,21.3
YBFMP,6756,STTD,38.35338,-121.643,FALSE,2016-06-30,1,NA,5.63,USGS,11425500,2016,13100,37.02,549.99,0,16800,643,16.14,0,0,23.8,RIV,11800,11400,37.40714285714286,528.5128571428571,22.9
YBFMP,6763,STTD,38.35338,-121.643,FALSE,2016-07-07,1,NA,18.35,USGS,11425500,2016,13200,29.48,464.48,0,18200,580,16.67,0,0,22.1,RIV,13300,13142.857142857143,30.86,468.4142857142857,23.057142857142857
YBFMP,6770,STTD,38.35338,-121.643,FALSE,2016-07-14,1,NA,10.48,USGS,11425500,2016,13500,36.75,502.45,0,18700,749,17.08,0,0,23.2,RIV,13600,13357.142857142857,32.98428571428572,490.9142857142857,22.257142857142856
YBFMP,6775,STTD,38.35338,-121.643,FALSE,2016-07-19,1,NA,22.64,USGS,11425500,2016,13400,30.95,474.89,0,18700,958,17.09,0,0,22.1,RIV,13400,13385.714285714286,32.66428571428572,479.63714285714286,22.742857142857144
YBFMP,6784,STTD,38.35338,-121.643,FALSE,2016-07-28,1,NA,16.44,USGS,11425500,2016,13800,38.4,498.39,0,19000,1022,17.43,0,0,23.3,RIV,13700,13600,38.418571428571425,520.8157142857143,22.728571428571428
YBFMP,6789,STTD,38.35338,-121.643,FALSE,2016-08-02,1,NA,11.93,USGS,11425500,2016,14600,33.95,501.75,0,19600,526,17.63,0,0,22.8,RIV,14600,14285.714285714286,35.84,489.2857142857143,23.214285714285715
YBFMP,6796,STTD,38.35338,-121.643,FALSE,2016-08-09,1,NA,9.09,USGS,11425500,2016,14800,33.95,488.03,0,19600,496,17.5,0,0,22.3,RIV,14600,14614.285714285714,31.915714285714287,472.4942857142857,22.37142857142857
YBFMP,6803,STTD,38.35338,-121.643,FALSE,2016-08-16,1,NA,12.55,USGS,11425500,2016,15000,34.64,488.38,0,19300,518,17.66,0,0,22.7,RIV,15000,15057.142857142857,35.05714285714286,479.8857142857143,22.52857142857143
YBFMP,6812,STTD,38.35338,-121.643,FALSE,2016-08-25,1,NA,11.73,USGS,11425500,2016,15500,29.98,448.66,0,17800,450,18.16,0,0,21.5,RIV,15300,14885.714285714286,31.034285714285716,429.9614285714286,21.914285714285715
YBFMP,6817,STTD,38.35338,-121.643,FALSE,2016-08-30,1,NA,8.41,USGS,11425500,2016,16300,32.68,440.17,0,18900,394,18.99,0,0,21.2,RIV,16400,15942.857142857143,30.411428571428573,434.86285714285714,21.285714285714285
YBFMP,6826,STTD,38.35338,-121.643,FALSE,2016-09-08,1,NA,7.35,USGS,11425500,2016,16400,31.78,402.92,0,18400,414,18.74,0,0,21.3,RIV,16300,16457.14285714286,31.457142857142856,428.38714285714286,21.442857142857143
YBFMP,6831,STTD,38.35338,-121.643,FALSE,2016-09-13,1,NA,8.4,USGS,11425500,2016,15600,24.52,374.6,0,17700,370,18.26,0,0,20.1,RIV,15900,16142.857142857143,29.432857142857145,397.99285714285713,20.9
YBFMP,6838,STTD,38.35338,-121.643,FALSE,2016-09-20,1,NA,4.37,USGS,11425500,2016,14000,31.06,343.21,0,15600,362,17.56,0,0,20.9,RIV,14300,14757.142857142857,33.01428571428571,427.7042857142858,20.414285714285715
YBFMP,6852,STTD,38.35338,-121.643,FALSE,2016-10-04,1,NA,4.63,USGS,11425500,2017,11700,23.42,310.6,0,13100,288,15.89,0,0,18.6,RIV,11600,11900,24.662857142857145,320.99142857142857,19.685714285714287
YBFMP,6866,STTD,38.35338,-121.643,FALSE,2016-10-18,1,NA,2.14,USGS,11425500,2017,10600,23.38,297.25,0,11900,38,13.78,0,0,17.6,RIV,10600,10237.142857142857,21.927142857142854,201.47,17.65714285714286
YBFMP,6879,STTD,38.35338,-121.643,FALSE,2016-10-31,1,NA,2.44,USGS,11425500,2017,13800,18.84,171.49,5.64,15300,75,15.88,0,0,17.2,RIV,13000,10850,20.732857142857146,161.15285714285716,17.457142857142856
YBFMP,6893,STTD,38.35338,-121.643,FALSE,2016-11-14,1,NA,3.16,USGS,11425500,2017,9890,22.96,264.45,0,11000,93,13.46,0,0,16.6,RIV,9940,10252.857142857143,23.884285714285713,263.49571428571426,16.314285714285713
YBFMP,6907,STTD,38.35338,-121.643,FALSE,2016-11-28,1,NA,13.84,USGS,11425500,2017,16200,13.3,136.75,0,18300,115,18.11,0,0,12.1,RIV,15200,17371.428571428572,14.005714285714284,186.21714285714285,13.1
YBFMP,6922,STTD,38.35338,-121.643,FALSE,2016-12-13,1,NA,5.72,USGS,11425500,2017,37300,14.28,131.37,3.97,42100,623,27.35,0,0,10.3,RIV,39400,22528.571428571428,13.117142857142856,134.95857142857142,10
YBFMP,6930,STTD,38.35338,-121.643,FALSE,2016-12-21,1,NA,2.68,USGS,11425500,2017,51100,15.42,239.27,0,70900,3759,32.2,0,0,9.3,RIV,55400,51271.42857142857,12.62,211.03714285714287,10.17142857142857
YBFMP,6936,STTD,38.35338,-121.643,FALSE,2016-12-27,1,NA,5.83,USGS,11425500,2017,33000,12.55,245.14,0,40700,1035,26.07,0,0,8.4,RIV,35500,39357.142857142855,11.825714285714286,206.24571428571429,8.757142857142858
YBFMP,6951,STTD,38.35338,-121.643,FALSE,2017-01-11,1,NA,1.83,USGS,11425500,2017,74600,12.95,123.57,9.92,91900,173921,36.71,3,1,10.7,RIV,70500,54528.57142857143,13.124285714285714,136.18285714285713,9.485714285714286
YBFMP,6958,STTD,38.35338,-121.643,FALSE,2017-01-18,1,NA,1.3,USGS,11425500,2017,63500,10.46,118.61,44.51,78500,53870,34.15,10,1,8.4,RIV,64700,67914.28571428571,10.8,198.17714285714283,9.32857142857143
YBFMP,6964,STTD,38.35338,-121.643,FALSE,2017-01-24,1,NA,1.19,USGS,11425500,2017,65600,12.16,249.96,0,73400,88483,35.32,16,1,9.3,RIV,65700,64671.42857142857,12.641428571428571,161.77428571428572,9.057142857142855
YBFMP,6973,STTD,38.35338,-121.643,FALSE,2017-02-02,1,NA,2.23,USGS,11425500,2017,60100,17.63,198.74,23.58,67600,18132,33.26,25,1,9.7,RIV,59900,60800,15.334285714285716,279.1985714285714,9.457142857142856
YBFMP,6977,STTD,38.35338,-121.643,FALSE,2017-02-06,1,NA,1.71,USGS,11425500,2017,64800,14.96,88.73,40.8,81600,54069,34.26,29,1,11.6,RIV,63900,61585.71428571428,15.79,190.84285714285716,10.442857142857145
YBFMP,6987,STTD,38.35338,-121.643,FALSE,2017-02-16,1,NA,0.83,USGS,11425500,2017,75900,18.01,190.78,7.33,82100,193325,37.01,39,1,11.2,RIV,76200,76928.57142857143,17.927142857142858,283.7371428571429,11.585714285714284
YBFMP,6993,STTD,38.35338,-121.643,FALSE,2017-02-22,1,NA,0.87,USGS,11425500,2017,77300,14.09,328.75,0,81600,227863,37.5,45,1,11.2,RIV,77100,75614.28571428571,15.151428571428571,186.37714285714287,11.057142857142855
YBFMP,7008,STTD,38.35338,-121.643,FALSE,2017-03-09,1,NA,2.2,USGS,11425500,2017,58800,22.85,418.81,0,66100,18577,33.2,60,1,12.2,RIV,59700,61300,17.287142857142857,357.7142857142857,11.471428571428572
YBFMP,7013,STTD,38.35338,-121.643,FALSE,2017-03-14,1,NA,39.09,USGS,11425500,2017,53800,26.51,424.71,0,60400,6358,31.72,65,1,14.5,RIV,55700,57285.71428571428,23.855714285714285,413.54,13.142857142857142
YBFMP,7021,STTD,38.35338,-121.643,FALSE,2017-03-22,1,NA,18.34,USGS,11425500,2017,62400,16.93,231.34,18.09,68900,22906,33.65,73,1,14.8,RIV,61200,55042.857142857145,20.791428571428572,301.39714285714285,14.614285714285714
YBFMP,7027,STTD,38.35338,-121.643,FALSE,2017-03-28,1,NA,15.93,USGS,11425500,2017,62800,23.8,418.96,0,71500,27395,33.72,79,1,13.9,RIV,63200,63057.142857142855,18.122857142857143,283.0857142857143,14.071428571428571
YBFMP,7035,STTD,38.35338,-121.643,FALSE,2017-04-05,1,NA,23.37,USGS,11425500,2017,42200,23.6,413.92,0,50600,2491,27.8,0,0,15.8,RIV,44700,51071.42857142857,23.982857142857146,419.1357142857143,15.028571428571428
YBFMP,7043,STTD,38.35338,-121.643,FALSE,2017-04-13,1,NA,7.15,USGS,11425500,2017,58800,17.31,292.98,9.79,67900,5266,32.67,0,0,13.9,RIV,59200,55414.28571428572,17.882857142857144,318.87,13.971428571428572
YBFMP,7048,STTD,38.35338,-121.643,FALSE,2017-04-18,1,NA,5.39,USGS,11425500,2017,62300,20.68,421.48,0,71900,23442,33.59,2,1,14.2,RIV,62100,60700,18.644285714285715,353.23571428571427,13.914285714285716
YBFMP,7056,STTD,38.35338,-121.643,FALSE,2017-04-26,1,NA,5.06,USGS,11425500,2017,63000,21.27,333.42,0,75700,26283,33.7,10,1,15.6,RIV,63100,63228.57142857143,21.914285714285715,416.75428571428574,15.328571428571427
YBFMP,7065,STTD,38.35338,-121.643,FALSE,2017-05-05,1,NA,13.62,USGS,11425500,2017,46300,25.17,463.96,0,61100,1907,29.07,0,0,18.7,RIV,50600,57057.142857142855,30.43428571428571,494.1671428571429,17.585714285714285
YBFMP,7069,STTD,38.35338,-121.643,FALSE,2017-05-09,1,NA,28.28,USGS,11425500,2017,33200,31.45,524.33,0,42000,1166,23.52,0,0,17.6,RIV,35500,43357.142857142855,28.145714285714284,478.4785714285714,18.2
YBFMP,7076,STTD,38.35338,-121.643,FALSE,2017-05-16,1,NA,45.14,USGS,11425500,2017,47600,20.9,380.78,0,55300,627,28.91,0,0,15.9,RIV,48800,44271.42857142857,22.515714285714285,446.4342857142857,16.742857142857144
YBFMP,7090,STTD,38.35338,-121.643,FALSE,2017-05-30,1,NA,29.84,USGS,11425500,2017,30300,24.98,412.08,0.74,34400,860,22.28,0,0,18.1,RIV,30000,30785.714285714286,24.767142857142854,393.8985714285714,17.900000000000002
YBFMP,7103,STTD,38.35338,-121.643,FALSE,2017-06-12,1,NA,18.23,USGS,11425500,2017,23800,24.84,457.99,0,29700,685,20.09,0,0,17.8,RIV,25300,28014.285714285714,24.998571428571427,391.06142857142856,18.285714285714285
YBFMP,7119,STTD,38.35338,-121.643,FALSE,2017-06-28,1,NA,2.47,USGS,11425500,2017,12000,31.29,501.16,0,15700,593,14.92,0,0,22.4,RIV,12200,12957.142857142857,32.362857142857145,459.84,22.9
YBFMP,7127,STTD,38.35338,-121.643,FALSE,2017-07-06,1,NA,5.05,USGS,11425500,2017,9780,38.14,550.5,0,13000,591,13.99,0,0,22.6,RIV,9870,10248.57142857143,32.745714285714286,496.07428571428574,22.357142857142858
YBFMP,7140,STTD,38.35338,-121.643,FALSE,2017-07-19,1,NA,5.09,USGS,11425500,2017,12000,33.62,509.21,0,15200,545,14.99,0,0,23.8,RIV,12000,11367.142857142857,35.511428571428574,488.2971428571429,24.057142857142857
YBFMP,7154,STTD,38.35338,-121.643,FALSE,2017-08-02,1,NA,5.62,USGS,11425500,2017,15500,37.55,447.16,0,18900,540,16.34,0,0,23.6,RIV,15500,15071.42857142857,36.019999999999996,484.44428571428574,23.557142857142857
YBFMP,7203,STTD,38.35338,-121.643,FALSE,2017-09-20,1,NA,2.39,USGS,11425500,2017,18400,25.7,318.49,0,21200,331,17.91,0,0,19.7,RIV,18500,18785.714285714286,27.307142857142857,351.4357142857143,20.728571428571428
YBFMP,7217,STTD,38.35338,-121.643,FALSE,2017-10-04,1,NA,1.96,USGS,11425500,2018,15400,27.17,406.93,0,18700,238,16.9,0,0,17.4,RIV,16500,16842.85714285714,28.48,390.08,17.97142857142857
YBFMP,7232,STTD,38.35338,-121.643,FALSE,2017-10-19,1,NA,1.18,USGS,11425500,2018,9870,21.53,227.76,0,11600,247,14.1,0,0,15.9,RIV,9780,10018.57142857143,26.262857142857143,339.8,16.1
YBFMP,7246,STTD,38.35338,-121.643,FALSE,2017-11-02,1,NA,1.63,USGS,11425500,2018,8770,18.87,195.78,0,10700,81,13.56,0,0,16.7,RIV,8630,8671.42857142857,23.704285714285714,260.4557142857143,16.942857142857143
YBFMP,7259,STTD,38.35338,-121.643,FALSE,2017-11-15,1,NA,2.03,USGS,11425500,2018,9810,15.81,85.42,26.37,12100,103,14.05,0,0,14.4,RIV,9810,9630,18.691428571428577,166.51142857142858,14.414285714285716
YBFMP,7273,STTD,38.35338,-121.643,FALSE,2017-11-29,1,NA,4.73,USGS,11425500,2018,14100,16.31,246.45,0,16200,89,16.47,0,0,13.3,RIV,12700,12700,18.075714285714284,198.54,13.3
YBFMP,7287,STTD,38.35338,-121.643,FALSE,2017-12-13,1,NA,1.25,USGS,11425500,2018,10900,16.01,250.79,0,14200,92,14.34,0,0,9.9,RIV,10800,11014.285714285714,17.14142857142857,255.15571428571428,10.185714285714283
YBFMP,7294,STTD,38.35338,-121.643,FALSE,2017-12-20,1,NA,1.58,USGS,11425500,2018,10800,13.59,176.48,0,14100,88,14.3,0,0,9.2,RIV,10700,10814.285714285714,15.947142857142856,209.46714285714285,9.471428571428572
