,NO3 μM ISUS HR min,NO3 μM ISUS HR max,NO3 μM ISUS HR mean,NO3 μM ISUS HR median,NO3 μM ISUS HR std,NO3 μM SUNA HR min,NO3 μM SUNA HR max,NO3 μM SUNA HR mean,NO3 μM SUNA HR median,NO3 μM SUNA HR std,Cond μScm TSG HR min,Cond μScm TSG HR max,Cond μScm TSG HR mean,Cond μScm TSG HR median,Cond μScm TSG HR std,DO mgL EXO HR min,DO mgL EXO HR max,DO mgL EXO HR mean,DO mgL EXO HR median,DO mgL EXO HR std,DO sat EXO HR min,DO sat EXO HR max,DO sat EXO HR mean,DO sat EXO HR median,DO sat EXO HR std,fCHLA μgL EXO HR min,fCHLA μgL EXO HR max,fCHLA μgL EXO HR mean,fCHLA μgL EXO HR median,fCHLA μgL EXO HR std,fCHLA μgL WS HR min,fCHLA μgL WS HR max,fCHLA μgL WS HR mean,fCHLA μgL WS HR median,fCHLA μgL WS HR std,fDOM QSU EXO HR min,fDOM QSU EXO HR max,fDOM QSU EXO HR mean,fDOM QSU EXO HR median,fDOM QSU EXO HR std,fDOM QSU WS HR min,fDOM QSU WS HR max,fDOM QSU WS HR mean,fDOM QSU WS HR median,fDOM QSU WS HR std,pH EXO HR min,pH EXO HR max,pH EXO HR mean,pH EXO HR median,pH EXO HR std,pH mV EXO HR min,pH mV EXO HR max,pH mV EXO HR mean,pH mV EXO HR median,pH mV EXO HR std,Salinity PSU TSG HR min,Salinity PSU TSG HR max,Salinity PSU TSG HR mean,Salinity PSU TSG HR median,Salinity PSU TSG HR std,Sp Cond μScm EXO HR min,Sp Cond μScm EXO HR max,Sp Cond μScm EXO HR mean,Sp Cond μScm EXO HR median,Sp Cond μScm EXO HR std,Temp C EXO HR min,Temp C EXO HR max,Temp C EXO HR mean,Temp C EXO HR median,Temp C EXO HR std,Temp C TSG HR min,Temp C TSG HR max,Temp C TSG HR mean,Temp C TSG HR median,Temp C TSG HR std,Turb FNU EXO HR min,Turb FNU EXO HR max,Turb FNU EXO HR mean,Turb FNU EXO HR median,Turb FNU EXO HR std,C 1m CStar HR min,C 1m CStar HR max,C 1m CStar HR mean,C 1m CStar HR median,C 1m CStar HR std,Tr  CStar HR min,Tr  CStar HR max,Tr  CStar HR mean,Tr  CStar HR median,Tr  CStar HR std,est DOC mgL HR min,est DOC mgL HR max,est DOC mgL HR mean,est DOC mgL HR median,est DOC mgL HR std,est DON µM HR min,est DON µM HR max,est DON µM HR mean,est DON µM HR median,est DON µM HR std,CL_ID,Location,Latitude,Longitude,USGS_Stati,Station_ID,USGS_Sta_1,DigitalLat,DigitalLon,Subregions
421,22.1641,23.6913,22.927575675675683,22.7299,0.386094865577393,21.4730125,21.845875,21.67353645833332,21.690006250000003,0.10825284532614046,174.55,178.3,176.39772727272734,176.35000000000002,1.13654691968007,10.5,10.575,10.532500000000004,10.53,0.022321644517226964,96.525,97.09,96.76707317073172,96.715,0.16201842337275182,2.953102962,3.366825313,3.1788499761818185,3.237037386,0.13694296172126724,6.057371708,6.320218099,6.18447892664516,6.1831774589999995,0.07482040576716495,30.75945045,31.02973331,30.87401816870968,30.83665471,0.07948078864742125,50.03023909,50.40676114,50.22862233468749,50.190465925,0.11622837469929548,7.77,7.82,7.797613636363638,7.8,0.014526985168893405,-74.275,-71.63,-73.19625000000002,-73.3425,0.802580956577255,0.1124,0.1149,0.11367499999999996,0.1137,0.0007526310439864213,228.135,237.465,233.48056818181823,233.885,2.737994771239725,11.54,11.56,11.54875000000001,11.5475,0.009221120852014864,11.5201,11.5473,11.528368181818184,11.5227,0.010686331690035182,51.02,55.74,53.20170454545455,52.94,1.9103853085060123,29.49563784,29.94140302,29.753253015555565,29.765212685,0.13001927603250052,0.050079677,0.052362549,0.05103505377777777,0.050969849,0.0006651055650432881,3.749123628,3.770585385,3.7604314731250006,3.7582565575,0.006625017292473645,18.01709536,18.15151373,18.087918175937496,18.074296335,0.04149352894896901,A6058,Liberty Island,38.281531,-121.67665, , ,0,0.0,0.0,Cache Slough Complex
422,19.6893,22.2837,20.980295348837213,20.8669,0.6779611767060912,20.2016125,21.3140875,20.971155172413802,21.063475,0.30946633825781666,169.85,174.35,172.44062499999998,172.6,1.3435291453913933,10.48,10.55,10.503229166666674,10.4925,0.023800804191075813,96.3,96.67,96.44489583333338,96.41749999999999,0.13100060736961236,2.122881979,2.953102962,2.6077260858780487,2.6617310069999998,0.25420136916771835,5.221018445,5.760644137999999,5.522146355266667,5.549839827,0.1521795359763255,27.33940522,30.74430674,29.252719573333327,29.22633107,0.8667532409240085,47.74971741,49.85578552,48.8221392575,48.638721579999995,0.49747182600794704,7.73,7.76,7.73988888888889,7.74,0.01094868655929744,-70.22,-69.445,-69.62833333333332,-69.52000000000001,0.2383612635350493,0.1094,0.1123,0.1110859375,0.1112,0.0008500696721920191,209.68,227.81,221.41603448275862,222.915,5.266187015036588,11.53,11.55,11.540517241379309,11.54,0.006593398698997716,11.522,11.5468,11.53451375,11.53095,0.007109266141036052,52.045,52.275,52.15000000000003,52.12,0.07496427720682722,28.89442469,29.26733003,29.114516880399997,29.14194743,0.1150859785070279,0.05357177900000001,0.055607274000000005,0.05440020059999999,0.054247711,0.0006279342275662687,3.619133892,3.739179775,3.6802619375714287,3.66980713,0.0283558941302606,17.20294912,17.95481543,17.58580371607143,17.520323605,0.17759744243630654,A6059,Liberty Island,38.280081,-121.676645, , ,0,0.0,0.0,Cache Slough Complex
423,17.5457,20.8669,19.38172727272727,19.595,0.9905665243792448,15.8250625,15.831175,15.829137499999998,15.831175,0.003056250000000177,120.4,155.5,135.95652173913044,135.4,11.486863092916835,10.555,10.6,10.573260869565217,10.57,0.013450979657813259,96.675,96.905,96.7620588235294,96.735,0.07161221141348398,1.01254639,1.285211268,1.141400103125,1.124559859,0.08540294223877097,2.290407124,3.826764105,2.91503198526087,2.846710643,0.49866843574173236,15.97391269,21.27381155,18.098155759130435,17.49867746,1.7544909786488316,31.28244387,40.82716962,35.14878106565218,34.33622288,3.2080568923356707,7.73,7.74,7.7393478260869575,7.74,0.002288482936400765,-70.01,-69.715,-69.88149999999999,-69.8825,0.08369902219136348,0.0779,0.1003,0.0878608695652174,0.08755,0.007321837767964765,158.045,175.685,165.05804347826088,163.97,5.613841202196443,11.4,11.41,11.402894736842107,11.4,0.004507952686852283,11.3645,11.36995,11.364995454545452,11.3645,0.001643236827948731,46.795,52.1,49.64652173913043,49.945,1.7412557085872635,24.97877914,26.57153143,25.508389540000003,25.31224398,0.533809630785343,0.070149438,0.082259376,0.07812202773913045,0.07956228900000001,0.004092650510975106,2.680499301,3.224548668,2.9008805207826085,2.854564704,0.18285924277402668,11.32413246,14.73159955,12.704414841739128,12.41433157,1.1452763100281442,A6060,Liberty Island,38.27863,-121.676639, , ,0,0.0,0.0,Cache Slough Complex
424,17.5089,18.3139,18.005699999999997,18.1069,0.2936494897954765,15.488875,15.6416875,15.581377499999997,15.5989,0.05952649117649871,116.25,120.05,117.99687499999999,117.80000000000001,1.1770682152421568,10.6,10.65,10.622812500000002,10.62,0.01460236852934026,97.14,97.69,97.39593749999999,97.39,0.17226161063916787,0.819238901,0.99938364,0.9164607724375,0.9181582545,0.060305032069198954,2.06028166,2.267139635,2.1654804475625,2.1589676669999998,0.06182013190798515,14.61741267,15.95832531,15.217745362499999,15.105966125,0.4316636132155485,29.60596537,31.19404702,30.318197181875,30.197758725,0.5091048654593412,7.74,7.75,7.744062499999997,7.74,0.004905354217586821,-70.29,-70.03,-70.1784375,-70.1825,0.0909343856855093,0.07515,0.07765,0.07632187499999998,0.07619999999999999,0.0007835748741079766,153.625,157.755,155.6590625,155.6325,1.2954847467904376,11.43,11.48,11.454062500000001,11.4575,0.015939338129294822,11.3649,11.4249,11.397887500000001,11.4017,0.019900213566691652,45.48,46.795,45.8209375,45.555,0.5194747948649666,24.88953418,24.97655295,24.938854701874998,24.941928595,0.02864356818576763,0.08227769,0.082996837,0.082588772125,0.0825630695,0.00023661273984293963,2.584940026,2.67546068,2.6255372393125,2.618672247,0.029018977343182116,10.72562964,11.29257479,10.979896395625,10.936899865,0.18175043770609112,A6061,Liberty Island,38.27718,-121.676633, , ,0,0.0,0.0,Cache Slough Complex
425,18.0885,18.1069,18.09853636363636,18.1069,0.00960908660875427,15.1893625,15.488875,15.35628076923077,15.3727375,0.08645765606392128,113.05,116.05,114.91923076923075,115.3,1.0215467156756453,10.655,10.69,10.676153846153845,10.68,0.012934747477538835,97.74,98.105,97.97307692307693,98.01,0.1315538302612696,0.7929515420000001,0.8105726870000001,0.7993302757692309,0.7972862009999999,0.005855765611240265,1.8883723609999998,2.058951771,1.9789139230769228,1.979111511,0.05575465337820012,14.14244335,14.53618549,14.321658856363637,14.33346863,0.1328663164623698,28.86259314,29.49556437,29.212977915454545,29.17430314,0.21167958080730492,7.75,7.75,7.75,7.75,0.0,-70.29,-70.29,-70.28999999999999,-70.29,0.0,0.07305,0.075,0.07427692307692307,0.0745,0.0006603709136460635,150.82,153.35,151.96730769230766,151.91,0.8263413726194322,11.48,11.5,11.494615384615383,11.5,0.008026398751811308,11.42985,11.4808,11.456461538461538,11.4569,0.0157416267933961,45.66,47.84,46.79115384615385,46.77,0.7017898363178113,24.74334965,24.87557731,24.827898332307697,24.8360527,0.04463226939002368,0.083112706,0.08421898,0.0835107146923077,0.083441852,0.0003732557569041211,2.542567809,2.578647169,2.562539741090909,2.5603352790000002,0.012065735977302575,10.46024575,10.68621648,10.585333115454544,10.57152622,0.07556961091152875,A6062,Liberty Island,38.275729,-121.676627, , ,0,0.0,0.0,Cache Slough Complex
426,18.0701,19.1649,18.825937500000002,18.9786,0.4039268661115112,15.1099,15.2871625,15.211902343750001,15.244375,0.07501936933479707,110.65,112.9,111.571875,111.45,0.8173062971330477,10.69,10.69,10.69,10.69,0.0,98.04,98.105,98.08187500000001,98.0925,0.026196373794858153,0.80165617,0.819347167,0.8132497575625001,0.8149057940000001,0.006792915132714184,1.8558991180000002,1.864109227,1.8599351511666669,1.860271337,0.0030824327302656643,13.49398666,13.83706662,13.678685295,13.710047085,0.10925854537876101,27.90433438,28.3483576,28.11800158875,28.1026737,0.13389017881424906,7.75,7.75,7.75,7.75,0.0,-70.475,-70.29,-70.355,-70.34,0.06653319973265834,0.07155,0.0729,0.0721125,0.072025,0.0004931193229500076,149.445,150.685,149.98218749999998,149.9375,0.38638050653901135,11.49,11.5,11.492187499999998,11.49,0.004069705149024802,11.4655,11.48255,11.477775000000001,11.48255,0.007200092591997469,47.38,48.66,48.039375,48.035,0.42252366797612495,24.71126194,24.73711255,24.723987105714286,24.722174064999997,0.007750521821942135,0.08427154,0.084489657,0.084382235,0.08439750800000001,6.538487502118459e-05,2.48794706,2.5132563830000003,2.5001260907499994,2.4992524009999997,0.007631740072606336,10.11814737,10.27666366,10.194426567499999,10.18895451,0.04779879257375964,A6063,Liberty Island,38.274279,-121.676622, , ,0,0.0,0.0,Cache Slough Complex
427,18.0287,19.1189,18.666330769230772,18.8383,0.44445990329952667,15.1588,15.268825,15.229328846153845,15.23215,0.04355310915775934,110.1,110.6,110.28076923076922,110.25,0.1774101433807002,10.68,10.69,10.681923076923077,10.68,0.003839738238941928,98.03,98.035,98.03049999999999,98.03,0.0015811388300822522,0.740022905,0.80162086,0.7745762659230769,0.792881684,0.025729176084213854,1.827029601,1.8558991180000002,1.839300696,1.8445735090000002,0.011158683924556757,13.31605143,13.48893255,13.389799942307693,13.38248722,0.05797066594293574,27.6468213,27.87964008,27.73661797615385,27.71353278,0.08498520961544831,7.75,7.75,7.75,7.75,0.0,-70.64,-70.495,-70.58961538461539,-70.62,0.05949305066075341,0.0712,0.0715,0.07130384615384616,0.07125,0.00012155509460998162,149.03,149.385,149.15538461538463,149.115,0.11488148854473859,11.49,11.49,11.489999999999998,11.49,0.0,11.4646,11.4655,11.465057692307694,11.46515,0.0004508538907117119,47.77,49.01,48.28384615384614,48.22,0.4563174783258212,24.44415595,24.69482692,24.55331191692308,24.5402862,0.08552015884341749,0.08462863699999999,0.086776837,0.08583771646153847,0.085946649,0.0007329028232532634,2.473268814,2.486539485,2.4783872246153846,2.4770713680000003,0.004844157105767108,10.0262152,10.10933151,10.058272615384615,10.0500312,0.03033972189518524,A6064,Liberty Island,38.272828,-121.676616, , ,0,0.0,0.0,Cache Slough Complex
428,16.5337,18.1943,17.464408196721315,17.5733,0.4741971018803176,15.1160125,15.4338625,15.272096478873245,15.28105,0.0893753628409991,109.8,110.4,110.10583333333331,110.1,0.17661882413703203,10.67,10.74,10.702974683544285,10.7,0.02431786021053531,97.97,98.465,98.19050632911399,98.17,0.17656914628826367,0.775159658,0.8458895059999999,0.8118071103698629,0.8105726870000001,0.02178023469051711,1.7821558530000001,1.826441005,1.8001549048481,1.793564441,0.01604507631806994,12.68426978,13.35256609,13.083790292278485,13.15904951,0.23344447423182557,27.28237603,27.75775708,27.578046564487188,27.65281386,0.15281629717323814,7.75,7.75,7.75,7.75,0.0,-70.64,-70.41,-70.56107594936707,-70.59,0.07891358015006229,0.071,0.0713,0.07117258064516128,0.071175,9.524662523811679e-05,146.975,149.06,148.3095569620254,148.52,0.7340972957738243,11.46,11.51,11.487784810126586,11.49,0.017736440025302787,11.4377,11.50155,11.471870886075948,11.4646,0.021773262843354593,48.28,51.175,49.6358860759494,49.78,0.9266633552884276,24.33144192,24.43288498,24.38160934131577,24.384773109999998,0.029886795673271443,0.086874724,0.08776056199999999,0.08732168432894735,0.0872936835,0.00026103926438752844,2.4524954340000003,2.479592154,2.469348654179487,2.47361039,0.008710528914237311,9.896108242999999,10.06581928,10.001662623897438,10.02835455,0.05455541822470988,A6065,Liberty Island,38.271378,-121.67661, , ,0,0.0,0.0,Cache Slough Complex
429,17.1593,18.4749,17.822849999999992,17.736600000000003,0.35407598442601546,14.828725,15.2138125,15.026845618556699,15.0121,0.1077400467452124,,,,,,10.74,10.83,10.777121212121214,10.77,0.028258021338099543,98.465,99.34,98.9266161616161,98.89,0.30746646430937674,0.7178397440000001,0.828084396,0.7774497598484852,0.775672102,0.03337760891144023,1.7168838180000001,1.759895085,1.7464168473725488,1.75091283,0.010060306734315346,10.93912561,12.68141787,11.88140812333333,11.91886654,0.4846916914671645,25.82169967,27.23162688,26.619533737659577,26.739118065,0.40909530416862866,7.75,7.76,7.752272727272726,7.75,0.004181636682356088,-70.94,-70.42,-70.61505050505052,-70.515,0.17469579237118457,0.0695,0.06985,0.06967500000000003,0.0697,9.216777071831424e-05,141.46,146.945,144.75484848484848,145.24,1.650940433069506,11.48,11.56,11.51257575757576,11.51,0.029462563900891848,11.44745,11.5464,11.486307070707072,11.4767,0.0357966151133933,47.79,51.42,49.46666666666662,49.535,1.0593107597462947,24.27263504,24.41045277,24.35881355928572,24.368383164999997,0.04311832800351271,0.087069792,0.08819975,0.08751041768115946,0.08741928199999999,0.00036905805495584946,2.369236881,2.449602732,2.414713423031914,2.4215297295,0.02331843232757657,9.374646782000001,9.877990796,9.659473544329783,9.702165148999999,0.1460470235781661,A6066,Liberty Island,38.269927,-121.676605, , ,0,0.0,0.0,Cache Slough Complex
430,16.5521,17.3341,16.997686666666667,16.9063,0.2413880511502078,14.7370375,14.828725,14.772897499999997,14.74315,0.04170516283558697,103.3,104.85,104.12333333333332,104.2,0.5274150800523953,10.83,10.84,10.837333333333337,10.84,0.004577377082170733,99.34,99.35,99.34533333333333,99.35,0.005163977794930187,0.7178397440000001,0.7528392770000001,0.7365011858000001,0.739663359,0.012967385441913693,1.5222576069999998,1.524851664,1.5234890836000001,1.523270666,0.0008243107580169631,10.92100873,10.92962949,10.924937467500001,10.92416362,0.003053492881349769,25.29755594,25.34918394,25.317117985714283,25.313975475,0.018870123164728015,7.76,7.76,7.760000000000002,7.76,0.0,-70.93,-70.93,-70.93,-70.93,0.0,0.067,0.06785,0.06741,0.0675,0.00029167006800737686,141.45,141.48,141.45318181818186,141.45,0.009020179397529306,11.43,11.48,11.448666666666668,11.445,0.01619817744009922,11.4276,11.4971,11.467473333333334,11.472000000000001,0.025607350135310347,49.095,49.73,49.42107142857143,49.46,0.20816209079454331,23.66872907,23.69847599,23.68450279066667,23.68090441,0.010526022158704434,0.09349497400000001,0.09377350699999999,0.09362576206666666,0.09365940699999999,9.854886343728831e-05,2.3393606890000003,2.342303485,2.3404757253571433,2.340296602,0.0010755969293897527,9.187527471000001,9.205958667,9.194511121071429,9.1933892445,0.00673663387880843,A6067,Liberty Island,38.268476,-121.676599, , ,0,0.0,0.0,Cache Slough Complex
431,16.6993,17.2145,16.968400000000003,16.9937,0.18895566838648797,14.7737125,14.9937625,14.854484821428569,14.8103875,0.08027856267077048,103.3,103.35,103.31666666666665,103.3,0.02499999999999928,10.845,10.86,10.851874999999998,10.85,0.004425306015784722,99.35,99.375,99.36208333333333,99.36,0.006894771844521302,0.7485029940000001,0.7571755590000001,0.7527639968666671,0.7526400940000001,0.003643690771620563,1.5257194330000001,1.609158965,1.561519512375,1.5596546,0.024241334714085832,10.97801849,11.36939379,11.21022650625,11.243852015,0.1518967692742652,25.29983424,26.22101406,25.625281470625,25.481082725,0.3382596035117894,7.76,7.76,7.760000000000002,7.76,0.0,-70.855,-70.855,-70.855,-70.855,0.0,0.067,0.06715,0.06701666666666665,0.067,4.438126822992435e-05,141.945,143.755,143.0234375,143.0925,0.6596431326861417,11.4,11.42,11.410357142857139,11.41,0.007458677371483096,11.40305,11.4201,11.410606666666666,11.41125,0.005003779523901928,49.095,50.05,49.64468749999998,49.66,0.30370198523113756,23.41926096,23.65883089,23.549662628125,23.549051249999998,0.07862368449119722,0.09386642,0.09614231,0.09489950824999999,0.0949027,0.0007465750872741031,2.339490552,2.391997801,2.3580410438750006,2.3498217155,0.019280797304868775,9.188340823999999,9.517202018999999,9.3045254850625,9.253046533,0.12075867835840534,A6068,Liberty Island,38.267025,-121.675143, , ,0,0.0,0.0,Cache Slough Complex
432,15.9081,16.7867,16.31106,16.4049,0.3264972474178407,15.1649125,15.1893625,15.17658181818182,15.18325,0.0114205795108492,106.35,106.35,106.35,106.35,0.0,10.865,10.89,10.877,10.88,0.0067612340378280745,99.455,99.53,99.49115384615385,99.49,0.020119833307160544,0.7830371279999999,0.783106027,0.7830830606666666,0.783106027,3.4449500000060454e-05,1.660115515,1.661874705,1.6614349075,1.661874705,0.0007475120115097565,10.88874501,11.36550769,11.228334900666663,11.3458996,0.1811097149640092,26.44934207,26.44934207,26.44934207,26.44934207,0.0,7.76,7.76,7.760000000000002,7.76,0.0,-71.295,-70.925,-71.10533333333333,-71.1,0.12997893602243063,0.06895,0.06895,0.06894999999999998,0.06895,0.0,142.19,143.755,143.2786666666667,143.545,0.5684831529940733,11.34,11.39,11.359999999999998,11.36,0.017728105208558543,11.3487,11.4026,11.37796666666667,11.3819,0.0214345237764641,49.08,50.34,49.66633333333334,49.38,0.5579057353386947,23.26801917,23.41052296,23.36038366,23.37770711,0.04690191427305404,0.09622632699999999,0.097607409,0.09671102166666666,0.096542622,0.00045438855082481595,2.405012498,2.405012498,2.4050124980000005,2.405012498,0.0,9.598715119,9.598715119,9.598715119000001,9.598715119,0.0,A6069,Liberty Island,38.265575,-121.675563, , ,0,0.0,0.0,Cache Slough Complex
433,16.2577,19.5329,18.1491625,18.3714,1.0963891565042043,15.2749375,15.9595375,15.590113281250002,15.57445,0.21304459423971736,103.3,106.2,104.490625,104.275,1.16378960727445,10.89,10.9,10.899062500000003,10.9,0.0027195281453466507,99.565,99.575,99.57375000000002,99.575,0.0031079078025445708,0.698837223,0.761008421,0.721578458375,0.7081127975,0.022817456930098925,1.5314536019999998,1.62793555,1.5613525675,1.549853017,0.03451200158751609,10.67101088,10.68407827,10.672453157499996,10.67101088,0.003858541881587702,25.19642445,25.97477776,25.407468730625002,25.22099659,0.2878584236009755,7.76,7.77,7.769062499999998,7.77,0.0027195281453466507,-71.46,-71.31,-71.39,-71.39,0.04697517074653821,0.06715,0.0689,0.06785312499999999,0.0677,0.0007081592923441186,141.74,141.74,141.74,141.74,0.0,11.295,11.335,11.318928571428572,11.32,0.01243112895247164,11.3338,11.3414,11.337265384615383,11.3376,0.002338926446700041,49.23,50.535,49.712692307692315,49.43,0.4303807199475376,22.94074898,23.25308644,23.035341043125,22.97593201,0.11559709612765699,0.09775334,0.100854735,0.09991155131249999,0.100500562,0.0011497192377426587,2.333596194,2.377962332,2.3456257178125,2.3349968060000004,0.01640793001256316,9.151423529,9.42929566,9.226766337,9.160195783,0.10276545709285442,A6070,Liberty Island,38.264115,-121.675562, , ,0,0.0,0.0,Cache Slough Complex
434,17.6285,18.9717,18.32408571428571,18.366799999999998,0.3775027128932419,16.1429125,16.3507375,16.245884615384618,16.246825,0.06815031604419106,103.3,104.55,103.76785714285714,103.725,0.46888047634647806,10.9,10.91,10.90107142857143,10.9,0.0028946711176086578,99.34,99.43,99.35500000000003,99.34,0.02848751413406418,0.698837223,0.738201951,0.7259313170714287,0.7316420100000001,0.01589361348668838,1.5314536019999998,1.5840734980000002,1.5570312472142855,1.560037587,0.020307259670877913,10.75351733,10.837037800000001,10.808651640833332,10.816494675000001,0.029433299536359595,25.19642445,25.63243435,25.364315536428567,25.31005348,0.16578629388588337,7.77,7.77,7.769999999999997,7.77,0.0,-71.65,-71.465,-71.53714285714287,-71.52250000000001,0.061008016046895625,0.06715,0.06805,0.06751428571428573,0.06745,0.00036502295577368714,142.3,143.805,143.19142857142856,143.2825,0.5099148819294955,11.17,11.265,11.20142857142857,11.190000000000001,0.034830831359398254,11.13055,11.3333,11.240285714285715,11.25165,0.07280085964351639,51.44,51.55,51.52428571428571,51.55,0.046362167221239925,22.94074898,23.57507185,23.203511228571436,23.156536260000003,0.24643205623093495,0.094656015,0.100854735,0.09826714964285713,0.09870298649999999,0.0024127029292783076,2.333596194,2.358448758,2.343165985571429,2.3400730485,0.009449818700480193,9.151423529,9.307079063,9.2113606465,9.1919890925,0.05918570686624596,A6071,Liberty Island,38.262669,-121.675529, , ,0,0.0,0.0,Cache Slough Complex
435,17.7573,18.5853,18.11347142857143,18.1161,0.23865305177365512,16.0451125,16.11235,16.070581249999996,16.0695625,0.02224347420899809,105.1,105.1,105.10000000000001,105.1,0.0,10.91,10.94,10.926785714285714,10.9275,0.011198753855322017,99.345,99.805,99.56392857142859,99.55250000000001,0.1556027804209307,0.720879121,0.738201951,0.7318496882857143,0.73165804,0.00644686112190648,1.591330525,1.598529046,1.5952153543846153,1.5960503069999998,0.0031394586356112814,10.78931104,10.837037800000001,10.822042672857142,10.835776805,0.019098346945149135,25.63496574,25.75020074,25.708851551428573,25.73180441,0.04600712860495556,7.77,7.77,7.769999999999997,7.77,0.0,-71.86,-71.665,-71.76392857142858,-71.76750000000001,0.06315970512635832,0.0685,0.0685,0.0685,0.0685,0.0,143.865,143.865,143.865,143.865,0.0,11.17,11.225,11.186428571428568,11.1775,0.019751199713179474,11.1271,11.1271,11.1271,11.1271,0.0,51.44,52.065,51.66928571428572,51.45,0.2862143974692447,23.61974275,23.61974275,23.61974275,23.61974275,0.0,0.094233996,0.09467333,0.09430519335714287,0.094233996,0.00013016106380091472,2.358593047,2.365161442,2.362804538357143,2.364112851,0.0026224062909204282,9.307982769,9.349121664,9.334360003785715,9.342554174,0.016424544872408443,A6072,Liberty Island,38.261225,-121.675651, , ,0,0.0,0.0,Cache Slough Complex
436,17.2605,17.7573,17.5135,17.5549,0.1501649315475043,16.11235,16.2346,16.1722525,16.1795875,0.038395620390593105,105.2,105.4,105.32187499999999,105.3,0.06823672031978534,10.95,10.96,10.956999999999999,10.96,0.00455129494916528,99.84,100.21,100.04625,100.055,0.11061193425666653,0.720879121,0.756442959,0.7347537296874999,0.7296543145000001,0.01424714864792182,1.585269355,1.593888183,1.5891373410666667,1.588504769,0.0028214874789242745,10.57817529,10.78360808,10.663986579374999,10.64090402,0.08121373340472075,25.65327718,25.75020074,25.68728723562501,25.661597465,0.040362428953265105,7.78,7.78,7.78,7.78,0.0,-72.005,-71.875,-71.93437499999999,-71.93,0.04024404717884885,0.0685,0.0686,0.0685375,0.0685,4.654746681255697e-05,143.495,143.82,143.68468750000002,143.7025,0.10368974153693788,11.235,11.32,11.276875,11.2775,0.025747168129073118,11.13435,11.22175,11.186471875,11.19305,0.03183121617087096,51.98,52.335,52.19187500000001,52.239999999999995,0.12735612797715262,23.41175915,23.56179992,23.473974965,23.463787680000003,0.050261124022069475,0.09478160199999999,0.096214433,0.09561883325000001,0.095715208,0.00048011353668474667,2.359636799,2.365161442,2.361575372500001,2.3601110555,0.002300658502890217,9.314519953,9.349121664,9.326661543187498,9.317490294999999,0.014409387188869987,A6073,Liberty Island,38.259779,-121.675917, , ,0,0.0,0.0,Cache Slough Complex
437,17.3617,18.1529,17.67975714285714,17.5825,0.24620733512251788,16.0084375,16.173475,16.08953,16.075675,0.05469463724854378,105.4,105.4,105.40000000000003,105.4,0.0,10.96,11.0,10.978000000000002,10.98,0.012363540870524811,100.24,100.73,100.50733333333334,100.535,0.16477112553333795,0.783450704,0.78358866,0.7835679666,0.78358866,4.6556601613747595e-05,1.542435618,1.5834,1.5645437323333335,1.5719760740000002,0.015260713075515736,10.27190975,10.57558249,10.439521161333333,10.49421877,0.11941003548246154,25.21970298,25.65327718,25.486287596,25.54492166,0.17045421979952283,7.78,7.78,7.78,7.78,0.0,-72.275,-72.02,-72.141,-72.13,0.08177058500114913,0.0683,0.0685,0.06844000000000001,0.0685,7.6063882925571e-05,142.84,143.46,143.15,143.14,0.2000446378757845,11.4,11.42,11.411111111111111,11.415,0.006972166887782843,11.22235,11.40685,11.29710666666667,11.2853,0.06553958146109308,50.325,51.98,51.45066666666667,51.98,0.642722631430062,22.64820835,23.40021997,23.078076227333334,23.10432042,0.24438163978089888,0.09632556699999999,0.103848835,0.09950733546666665,0.099219001,0.002440807215936624,2.33492307,2.359636799,2.3501183931333336,2.353460535,0.00971589061913829,9.159733963999999,9.314519953,9.254904671933334,9.275837033,0.06085215655899591,A6074,Liberty Island,38.258331,-121.676157, , ,0,0.0,0.0,Cache Slough Complex
438,18.3415,19.4685,18.774607692307693,18.5301,0.39154911667532943,15.7945,16.002325,15.908600000000002,15.9412,0.06754111644557134,104.6,105.4,105.00999999999999,105.0,0.2713721745921171,11.0,11.0,11.0,11.0,0.0,100.745,100.745,100.745,100.745,0.0,0.6865895000000001,0.717555908,0.7007874281428571,0.7041943589999999,0.011763631386553937,1.534977545,1.542435618,1.5383670119999995,1.537885578,0.0029186478685772933,10.21475762,10.21475762,10.21475762,10.21475762,0.0,25.09900684,25.15719601,25.119982233076925,25.11671308,0.01657567220220929,7.78,7.79,7.782333333333335,7.78,0.004169046939163868,-72.49,-72.29,-72.39833333333334,-72.4,0.06337717780609893,0.0678,0.0683,0.06805000000000001,0.06805,0.00018224786888818446,142.63,142.63,142.63,142.63,0.0,11.39,11.42,11.40733333333333,11.41,0.011474609652038613,11.41175,11.42385,11.419676666666668,11.42175,0.004533638820239885,49.08,49.69,49.346923076923076,49.28,0.17806293903115003,22.0053963,22.09538925,22.048061208888893,22.04632112,0.028325920599830613,0.109751519,0.11074338199999999,0.11027234611111111,0.110291093,0.0003123043195092062,2.32804339,2.331360173,2.329238987615385,2.329052646,0.0009448133598934203,9.12296657,9.12296657,9.12296657,9.12296657,0.0,A6075,Liberty Island,38.256872,-121.676331, , ,0,0.0,0.0,Cache Slough Complex
