"","date","yolo_dayflow","sac_dayflow","height_sac","inund_days","inundation"
"9606",2011-06-04,262,36600,27.45,0,0
"9607",2011-06-05,200,37100,26.76,0,0
"9608",2011-06-06,184,38500,26.98,0,0
"9609",2011-06-07,1608,42200,28.59,0,0
"9610",2011-06-08,1836,46700,29.24,0,0
"9611",2011-06-09,1990,48100,29.43,0,0
"9612",2011-06-10,1850,49400,29.28,0,0
"9613",2011-06-11,1474,49000,28.48,0,0
"9614",2011-06-12,355,47200,27.58,0,0
"9615",2011-06-13,381,45300,26.65,0,0
"9616",2011-06-14,425,42700,25.69,0,0
"9617",2011-06-15,475,41800,25.25,0,0
"9618",2011-06-16,497,43000,25.51,0,0
"9619",2011-06-17,522,44700,25.51,0,0
"9620",2011-06-18,553,44400,25.4,0,0
"9621",2011-06-19,594,42400,24.75,0,0
"9622",2011-06-20,611,41400,24.28,0,0
"9623",2011-06-21,657,41800,24.05,0,0
"9624",2011-06-22,715,40500,23.43,0,0
"9625",2011-06-23,756,38800,22.77,0,0
"9626",2011-06-24,772,35500,22.26,0,0
"9627",2011-06-25,747,33200,22.33,0,0
"9628",2011-06-26,710,33700,22.54,0,0
"9629",2011-06-27,707,34500,22.75,0,0
"9630",2011-06-28,678,34600,22.72,0,0
"9631",2011-06-29,563,38100,23.54,0,0
"9632",2011-06-30,465,39400,24.32,0,0
"9633",2011-07-01,440,39400,24.47,0,0
"9634",2011-07-02,453,34700,24.07,0,0
"9635",2011-07-03,507,32600,23.42,0,0
"9636",2011-07-04,544,31400,22.74,0,0
"9637",2011-07-05,587,31800,22.22,0,0
"9638",2011-07-06,630,31200,21.67,0,0
"9639",2011-07-07,686,29000,21.06,0,0
"9640",2011-07-08,724,26500,20.45,0,0
"9641",2011-07-09,728,24200,19.9,0,0
"9642",2011-07-10,714,23500,19.38,0,0
"9643",2011-07-11,688,20700,19.02,0,0
"9644",2011-07-12,630,19300,18.07,0,0
"9645",2011-07-13,623,18300,17.69,0,0
"9646",2011-07-14,643,17900,17.63,0,0
"9647",2011-07-15,648,17800,17.51,0,0
"9648",2011-07-16,638,18000,17.53,0,0
"9649",2011-07-17,614,18000,17.55,0,0
"9650",2011-07-18,593,18400,17.58,0,0
"9651",2011-07-19,602,18600,17.61,0,0
"9652",2011-07-20,617,18200,17.58,0,0
"9653",2011-07-21,621,17700,17.48,0,0
"9654",2011-07-22,618,17400,17.4,0,0
"9655",2011-07-23,664,16900,17.23,0,0
"9656",2011-07-24,711,16800,17.13,0,0
"9657",2011-07-25,730,16700,17.07,0,0
"9658",2011-07-26,718,16700,17.08,0,0
"9659",2011-07-27,731,16400,17.05,0,0
"9660",2011-07-28,708,16000,17.04,0,0
"9661",2011-07-29,701,15600,16.99,0,0
"9662",2011-07-30,690,15400,16.93,0,0
"9663",2011-07-31,658,15500,16.92,0,0
"9664",2011-08-01,625,16000,16.97,0,0
"9665",2011-08-02,612,16200,17.02,0,0
"9666",2011-08-03,610,16100,17.1,0,0
"9667",2011-08-04,631,16000,17.06,0,0
"9668",2011-08-05,648,16500,17.05,0,0
"9669",2011-08-06,655,16200,17.05,0,0
"9670",2011-08-07,636,16500,17.12,0,0
"9671",2011-08-08,635,17100,17.17,0,0
"9672",2011-08-09,636,16300,17.24,0,0
"9673",2011-08-10,619,14800,17.22,0,0
"9674",2011-08-11,633,14900,17.22,0,0
"9675",2011-08-12,652,16300,17.23,0,0
"9676",2011-08-13,627,16200,17.19,0,0
"9677",2011-08-14,587,16200,17.18,0,0
"9678",2011-08-15,578,16900,17.2,0,0
"9679",2011-08-16,590,16700,17.22,0,0
"9680",2011-08-17,586,16700,17.22,0,0
"9681",2011-08-18,547,16500,17.23,0,0
"9682",2011-08-19,544,16500,17.24,0,0
"9683",2011-08-20,540,16400,17.25,0,0
"9684",2011-08-21,525,17200,17.29,0,0
"9685",2011-08-22,512,17800,17.36,0,0
"9686",2011-08-23,515,18000,17.4,0,0
"9687",2011-08-24,553,18300,17.47,0,0
"9688",2011-08-25,572,18800,17.56,0,0
"9689",2011-08-26,597,18800,17.63,0,0
"9690",2011-08-27,610,19400,18.26,0,0
"9691",2011-08-28,587,19900,18.55,0,0
"9692",2011-08-29,566,19900,18.62,0,0
"9693",2011-08-30,566,19900,18.61,0,0
"9694",2011-08-31,564,19900,18.64,0,0
"9695",2011-09-01,562,20000,18.7,0,0
"9696",2011-09-02,534,20100,18.83,0,0
"9697",2011-09-03,489,20600,19.08,0,0
"9698",2011-09-04,455,20700,19.21,0,0
"9699",2011-09-05,439,20700,19.1,0,0
"9700",2011-09-06,434,20500,18.99,0,0
"9701",2011-09-07,425,20800,19.05,0,0
"9702",2011-09-08,414,21000,19.11,0,0
"9703",2011-09-09,405,21500,19.43,0,0
"9704",2011-09-10,388,21700,19.62,0,0
"9705",2011-09-11,377,21800,19.71,0,0
"9706",2011-09-12,395,21700,19.67,0,0
"9707",2011-09-13,404,21100,19.58,0,0
"9708",2011-09-14,425,21000,19.62,0,0
"9709",2011-09-15,438,21300,19.85,0,0
"9710",2011-09-16,450,22000,20.01,0,0
"9711",2011-09-17,402,22500,20.04,0,0
"9712",2011-09-18,360,22400,19.94,0,0
"9713",2011-09-19,342,21400,19.81,0,0
"9714",2011-09-20,332,20900,19.57,0,0
"9715",2011-09-21,348,20600,19.43,0,0
"9716",2011-09-22,346,20600,19.31,0,0
"9717",2011-09-23,352,20300,19.21,0,0
"9718",2011-09-24,348,20100,19.09,0,0
"9719",2011-09-25,326,21800,19.34,0,0
"9720",2011-09-26,311,21400,19.32,0,0
"9721",2011-09-27,303,20800,19.24,0,0
"9722",2011-09-28,289,20700,19.16,0,0
"9723",2011-09-29,268,20400,19.26,0,0
"9724",2011-09-30,244,21000,19.26,0,0
"9725",2011-10-01,259,21900,19.28,0,0
"9726",2011-10-02,248,22100,19.32,0,0
"9727",2011-10-03,223,21900,19.29,0,0
"9728",2011-10-04,179,21800,19.23,0,0
"9729",2011-10-05,139,22000,19.19,0,0
"9730",2011-10-06,135,22700,19.35,0,0
"9731",2011-10-07,134,22600,19.63,0,0
"9732",2011-10-08,135,22800,19.67,0,0
"9733",2011-10-09,140,21800,19.61,0,0
"9734",2011-10-10,141,21100,19.11,0,0
"9735",2011-10-11,159,21300,18.82,0,0
"9736",2011-10-12,171,20200,18.75,0,0
"9737",2011-10-13,189,19500,18.64,0,0
"9738",2011-10-14,185,18500,18.4,0,0
"9739",2011-10-15,65,17500,17.95,0,0
"9740",2011-10-16,26,17600,17.82,0,0
"9741",2011-10-17,36,17200,17.65,0,0
"9742",2011-10-18,46,16300,17.33,0,0
"9743",2011-10-19,46,15600,16.74,0,0
"9744",2011-10-20,70,15300,16.29,0,0
"9745",2011-10-21,80,14800,15.98,0,0
"9746",2011-10-22,87,14300,15.85,0,0
"9747",2011-10-23,107,14100,15.99,0,0
"9748",2011-10-24,94,13500,16.02,0,0
"9749",2011-10-25,96,13700,16.05,0,0
"9750",2011-10-26,114,13700,16,0,0
"9751",2011-10-27,120,13200,15.94,0,0
"9752",2011-10-28,130,12700,15.79,0,0
"9753",2011-10-29,114,12600,15.71,0,0
"9754",2011-10-30,107,12700,15.64,0,0
"9755",2011-10-31,101,12300,15.53,0,0
"9756",2011-11-01,97,12800,15.49,0,0
"9757",2011-11-02,96,11900,15.42,0,0
"9758",2011-11-03,89,11500,15.29,0,0
"9759",2011-11-04,80,11900,15.28,0,0
"9760",2011-11-05,80,11500,15.24,0,0
"9761",2011-11-06,80,11500,15.2,0,0
"9762",2011-11-07,68,11700,15.32,0,0
"9763",2011-11-08,53,11700,15.36,0,0
"9764",2011-11-09,50,11700,15.34,0,0
"9765",2011-11-10,50,11300,15.28,0,0
"9766",2011-11-11,48,10900,15.1,0,0
"9767",2011-11-12,45,11100,15.12,0,0
"9768",2011-11-13,45,11500,15.28,0,0
"9769",2011-11-14,45,11800,15.37,0,0
"9770",2011-11-15,45,12000,15.39,0,0
"9771",2011-11-16,46,12100,15.5,0,0
"9772",2011-11-17,47,12200,15.56,0,0
"9773",2011-11-18,50,12300,15.62,0,0
"9774",2011-11-19,54,12600,15.65,0,0
"9775",2011-11-20,71,12700,15.97,0,0
"9776",2011-11-21,73,13500,16.5,0,0
"9777",2011-11-22,72,13600,16.69,0,0
"9778",2011-11-23,72,13300,16.81,0,0
"9779",2011-11-24,65,13700,17,0,0
"9780",2011-11-25,62,14400,17.29,0,0
"9781",2011-11-26,62,15200,17.72,0,0
"9782",2011-11-27,62,15400,17.74,0,0
"9783",2011-11-28,62,15500,17.7,0,0
"9784",2011-11-29,85,15200,17.49,0,0
"9785",2011-11-30,123,14800,17.08,0,0
"9786",2011-12-01,123,14400,16.75,0,0
"9787",2011-12-02,129,13600,16.58,0,0
"9788",2011-12-03,134,14400,16.69,0,0
"9789",2011-12-04,134,14100,16.64,0,0
"9790",2011-12-05,103,14600,16.76,0,0
"9791",2011-12-06,90,14400,16.67,0,0
"9792",2011-12-07,94,14700,16.84,0,0
"9793",2011-12-08,85,15500,17.03,0,0
"9794",2011-12-09,76,15900,17.05,0,0
"9795",2011-12-10,76,15600,16.99,0,0
"9796",2011-12-11,74,15400,16.97,0,0
"9797",2011-12-12,92,15700,17.07,0,0
"9798",2011-12-13,99,16100,17.18,0,0
"9799",2011-12-14,96,16500,17.23,0,0
"9800",2011-12-15,94,16500,17.25,0,0
"9801",2011-12-16,92,16700,17.39,0,0
"9802",2011-12-17,89,17000,17.47,0,0
"9803",2011-12-18,82,16900,17.54,0,0
"9804",2011-12-19,79,16800,17.53,0,0
"9805",2011-12-20,72,15700,17.31,0,0
"9806",2011-12-21,69,14400,16.85,0,0
"9807",2011-12-22,69,14100,16.55,0,0
"9808",2011-12-23,65,13300,16.33,0,0
"9809",2011-12-24,64,12800,16,0,0
"9810",2011-12-25,64,12100,15.77,0,0
"9811",2011-12-26,64,12100,15.7,0,0
"9812",2011-12-27,64,12200,15.68,0,0
"9813",2011-12-28,69,12000,15.6,0,0
"9814",2011-12-29,65,11800,15.5,0,0
"9815",2011-12-30,64,11800,15.38,0,0
"9816",2011-12-31,64,11800,15.3,0,0
"9817",2012-01-01,64,11500,15.34,0,0
"9818",2012-01-02,64,11200,15.35,0,0
"9819",2012-01-03,64,11200,15.32,0,0
"9820",2012-01-04,64,11100,15.39,0,0
"9821",2012-01-05,64,10900,15.33,0,0
"9822",2012-01-06,68,10500,15.19,0,0
"9823",2012-01-07,69,11200,15.13,0,0
"9824",2012-01-08,69,10500,15.07,0,0
"9825",2012-01-09,73,10900,15.42,0,0
"9826",2012-01-10,86,11300,15.72,0,0
"9827",2012-01-11,89,11600,15.8,0,0
"9828",2012-01-12,91,11600,15.65,0,0
"9829",2012-01-13,89,11500,15.58,0,0
"9830",2012-01-14,90,11400,15.47,0,0
"9831",2012-01-15,93,10900,15.39,0,0
"9832",2012-01-16,96,11600,15.3,0,0
"9833",2012-01-17,92,11300,15.32,0,0
"9834",2012-01-18,79,11100,15.33,0,0
"9835",2012-01-19,80,10700,15.32,0,0
"9836",2012-01-20,81,10900,15.48,0,0
"9837",2012-01-21,83,13200,16.54,0,0
"9838",2012-01-22,86,16600,21.02,0,0
"9839",2012-01-23,78,23600,22.31,0,0
"9840",2012-01-24,82,27400,25.1,0,0
"9841",2012-01-25,1232,30600,25.38,0,0
"9842",2012-01-26,1310,28400,24.07,0,0
"9843",2012-01-27,103,24300,21.8,0,0
"9844",2012-01-28,99,21800,20.47,0,0
"9845",2012-01-29,98,20100,19.89,0,0
"9846",2012-01-30,95,18600,19.27,0,0
"9847",2012-01-31,92,17600,18.61,0,0
"9848",2012-02-01,92,16800,18.29,0,0
"9849",2012-02-02,92,16200,17.91,0,0
"9850",2012-02-03,96,15200,17.59,0,0
"9851",2012-02-04,97,14100,17.18,0,0
"9852",2012-02-05,97,13400,16.66,0,0
"9853",2012-02-06,100,13000,16.39,0,0
"9854",2012-02-07,99,12700,16.34,0,0
"9855",2012-02-08,96,13800,16.54,0,0
"9856",2012-02-09,96,13600,16.5,0,0
"9857",2012-02-10,94,13800,16.53,0,0
"9858",2012-02-11,91,14100,16.68,0,0
"9859",2012-02-12,86,14100,16.68,0,0
"9860",2012-02-13,83,14100,16.74,0,0
"9861",2012-02-14,86,14100,16.73,0,0
"9862",2012-02-15,86,14200,16.92,0,0
"9863",2012-02-16,88,13900,16.93,0,0
"9864",2012-02-17,95,13500,16.79,0,0
"9865",2012-02-18,96,12900,16.36,0,0
"9866",2012-02-19,96,12600,16.14,0,0
"9867",2012-02-20,96,12300,15.98,0,0
"9868",2012-02-21,94,12100,15.77,0,0
"9869",2012-02-22,88,11900,15.66,0,0
"9870",2012-02-23,96,12100,15.54,0,0
"9871",2012-02-24,96,11400,15.43,0,0
"9872",2012-02-25,100,12100,15.54,0,0
"9873",2012-02-26,103,11600,15.53,0,0
"9874",2012-02-27,122,11500,15.5,0,0
"9875",2012-02-28,129,11400,15.42,0,0
"9876",2012-02-29,128,11100,15.3,0,0
"9877",2012-03-01,117,11200,15.27,0,0
"9878",2012-03-02,124,11300,15.22,0,0
"9879",2012-03-03,119,10800,15.27,0,0
"9880",2012-03-04,118,10400,15.27,0,0
"9881",2012-03-05,129,9930,15.22,0,0
"9882",2012-03-06,154,10200,15.09,0,0
"9883",2012-03-07,204,10100,14.95,0,0
"9884",2012-03-08,240,9470,14.76,0,0
"9885",2012-03-09,273,9300,14.62,0,0
"9886",2012-03-10,292,8680,14.48,0,0
"9887",2012-03-11,289,9160,14.44,0,0
"9888",2012-03-12,248,9540,14.52,0,0
"9889",2012-03-13,192,9150,14.61,0,0
"9890",2012-03-14,305,11100,15.32,0,0
"9891",2012-03-15,213,16100,20.06,0,0
"9892",2012-03-16,264,24400,23.98,0,0
"9893",2012-03-17,243,37900,29.54,0,0
"9894",2012-03-18,150,46100,29.67,0,0
"9895",2012-03-19,150,43400,29.12,0,0
"9896",2012-03-20,151,37000,26.57,0,0
"9897",2012-03-21,144,30900,23.85,0,0
"9898",2012-03-22,142,24900,21.75,0,0
"9899",2012-03-23,148,21300,19.95,0,0
"9900",2012-03-24,145,18300,18.73,0,0
"9901",2012-03-25,142,18200,18.74,0,0
"9902",2012-03-26,144,18100,18.69,0,0
"9903",2012-03-27,256,17800,18.73,0,0
"9904",2012-03-28,221,20500,19.57,0,0
"9905",2012-03-29,141,25000,25.98,0,0
"9906",2012-03-30,1187,33700,26.83,0,0
"9907",2012-03-31,1272,34000,26.44,0,0
"9908",2012-04-01,1195,32100,24.73,0,0
"9909",2012-04-02,145,32500,25.5,0,0
"9910",2012-04-03,149,32800,25.43,0,0
"9911",2012-04-04,150,29700,23.99,0,0
"9912",2012-04-05,172,26800,22.5,0,0
"9913",2012-04-06,182,24300,21.39,0,0
"9914",2012-04-07,180,22200,20.57,0,0
"9915",2012-04-08,184,20100,19.74,0,0
"9916",2012-04-09,189,19000,19.02,0,0
"9917",2012-04-10,173,18200,18.62,0,0
"9918",2012-04-11,169,17700,18.31,0,0
"9919",2012-04-12,167,18400,18.31,0,0
"9920",2012-04-13,165,24000,22.71,0,0
"9921",2012-04-14,164,34000,25.78,0,0
"9922",2012-04-15,160,37200,25.86,0,0
"9923",2012-04-16,158,34600,25.39,0,0
"9924",2012-04-17,159,30100,23.61,0,0
"9925",2012-04-18,160,25700,21.82,0,0
"9926",2012-04-19,172,22600,20.38,0,0
"9927",2012-04-20,173,21200,19.74,0,0
"9928",2012-04-21,176,20600,19.38,0,0
"9929",2012-04-22,184,19700,19.1,0,0
"9930",2012-04-23,192,19000,19.04,0,0
"9931",2012-04-24,192,21800,19.48,0,0
"9932",2012-04-25,217,23800,19.51,0,0
"9933",2012-04-26,226,24200,19.87,0,0
"9934",2012-04-27,240,27500,21.7,0,0
"9935",2012-04-28,249,31500,21.91,0,0
"9936",2012-04-29,246,30500,21.72,0,0
"9937",2012-04-30,267,28300,20.79,0,0
"9938",2012-05-01,300,26800,19.74,0,0
"9939",2012-05-02,335,25700,19.06,0,0
"9940",2012-05-03,355,24600,18.53,0,0
"9941",2012-05-04,370,23700,18.02,0,0
"9942",2012-05-05,389,21700,17.33,0,0
"9943",2012-05-06,398,20300,17.01,0,0
"9944",2012-05-07,440,19300,16.81,0,0
"9945",2012-05-08,475,17500,16.16,0,0
"9946",2012-05-09,509,15700,15.37,0,0
"9947",2012-05-10,536,14300,14.61,0,0
"9948",2012-05-11,561,14000,14.65,0,0
"9949",2012-05-12,607,13300,14.58,0,0
"9950",2012-05-13,617,12000,14.4,0,0
"9951",2012-05-14,588,12600,14.23,0,0
"9952",2012-05-15,556,11600,14.15,0,0
"9953",2012-05-16,539,10700,13.9,0,0
"9954",2012-05-17,548,9700,13.89,0,0
"9955",2012-05-18,581,10000,13.8,0,0
"9956",2012-05-19,596,9720,13.83,0,0
"9957",2012-05-20,627,9820,14.05,0,0
"9958",2012-05-21,637,9930,14.28,0,0
"9959",2012-05-22,645,10500,14.38,0,0
"9960",2012-05-23,633,9950,14.4,0,0
"9961",2012-05-24,601,9500,14.77,0,0
"9962",2012-05-25,623,10300,14.87,0,0
"9963",2012-05-26,623,10400,14.87,0,0
"9964",2012-05-27,600,10100,14.58,0,0
"9965",2012-05-28,596,9890,14.57,0,0
"9966",2012-05-29,596,10600,15.03,0,0
"9967",2012-05-30,581,10800,15.05,0,0
"9968",2012-05-31,567,10300,14.89,0,0
"9969",2012-06-01,557,9600,14.64,0,0
"9970",2012-06-02,559,9480,14.75,0,0
"9971",2012-06-03,544,9800,14.75,0,0
"9972",2012-06-04,549,9540,14.66,0,0
"9973",2012-06-05,562,10100,14.82,0,0
"9974",2012-06-06,557,11200,15.87,0,0
"9975",2012-06-07,557,12700,16.15,0,0
"9976",2012-06-08,629,13700,16.27,0,0
"9977",2012-06-09,665,14200,16.2,0,0
"9978",2012-06-10,645,13300,16.09,0,0
"9979",2012-06-11,622,12700,15.71,0,0
"9980",2012-06-12,581,12000,15.38,0,0
"9981",2012-06-13,584,12300,15.12,0,0
"9982",2012-06-14,601,12100,15.07,0,0
"9983",2012-06-15,641,12400,14.88,0,0
"9984",2012-06-16,696,12800,14.89,0,0
"9985",2012-06-17,696,12800,15.06,0,0
"9986",2012-06-18,715,13300,15.49,0,0
"9987",2012-06-19,744,14600,15.81,0,0
"9988",2012-06-20,757,14500,15.94,0,0
"9989",2012-06-21,741,14000,15.94,0,0
"9990",2012-06-22,724,14700,15.75,0,0
"9991",2012-06-23,686,14500,15.67,0,0
"9992",2012-06-24,665,15000,15.98,0,0
"9993",2012-06-25,677,15400,16.29,0,0
"9994",2012-06-26,642,16200,16.8,0,0
"9995",2012-06-27,637,16800,17.27,0,0
"9996",2012-06-28,584,17700,17.8,0,0
"9997",2012-06-29,599,18800,18.02,0,0
"9998",2012-06-30,618,18800,17.96,0,0
"9999",2012-07-01,642,18100,17.7,0,0
"10000",2012-07-02,644,18100,17.64,0,0
"10001",2012-07-03,626,18300,17.74,0,0
"10002",2012-07-04,631,18300,17.84,0,0
"10003",2012-07-05,628,18500,17.93,0,0
"10004",2012-07-06,635,19000,17.85,0,0
"10005",2012-07-07,646,18800,17.85,0,0
"10006",2012-07-08,635,18700,17.8,0,0
"10007",2012-07-09,653,19000,17.88,0,0
"10008",2012-07-10,649,19100,18.04,0,0
"10009",2012-07-11,677,19100,18.11,0,0
"10010",2012-07-12,687,19900,18.48,0,0
"10011",2012-07-13,708,20000,18.57,0,0
"10012",2012-07-14,722,20500,18.6,0,0
"10013",2012-07-15,732,20200,18.52,0,0
"10014",2012-07-16,751,19800,18.59,0,0
"10015",2012-07-17,744,21100,18.76,0,0
"10016",2012-07-18,685,21400,18.9,0,0
"10017",2012-07-19,614,21300,18.91,0,0
"10018",2012-07-20,632,21300,18.88,0,0
"10019",2012-07-21,654,21400,19.02,0,0
"10020",2012-07-22,643,21300,19,0,0
"10021",2012-07-23,655,21300,19.03,0,0
"10022",2012-07-24,685,21800,19.12,0,0
"10023",2012-07-25,669,21600,19.07,0,0
"10024",2012-07-26,629,21400,19.04,0,0
"10025",2012-07-27,620,21700,19.09,0,0
"10026",2012-07-28,631,22000,19.15,0,0
"10027",2012-07-29,623,22200,19.21,0,0
"10028",2012-07-30,634,21900,19.22,0,0
"10029",2012-07-31,664,21700,19.17,0,0
"10030",2012-08-01,663,21800,19.42,0,0
"10031",2012-08-02,636,22000,19.53,0,0
"10032",2012-08-03,691,22200,19.6,0,0
"10033",2012-08-04,671,22200,19.67,0,0
"10034",2012-08-05,630,22500,19.73,0,0
"10035",2012-08-06,606,23000,19.83,0,0
"10036",2012-08-07,598,23000,19.89,0,0
"10037",2012-08-08,615,22600,19.82,0,0
"10038",2012-08-09,590,20200,19.65,0,0
"10039",2012-08-10,595,20200,19.27,0,0
"10040",2012-08-11,601,19500,18.9,0,0
"10041",2012-08-12,603,18700,18.66,0,0
"10042",2012-08-13,596,17600,18.46,0,0
"10043",2012-08-14,573,17000,18.25,0,0
"10044",2012-08-15,570,16700,18.11,0,0
"10045",2012-08-16,586,16200,17.96,0,0
"10046",2012-08-17,649,16200,17.8,0,0
"10047",2012-08-18,651,16100,17.7,0,0
"10048",2012-08-19,634,16000,17.64,0,0
"10049",2012-08-20,609,16200,17.58,0,0
"10050",2012-08-21,601,16300,17.59,0,0
"10051",2012-08-22,580,16500,17.7,0,0
"10052",2012-08-23,584,16100,19.02,0,0
"10053",2012-08-24,575,15300,17.36,0,0
"10054",2012-08-25,550,14700,17.26,0,0
"10055",2012-08-26,515,14500,17.11,0,0
"10056",2012-08-27,502,14700,17.05,0,0
"10057",2012-08-28,519,14200,16.98,0,0
"10058",2012-08-29,526,14200,17.05,0,0
"10059",2012-08-30,505,13900,17.17,0,0
"10060",2012-08-31,495,13900,17.38,0,0
"10061",2012-09-01,477,15000,17.57,0,0
"10062",2012-09-02,445,15300,17.68,0,0
"10063",2012-09-03,412,15700,17.87,0,0
"10064",2012-09-04,424,15700,17.99,0,0
"10065",2012-09-05,438,16300,18.22,0,0
"10066",2012-09-06,432,16600,18.28,0,0
"10067",2012-09-07,428,16900,18.37,0,0
"10068",2012-09-08,399,17000,18.42,0,0
"10069",2012-09-09,384,17300,18.47,0,0
"10070",2012-09-10,391,17500,18.5,0,0
"10071",2012-09-11,418,17400,18.54,0,0
"10072",2012-09-12,421,17300,18.43,0,0
"10073",2012-09-13,409,17100,18.36,0,0
"10074",2012-09-14,399,17000,18.38,0,0
"10075",2012-09-15,375,16800,18.18,0,0
"10076",2012-09-16,360,16500,18.05,0,0
"10077",2012-09-17,373,16100,17.99,0,0
"10078",2012-09-18,381,15700,17.94,0,0
"10079",2012-09-19,363,14500,17.36,0,0
"10080",2012-09-20,365,14200,17.26,0,0
"10081",2012-09-21,368,14300,17.2,0,0
"10082",2012-09-22,372,14200,17.17,0,0
"10083",2012-09-23,365,14000,16.97,0,0
"10084",2012-09-24,354,13800,16.86,0,0
"10085",2012-09-25,362,13400,16.66,0,0
"10086",2012-09-26,350,13200,16.69,0,0
"10087",2012-09-27,338,13200,16.64,0,0
"10088",2012-09-28,350,12900,16.63,0,0
"10089",2012-09-29,342,13000,16.37,0,0
"10090",2012-09-30,350,12600,16.11,0,0
"10091",2012-10-01,375,12400,16.18,0,0
"10092",2012-10-02,376,12400,16.23,0,0
"10093",2012-10-03,344,12100,16.14,0,0
"10094",2012-10-04,284,12700,16.53,0,0
"10095",2012-10-05,274,14300,16.71,0,0
"10096",2012-10-06,263,14400,16.68,0,0
"10097",2012-10-07,249,14300,16.61,0,0
"10098",2012-10-08,239,14300,16.59,0,0
"10099",2012-10-09,236,14400,16.54,0,0
"10100",2012-10-10,245,13700,16.51,0,0
"10101",2012-10-11,262,13300,16.47,0,0
"10102",2012-10-12,271,13700,16.39,0,0
"10103",2012-10-13,261,12400,16.03,0,0
"10104",2012-10-14,239,11200,15.6,0,0
"10105",2012-10-15,231,10300,15.21,0,0
"10106",2012-10-16,223,9650,14.93,0,0
"10107",2012-10-17,220,9370,14.76,0,0
"10108",2012-10-18,227,9200,14.66,0,0
"10109",2012-10-19,231,9110,14.42,0,0
"10110",2012-10-20,226,9000,14.29,0,0
"10111",2012-10-21,196,9350,14.3,0,0
"10112",2012-10-22,164,10200,14.75,0,0
"10113",2012-10-23,133,11100,14.93,0,0
"10114",2012-10-24,129,10800,15.05,0,0
"10115",2012-10-25,122,11000,15.23,0,0
"10116",2012-10-26,119,10400,15.23,0,0
"10117",2012-10-27,91,10300,15.11,0,0
"10118",2012-10-28,41,10000,15.01,0,0
"10119",2012-10-29,35,10000,14.88,0,0
"10120",2012-10-30,45,9920,14.78,0,0
"10121",2012-10-31,48,9700,14.75,0,0
"10122",2012-11-01,48,10200,14.74,0,0
"10123",2012-11-02,53,10300,14.75,0,0
"10124",2012-11-03,53,10600,14.95,0,0
"10125",2012-11-04,48,10800,14.98,0,0
"10126",2012-11-05,52,10600,15.02,0,0
"10127",2012-11-06,54,10600,15,0,0
"10128",2012-11-07,55,10100,14.9,0,0
"10129",2012-11-08,53,10100,14.69,0,0
"10130",2012-11-09,48,10300,14.67,0,0
"10131",2012-11-10,51,9690,14.44,0,0
"10132",2012-11-11,53,9330,14.25,0,0
"10133",2012-11-12,62,8910,14.16,0,0
"10134",2012-11-13,68,8540,14.08,0,0
"10135",2012-11-14,79,8760,14.09,0,0
"10136",2012-11-15,72,8900,14.16,0,0
"10137",2012-11-16,55,9210,14.24,0,0
"10138",2012-11-17,50,9570,14.45,0,0
"10139",2012-11-18,49,11900,15.82,0,0
"10140",2012-11-19,51,13600,17.43,0,0
"10141",2012-11-20,54,15400,17.98,0,0
"10142",2012-11-21,56,15700,17.64,0,0
"10143",2012-11-22,57,15000,17.47,0,0
"10144",2012-11-23,58,16000,19.07,0,0
"10145",2012-11-24,58,17200,19.06,0,0
"10146",2012-11-25,40,15500,17.91,0,0
"10147",2012-11-26,33,13800,16.87,0,0
"10148",2012-11-27,33,12800,16.34,0,0
"10149",2012-11-28,60,12500,16.35,0,0
"10150",2012-11-29,125,14000,16.96,0,0
"10151",2012-11-30,145,17400,19.45,0,0
"10152",2012-12-01,145,31100,27.85,0,0
"10153",2012-12-02,1973,47600,30.84,0,0
"10154",2012-12-03,3287,55600,33.42,0,0
"10155",2012-12-04,4080,57700,33.5,1,1
"10156",2012-12-05,3877,56500,33.44,0,0
"10157",2012-12-06,3914,56600,33.67,1,1
"10158",2012-12-07,4102,57500,33.84,2,1
"10159",2012-12-08,4092,56400,33.73,3,1
"10160",2012-12-09,4072,52800,32.52,4,1
"10161",2012-12-10,4082,46400,30.33,5,1
"10162",2012-12-11,4032,40100,27.68,6,1
"10163",2012-12-12,3812,35200,25.61,0,0
"10164",2012-12-13,3158,31700,24.19,0,0
"10165",2012-12-14,2618,29500,23.2,0,0
"10166",2012-12-15,2037,27500,22.42,0,0
"10167",2012-12-16,87,25300,21.89,0,0
"10168",2012-12-17,87,24100,21.36,0,0
"10169",2012-12-18,89,25600,20.87,0,0
"10170",2012-12-19,96,30100,22.16,0,0
"10171",2012-12-20,99,31400,22.17,0,0
"10172",2012-12-21,100,29900,21.78,0,0
"10173",2012-12-22,336,33600,26.82,0,0
"10174",2012-12-23,4109,47100,30.62,0,0
"10175",2012-12-24,5801,57600,33.55,1,1
"10176",2012-12-25,5695,65400,34.79,2,1
"10177",2012-12-26,10523,69000,34.99,3,1
"10178",2012-12-27,15596,67900,34.96,4,1
"10179",2012-12-28,9575,66300,34.71,5,1
"10180",2012-12-29,5125,62400,34.29,6,1
"10181",2012-12-30,4211,57500,32.89,7,1
"10182",2012-12-31,3997,50500,30.55,0,0
"10183",2013-01-01,3713,43600,27.96,0,0
"10184",2013-01-02,3407,38400,26.06,0,0
"10185",2013-01-03,3097,35400,24.87,0,0
