"","date","yolo_dayflow","sac_dayflow","height_sac","inund_days","inundation","year"
"7736",2005-04-06,1610,24500,19.83,0,0,"2005"
"7737",2005-04-07,1762,23200,19.8,0,0,"2005"
"7738",2005-04-08,1986,22900,19.45,0,0,"2005"
"7739",2005-04-09,1750,23700,19.64,0,0,"2005"
"7740",2005-04-10,1812,25100,20.81,0,0,"2005"
"7741",2005-04-11,1900,26400,21.01,0,0,"2005"
"7742",2005-04-12,1920,25600,20.96,0,0,"2005"
"7743",2005-04-13,1840,24400,20.42,0,0,"2005"
"7744",2005-04-14,1561,23900,19.81,0,0,"2005"
"7745",2005-04-15,1275,23000,19.39,0,0,"2005"
"7746",2005-04-16,1174,22700,19.12,0,0,"2005"
"7747",2005-04-17,152,22000,18.88,0,0,"2005"
"7748",2005-04-18,154,21400,18.57,0,0,"2005"
"7749",2005-04-19,162,20300,18.18,0,0,"2005"
"7750",2005-04-20,172,19400,17.74,0,0,"2005"
"7751",2005-04-21,196,18800,17.36,0,0,"2005"
"7752",2005-04-22,237,17300,16.96,0,0,"2005"
"7753",2005-04-23,278,17300,16.52,0,0,"2005"
"7754",2005-04-24,301,16300,16.18,0,0,"2005"
"7755",2005-04-25,326,16000,15.76,0,0,"2005"
"7756",2005-04-26,335,15800,15.22,0,0,"2005"
"7757",2005-04-27,363,15900,15.37,0,0,"2005"
"7758",2005-04-28,379,16700,15.44,0,0,"2005"
"7759",2005-04-29,373,17000,15.49,0,0,"2005"
"7760",2005-04-30,375,16500,15.48,0,0,"2005"
"7761",2005-05-01,391,15900,15.27,0,0,"2005"
"7762",2005-05-02,413,15200,14.96,0,0,"2005"
"7763",2005-05-03,441,15100,14.77,0,0,"2005"
"7764",2005-05-04,478,14800,14.73,0,0,"2005"
"7765",2005-05-05,448,14700,14.61,0,0,"2005"
"7766",2005-05-06,388,15200,15.35,0,0,"2005"
"7767",2005-05-07,355,17000,17.36,0,0,"2005"
"7768",2005-05-08,344,19900,18.09,0,0,"2005"
"7769",2005-05-09,303,21800,18.92,0,0,"2005"
"7770",2005-05-10,243,26200,25.19,0,0,"2005"
"7771",2005-05-11,1469,35200,26.92,0,0,"2005"
"7772",2005-05-12,1661,38600,26.96,0,0,"2005"
"7773",2005-05-13,1715,41100,26.94,0,0,"2005"
"7774",2005-05-14,1701,41400,26.99,0,0,"2005"
"7775",2005-05-15,1577,41100,26.89,0,0,"2005"
"7776",2005-05-16,1434,40200,26.66,0,0,"2005"
"7777",2005-05-17,1315,40600,26.36,0,0,"2005"
"7778",2005-05-18,321,44200,26.3,0,0,"2005"
"7779",2005-05-19,307,48000,30.59,0,0,"2005"
"7780",2005-05-20,405,66900,34.36,1,1,"2005"
"7781",2005-05-21,3407,72300,35.33,2,1,"2005"
"7782",2005-05-22,6708,74100,35.31,3,1,"2005"
"7783",2005-05-23,8296,70800,34.8,4,1,"2005"
"7784",2005-05-24,5397,68200,34.34,5,1,"2005"
"7785",2005-05-25,3394,64500,33.62,6,1,"2005"
"7786",2005-05-26,2139,59500,32.42,0,0,"2005"
"7787",2005-05-27,1753,53200,30.22,0,0,"2005"
"7788",2005-05-28,1470,46800,28.18,0,0,"2005"
"7789",2005-05-29,432,42100,26.46,0,0,"2005"
"7790",2005-05-30,452,40500,25.35,0,0,"2005"
"7791",2005-05-31,478,41700,24.61,0,0,"2005"
"7792",2005-06-01,520,40700,23.88,0,0,"2005"
"7793",2005-06-02,544,39200,23.14,0,0,"2005"
"7794",2005-06-03,539,38200,22.7,0,0,"2005"
"7795",2005-06-04,555,35500,22.19,0,0,"2005"
"7796",2005-06-05,558,32000,21.55,0,0,"2005"
"7797",2005-06-06,564,29700,20.8,0,0,"2005"
"7798",2005-06-07,554,28000,20.1,0,0,"2005"
"7799",2005-06-08,519,27400,19.59,0,0,"2005"
"7800",2005-06-09,482,26800,19.38,0,0,"2005"
"7801",2005-06-10,463,27900,20.75,0,0,"2005"
"7802",2005-06-11,448,30400,21.46,0,0,"2005"
"7803",2005-06-12,470,32000,21.6,0,0,"2005"
"7804",2005-06-13,505,31800,21.54,0,0,"2005"
"7805",2005-06-14,565,30800,21.28,0,0,"2005"
"7806",2005-06-15,582,29400,20.74,0,0,"2005"
"7807",2005-06-16,622,28300,20.08,0,0,"2005"
"7808",2005-06-17,585,29100,19.82,0,0,"2005"
"7809",2005-06-18,530,30400,20.25,0,0,"2005"
"7810",2005-06-19,501,30700,20.47,0,0,"2005"
"7811",2005-06-20,492,30600,20.51,0,0,"2005"
"7812",2005-06-21,518,29900,20.49,0,0,"2005"
"7813",2005-06-22,534,28300,20.24,0,0,"2005"
"7814",2005-06-23,519,25800,19.71,0,0,"2005"
"7815",2005-06-24,524,23300,19.13,0,0,"2005"
"7816",2005-06-25,507,21800,18.83,0,0,"2005"
"7817",2005-06-26,492,21200,18.62,0,0,"2005"
"7818",2005-06-27,490,20600,18.46,0,0,"2005"
"7819",2005-06-28,471,20400,18.23,0,0,"2005"
"7820",2005-06-29,460,19600,17.98,0,0,"2005"
"7821",2005-06-30,463,19800,17.94,0,0,"2005"
"7822",2005-07-01,526,19300,17.91,0,0,"2005"
"7823",2005-07-02,563,18700,17.81,0,0,"2005"
"7824",2005-07-03,607,18800,17.68,0,0,"2005"
"7825",2005-07-04,644,18600,17.57,0,0,"2005"
"7826",2005-07-05,639,18900,17.63,0,0,"2005"
"7827",2005-07-06,636,19100,17.66,0,0,"2005"
"7828",2005-07-07,668,19100,17.71,0,0,"2005"
"7829",2005-07-08,687,19200,17.77,0,0,"2005"
"7830",2005-07-09,636,18800,17.78,0,0,"2005"
"7831",2005-07-10,559,19200,17.74,0,0,"2005"
"7832",2005-07-11,547,19200,17.64,0,0,"2005"
"7833",2005-07-12,564,18900,17.5,0,0,"2005"
"7834",2005-07-13,581,18800,17.41,0,0,"2005"
"7835",2005-07-14,614,19400,17.61,0,0,"2005"
"7836",2005-07-15,660,20400,17.97,0,0,"2005"
"7837",2005-07-16,657,21200,18.2,0,0,"2005"
"7838",2005-07-17,618,21000,18.23,0,0,"2005"
"7839",2005-07-18,604,20800,18.24,0,0,"2005"
"7840",2005-07-19,613,20800,18.25,0,0,"2005"
"7841",2005-07-20,578,20600,18.27,0,0,"2005"
"7842",2005-07-21,552,20300,18.26,0,0,"2005"
"7843",2005-07-22,536,20700,18.23,0,0,"2005"
"7844",2005-07-23,523,20600,18.25,0,0,"2005"
"7845",2005-07-24,528,20400,18.25,0,0,"2005"
"7846",2005-07-25,556,20300,18.22,0,0,"2005"
"7847",2005-07-26,590,20000,18.07,0,0,"2005"
"7848",2005-07-27,621,19900,17.91,0,0,"2005"
"7849",2005-07-28,630,19700,17.83,0,0,"2005"
"7850",2005-07-29,624,19300,17.73,0,0,"2005"
"7851",2005-07-30,598,19000,17.58,0,0,"2005"
"7852",2005-07-31,584,18700,17.41,0,0,"2005"
"7853",2005-08-01,578,18200,17.25,0,0,"2005"
"7854",2005-08-02,572,18100,17.09,0,0,"2005"
"7855",2005-08-03,574,18100,17.02,0,0,"2005"
"7856",2005-08-04,558,18000,16.95,0,0,"2005"
"7857",2005-08-05,603,18100,16.91,0,0,"2005"
"7858",2005-08-06,603,17700,16.89,0,0,"2005"
"7859",2005-08-07,591,17400,16.83,0,0,"2005"
"7860",2005-08-08,606,17300,16.72,0,0,"2005"
"7861",2005-08-09,603,17500,16.66,0,0,"2005"
"7862",2005-08-10,596,17600,16.62,0,0,"2005"
"7863",2005-08-11,583,17800,16.6,0,0,"2005"
"7864",2005-08-12,579,16600,16.58,0,0,"2005"
"7865",2005-08-13,582,15300,16.45,0,0,"2005"
"7866",2005-08-14,567,15400,16.24,0,0,"2005"
"7867",2005-08-15,553,15900,16.09,0,0,"2005"
"7868",2005-08-16,539,16400,16.02,0,0,"2005"
"7869",2005-08-17,522,16100,16.01,0,0,"2005"
"7870",2005-08-18,484,16100,16.08,0,0,"2005"
"7871",2005-08-19,465,16700,16.14,0,0,"2005"
"7872",2005-08-20,414,16800,16.25,0,0,"2005"
"7873",2005-08-21,379,17100,16.47,0,0,"2005"
"7874",2005-08-22,410,17300,16.52,0,0,"2005"
"7875",2005-08-23,439,17500,16.56,0,0,"2005"
"7876",2005-08-24,485,17400,16.6,0,0,"2005"
"7877",2005-08-25,471,18000,16.72,0,0,"2005"
"7878",2005-08-26,463,18100,16.78,0,0,"2005"
"7879",2005-08-27,460,17900,16.79,0,0,"2005"
"7880",2005-08-28,440,17700,16.79,0,0,"2005"
"7881",2005-08-29,450,17500,16.79,0,0,"2005"
"7882",2005-08-30,483,17500,16.78,0,0,"2005"
"7883",2005-08-31,481,17500,16.77,0,0,"2005"
"7884",2005-09-01,458,17400,16.78,0,0,"2005"
"7885",2005-09-02,462,18000,16.86,0,0,"2005"
"7886",2005-09-03,444,18200,17.03,0,0,"2005"
"7887",2005-09-04,443,18300,17.07,0,0,"2005"
"7888",2005-09-05,424,18500,17.13,0,0,"2005"
"7889",2005-09-06,412,18200,17.17,0,0,"2005"
"7890",2005-09-07,404,18300,17.19,0,0,"2005"
"7891",2005-09-08,389,18000,17.21,0,0,"2005"
"7892",2005-09-09,369,18000,17.23,0,0,"2005"
"7893",2005-09-10,374,18500,17.25,0,0,"2005"
"7894",2005-09-11,373,18200,17.26,0,0,"2005"
"7895",2005-09-12,368,18400,17.29,0,0,"2005"
"7896",2005-09-13,368,18400,17.32,0,0,"2005"
"7897",2005-09-14,343,18400,17.32,0,0,"2005"
"7898",2005-09-15,322,17800,17.32,0,0,"2005"
"7899",2005-09-16,324,17400,17.32,0,0,"2005"
"7900",2005-09-17,307,18300,17.34,0,0,"2005"
"7901",2005-09-18,270,18200,17.36,0,0,"2005"
"7902",2005-09-19,273,18100,17.36,0,0,"2005"
"7903",2005-09-20,287,17200,17.33,0,0,"2005"
"7904",2005-09-21,288,17600,17.26,0,0,"2005"
"7905",2005-09-22,275,17600,17.18,0,0,"2005"
"7906",2005-09-23,264,17000,17.12,0,0,"2005"
"7907",2005-09-24,263,17300,17.04,0,0,"2005"
"7908",2005-09-25,235,17600,16.97,0,0,"2005"
"7909",2005-09-26,211,17700,16.96,0,0,"2005"
"7910",2005-09-27,219,18100,16.99,0,0,"2005"
"7911",2005-09-28,214,18000,17,0,0,"2005"
"7912",2005-09-29,212,17700,17.01,0,0,"2005"
"7913",2005-09-30,209,17600,17.01,0,0,"2005"
"7914",2005-10-01,214,17200,17.06,0,0,"2005"
"7915",2005-10-02,199,17700,17.11,0,0,"2005"
"7916",2005-10-03,202,17500,17.12,0,0,"2005"
"7917",2005-10-04,205,17600,17.14,0,0,"2005"
"7918",2005-10-05,201,17200,17.14,0,0,"2005"
"7919",2005-10-06,202,16800,17.09,0,0,"2005"
"7920",2005-10-07,198,16300,17,0,0,"2005"
"7921",2005-10-08,195,16200,16.92,0,0,"2005"
"7922",2005-10-09,188,16000,16.83,0,0,"2005"
"7923",2005-10-10,189,15600,16.73,0,0,"2005"
"7924",2005-10-11,190,15100,16.61,0,0,"2005"
"7925",2005-10-12,190,15200,16.53,0,0,"2005"
"7926",2005-10-13,190,15000,16.49,0,0,"2005"
"7927",2005-10-14,197,14500,16.47,0,0,"2005"
"7928",2005-10-15,186,14200,16.44,0,0,"2005"
"7929",2005-10-16,180,13700,16.37,0,0,"2005"
"7930",2005-10-17,163,13100,16.26,0,0,"2005"
"7931",2005-10-18,155,12100,16.15,0,0,"2005"
"7932",2005-10-19,148,12600,16.04,0,0,"2005"
"7933",2005-10-20,145,11800,15.93,0,0,"2005"
"7934",2005-10-21,145,11500,15.82,0,0,"2005"
"7935",2005-10-22,134,11100,15.34,0,0,"2005"
"7936",2005-10-23,141,11300,14.87,0,0,"2005"
"7937",2005-10-24,138,11500,14.62,0,0,"2005"
"7938",2005-10-25,135,11600,14.55,0,0,"2005"
"7939",2005-10-26,135,11800,14.93,0,0,"2005"
"7940",2005-10-27,126,12400,14.97,0,0,"2005"
"7941",2005-10-28,120,12000,14.85,0,0,"2005"
"7942",2005-10-29,106,12100,15.03,0,0,"2005"
"7943",2005-10-30,86,12800,15.11,0,0,"2005"
"7944",2005-10-31,52,12800,15.15,0,0,"2005"
"7945",2005-11-01,47,12500,15.18,0,0,"2005"
"7946",2005-11-02,50,12100,15.21,0,0,"2005"
"7947",2005-11-03,50,12600,15.21,0,0,"2005"
"7948",2005-11-04,50,12500,15.19,0,0,"2005"
"7949",2005-11-05,50,12600,15.19,0,0,"2005"
"7950",2005-11-06,50,12400,15.17,0,0,"2005"
"7951",2005-11-07,50,12400,15.15,0,0,"2005"
"7952",2005-11-08,44,13000,15.11,0,0,"2005"
"7953",2005-11-09,40,13200,16.97,0,0,"2005"
"7954",2005-11-10,40,16700,17.7,0,0,"2005"
"7955",2005-11-11,40,17100,17.67,0,0,"2005"
"7956",2005-11-12,47,15600,17.17,0,0,"2005"
"7957",2005-11-13,50,14100,16.48,0,0,"2005"
"7958",2005-11-14,56,13400,15.91,0,0,"2005"
"7959",2005-11-15,91,13000,15.56,0,0,"2005"
"7960",2005-11-16,125,12900,15.45,0,0,"2005"
"7961",2005-11-17,120,12900,15.47,0,0,"2005"
"7962",2005-11-18,105,12700,15.23,0,0,"2005"
"7963",2005-11-19,105,12500,15.1,0,0,"2005"
"7964",2005-11-20,80,12400,15.01,0,0,"2005"
"7965",2005-11-21,55,12300,14.88,0,0,"2005"
"7966",2005-11-22,55,12400,14.81,0,0,"2005"
"7967",2005-11-23,55,12900,14.9,0,0,"2005"
"7968",2005-11-24,55,13400,14.97,0,0,"2005"
"7969",2005-11-25,61,13400,15.03,0,0,"2005"
"7970",2005-11-26,65,13800,15.19,0,0,"2005"
"7971",2005-11-27,65,13700,15.5,0,0,"2005"
"7972",2005-11-28,65,14100,15.59,0,0,"2005"
"7973",2005-11-29,65,14100,15.97,0,0,"2005"
"7974",2005-11-30,65,14900,16.59,0,0,"2005"
"7975",2005-12-01,72,15400,17.66,0,0,"2005"
"7976",2005-12-02,75,19100,18.78,0,0,"2005"
"7977",2005-12-03,75,23600,23.56,0,0,"2005"
"7978",2005-12-04,65,28300,23.61,0,0,"2005"
"7979",2005-12-05,53,25600,22.28,0,0,"2005"
"7980",2005-12-06,67,21500,20.69,0,0,"2005"
"7981",2005-12-07,72,18800,19.13,0,0,"2005"
"7982",2005-12-08,75,17100,18.06,0,0,"2005"
"7983",2005-12-09,75,16100,17.3,0,0,"2005"
"7984",2005-12-10,79,15300,16.73,0,0,"2005"
"7985",2005-12-11,80,14800,16.45,0,0,"2005"
"7986",2005-12-12,75,14700,16.28,0,0,"2005"
"7987",2005-12-13,67,14700,16.18,0,0,"2005"
"7988",2005-12-14,65,14500,16.12,0,0,"2005"
"7989",2005-12-15,65,14400,16.03,0,0,"2005"
"7990",2005-12-16,65,14200,15.95,0,0,"2005"
"7991",2005-12-17,65,13900,15.87,0,0,"2005"
"7992",2005-12-18,60,15000,16.26,0,0,"2005"
"7993",2005-12-19,55,18800,18.47,0,0,"2005"
"7994",2005-12-20,69,23400,24.08,0,0,"2005"
"7995",2005-12-21,82,32100,26.56,0,0,"2005"
"7996",2005-12-22,1395,37400,27.99,0,0,"2005"
"7997",2005-12-23,1835,43300,31.28,0,0,"2005"
"7998",2005-12-24,2255,53600,33.86,1,1,"2005"
"7999",2005-12-25,3431,69800,34.82,2,1,"2005"
"8000",2005-12-26,13755,74200,34.99,3,1,"2005"
"8001",2005-12-27,26813,81700,35.23,4,1,"2005"
"8002",2005-12-28,36610,85000,35.79,5,1,"2005"
"8003",2005-12-29,54347,87000,36.39,6,1,"2005"
"8004",2005-12-30,68872,87600,36.79,7,1,"2005"
"8005",2005-12-31,116178,88300,39.07,8,1,"2005"
"8006",2006-01-01,246159,85900,39.93,9,1,"2006"
"8007",2006-01-02,256744,86300,39.98,10,1,"2006"
"8008",2006-01-03,251184,87600,39.98,11,1,"2006"
"8009",2006-01-04,226728,83100,39.66,12,1,"2006"
"8010",2006-01-05,184896,82100,38.94,13,1,"2006"
"8011",2006-01-06,142888,80500,37.92,14,1,"2006"
"8012",2006-01-07,111087,75600,37.1,15,1,"2006"
"8013",2006-01-08,92443,73700,36.56,16,1,"2006"
"8014",2006-01-09,77429,74200,36.24,17,1,"2006"
"8015",2006-01-10,62672,76200,36.01,18,1,"2006"
"8016",2006-01-11,50976,77500,35.84,19,1,"2006"
"8017",2006-01-12,42699,73400,35.7,20,1,"2006"
"8018",2006-01-13,35562,70900,35.53,21,1,"2006"
"8019",2006-01-14,31638,70000,35.43,22,1,"2006"
"8020",2006-01-15,30012,68500,35.36,23,1,"2006"
"8021",2006-01-16,29243,67600,35.4,24,1,"2006"
"8022",2006-01-17,29466,67500,35.41,25,1,"2006"
"8023",2006-01-18,27740,67100,35.21,26,1,"2006"
"8024",2006-01-19,24147,65300,35.02,27,1,"2006"
"8025",2006-01-20,19563,64600,34.76,28,1,"2006"
"8026",2006-01-21,14495,62600,34.53,29,1,"2006"
"8027",2006-01-22,8461,61000,34.16,30,1,"2006"
"8028",2006-01-23,5693,58900,33.5,31,1,"2006"
"8029",2006-01-24,4963,55300,32.57,32,1,"2006"
"8030",2006-01-25,4725,51800,31.33,33,1,"2006"
"8031",2006-01-26,4593,47800,29.86,34,1,"2006"
"8032",2006-01-27,4408,44500,28.33,35,1,"2006"
"8033",2006-01-28,4224,42600,27.47,36,1,"2006"
"8034",2006-01-29,4189,41600,27.45,37,1,"2006"
"8035",2006-01-30,4226,42400,28.54,38,1,"2006"
"8036",2006-01-31,3791,44600,29.49,0,0,"2006"
"8037",2006-02-01,3515,50200,30.85,0,0,"2006"
"8038",2006-02-02,3485,53900,31.93,0,0,"2006"
"8039",2006-02-03,3520,57400,33.37,0,0,"2006"
"8040",2006-02-04,3494,61300,34.27,1,1,"2006"
"8041",2006-02-05,4868,67400,34.59,2,1,"2006"
"8042",2006-02-06,9631,69700,34.71,3,1,"2006"
"8043",2006-02-07,13828,70200,34.75,4,1,"2006"
"8044",2006-02-08,13428,70100,34.72,5,1,"2006"
"8045",2006-02-09,10783,69700,34.65,6,1,"2006"
"8046",2006-02-10,6942,69100,34.48,7,1,"2006"
"8047",2006-02-11,4555,68400,34.22,8,1,"2006"
"8048",2006-02-12,3084,62400,33.65,9,1,"2006"
"8049",2006-02-13,2381,55800,32.36,0,0,"2006"
"8050",2006-02-14,2168,50500,30.78,0,0,"2006"
"8051",2006-02-15,2101,45900,29.15,0,0,"2006"
"8052",2006-02-16,1917,42300,27.47,0,0,"2006"
"8053",2006-02-17,1739,39500,26.02,0,0,"2006"
"8054",2006-02-18,648,37400,24.74,0,0,"2006"
"8055",2006-02-19,642,34900,23.84,0,0,"2006"
"8056",2006-02-20,563,33000,23.2,0,0,"2006"
"8057",2006-02-21,467,31900,22.71,0,0,"2006"
"8058",2006-02-22,448,30600,22.14,0,0,"2006"
"8059",2006-02-23,413,29100,21.68,0,0,"2006"
"8060",2006-02-24,372,29700,21.59,0,0,"2006"
"8061",2006-02-25,350,31900,21.64,0,0,"2006"
"8062",2006-02-26,366,32800,21.64,0,0,"2006"
"8063",2006-02-27,1632,33600,22.59,0,0,"2006"
"8064",2006-02-28,5189,41100,30.66,0,0,"2006"
"8065",2006-03-01,8865,57100,34.48,1,1,"2006"
"8066",2006-03-02,21042,68600,35.59,2,1,"2006"
"8067",2006-03-03,44153,69500,35.71,3,1,"2006"
"8068",2006-03-04,45709,68900,35.68,4,1,"2006"
"8069",2006-03-05,40095,67100,35.56,5,1,"2006"
"8070",2006-03-06,48929,69100,35.77,6,1,"2006"
"8071",2006-03-07,71167,69500,36.19,7,1,"2006"
"8072",2006-03-08,84443,69600,36.5,8,1,"2006"
"8073",2006-03-09,91282,69700,36.55,9,1,"2006"
"8074",2006-03-10,79133,70000,36.37,10,1,"2006"
"8075",2006-03-11,59369,68100,35.94,11,1,"2006"
"8076",2006-03-12,42579,66700,35.45,12,1,"2006"
"8077",2006-03-13,33728,67300,35.14,13,1,"2006"
"8078",2006-03-14,30749,67600,34.96,14,1,"2006"
"8079",2006-03-15,31100,67400,34.99,15,1,"2006"
"8080",2006-03-16,29141,67300,34.92,16,1,"2006"
"8081",2006-03-17,27043,66000,34.84,17,1,"2006"
"8082",2006-03-18,26376,65500,34.78,18,1,"2006"
"8083",2006-03-19,24316,65000,34.75,19,1,"2006"
"8084",2006-03-20,22498,66400,34.7,20,1,"2006"
"8085",2006-03-21,20957,66700,34.68,21,1,"2006"
"8086",2006-03-22,19124,65700,34.62,22,1,"2006"
"8087",2006-03-23,15051,65100,34.51,23,1,"2006"
"8088",2006-03-24,11147,65700,34.42,24,1,"2006"
"8089",2006-03-25,9951,66400,34.76,25,1,"2006"
"8090",2006-03-26,19102,68300,35.09,26,1,"2006"
"8091",2006-03-27,26701,69200,35.09,27,1,"2006"
"8092",2006-03-28,26444,68500,35.05,28,1,"2006"
"8093",2006-03-29,27369,68900,35.02,29,1,"2006"
"8094",2006-03-30,27566,69100,35,30,1,"2006"
"8095",2006-03-31,28285,69800,35.02,31,1,"2006"
"8096",2006-04-01,30594,72300,35.21,32,1,"2006"
"8097",2006-04-02,34939,73700,35.26,33,1,"2006"
"8098",2006-04-03,40307,75500,35.65,34,1,"2006"
"8099",2006-04-04,76215,87200,36.53,35,1,"2006"
"8100",2006-04-05,109613,91800,37.03,36,1,"2006"
"8101",2006-04-06,115396,91100,37.04,37,1,"2006"
"8102",2006-04-07,101851,86900,36.84,38,1,"2006"
"8103",2006-04-08,89187,84200,36.52,39,1,"2006"
"8104",2006-04-09,80971,83600,36.33,40,1,"2006"
"8105",2006-04-10,70757,82800,36.14,41,1,"2006"
"8106",2006-04-11,60373,79200,35.84,42,1,"2006"
"8107",2006-04-12,67686,79200,35.95,43,1,"2006"
"8108",2006-04-13,79932,78100,36.1,44,1,"2006"
"8109",2006-04-14,84041,79100,36.43,45,1,"2006"
"8110",2006-04-15,96447,80000,36.69,46,1,"2006"
"8111",2006-04-16,101077,81000,36.77,47,1,"2006"
"8112",2006-04-17,104665,81100,36.83,48,1,"2006"
"8113",2006-04-18,99909,80000,36.77,49,1,"2006"
"8114",2006-04-19,86862,78100,36.53,50,1,"2006"
"8115",2006-04-20,68026,75100,36.1,51,1,"2006"
"8116",2006-04-21,51845,72700,35.65,52,1,"2006"
"8117",2006-04-22,43398,72300,35.43,53,1,"2006"
"8118",2006-04-23,38174,70800,35.22,54,1,"2006"
"8119",2006-04-24,33263,71200,35.06,55,1,"2006"
"8120",2006-04-25,30601,70800,34.95,56,1,"2006"
"8121",2006-04-26,28759,70900,34.85,57,1,"2006"
"8122",2006-04-27,26597,69900,34.79,58,1,"2006"
"8123",2006-04-28,23947,70700,34.71,59,1,"2006"
"8124",2006-04-29,21675,70200,34.82,60,1,"2006"
"8125",2006-04-30,21037,69900,34.88,61,1,"2006"
"8126",2006-05-01,21409,70600,34.89,62,1,"2006"
"8127",2006-05-02,20720,69900,34.82,63,1,"2006"
"8128",2006-05-03,14747,69800,34.62,64,1,"2006"
"8129",2006-05-04,6786,69600,34.35,65,1,"2006"
"8130",2006-05-05,4444,68500,34.06,66,1,"2006"
"8131",2006-05-06,3239,67100,33.5,67,1,"2006"
"8132",2006-05-07,2641,64100,32.66,0,0,"2006"
"8133",2006-05-08,2437,60400,31.46,0,0,"2006"
"8134",2006-05-09,2206,56500,29.87,0,0,"2006"
"8135",2006-05-10,2031,55600,29.79,0,0,"2006"
"8136",2006-05-11,850,56300,29.95,0,0,"2006"
"8137",2006-05-12,1940,56100,29.93,0,0,"2006"
"8138",2006-05-13,2668,55800,29.96,0,0,"2006"
"8139",2006-05-14,2223,54900,29.74,0,0,"2006"
"8140",2006-05-15,734,54400,29.41,0,0,"2006"
"8141",2006-05-16,701,53100,29.02,0,0,"2006"
"8142",2006-05-17,669,50900,27.98,0,0,"2006"
"8143",2006-05-18,663,50000,27.62,0,0,"2006"
"8144",2006-05-19,630,48900,27.39,0,0,"2006"
"8145",2006-05-20,579,48100,27.11,0,0,"2006"
"8146",2006-05-21,560,48500,27.15,0,0,"2006"
"8147",2006-05-22,503,48100,27.14,0,0,"2006"
"8148",2006-05-23,427,46400,27.52,0,0,"2006"
"8149",2006-05-24,1433,45800,27.58,0,0,"2006"
"8150",2006-05-25,1466,44000,27.29,0,0,"2006"
"8151",2006-05-26,1458,40400,26.47,0,0,"2006"
"8152",2006-05-27,366,36800,25.02,0,0,"2006"
"8153",2006-05-28,351,34200,24.05,0,0,"2006"
"8154",2006-05-29,386,31800,23.27,0,0,"2006"
"8155",2006-05-30,409,30400,22.66,0,0,"2006"
"8156",2006-05-31,422,29500,22.13,0,0,"2006"
"8157",2006-06-01,449,29000,21.87,0,0,"2006"
"8158",2006-06-02,461,29000,21.76,0,0,"2006"
"8159",2006-06-03,467,28800,21.74,0,0,"2006"
"8160",2006-06-04,463,29500,21.97,0,0,"2006"
"8161",2006-06-05,490,31400,22.15,0,0,"2006"
"8162",2006-06-06,543,32000,22.25,0,0,"2006"
"8163",2006-06-07,581,32900,22.72,0,0,"2006"
"8164",2006-06-08,575,33600,22.76,0,0,"2006"
"8165",2006-06-09,574,32600,22.57,0,0,"2006"
"8166",2006-06-10,563,31400,22.29,0,0,"2006"
"8167",2006-06-11,566,30000,22.03,0,0,"2006"
"8168",2006-06-12,583,29300,21.73,0,0,"2006"
"8169",2006-06-13,583,29200,21.53,0,0,"2006"
"8170",2006-06-14,587,28700,21.4,0,0,"2006"
"8171",2006-06-15,589,28200,21.29,0,0,"2006"
"8172",2006-06-16,583,28600,21.27,0,0,"2006"
"8173",2006-06-17,572,28500,21.3,0,0,"2006"
"8174",2006-06-18,583,28300,21.3,0,0,"2006"
"8175",2006-06-19,596,27100,21.2,0,0,"2006"
"8176",2006-06-20,606,26100,20.99,0,0,"2006"
"8177",2006-06-21,669,24900,20.71,0,0,"2006"
"8178",2006-06-22,694,24600,20.36,0,0,"2006"
"8179",2006-06-23,679,23300,20.11,0,0,"2006"
"8180",2006-06-24,667,22300,19.83,0,0,"2006"
"8181",2006-06-25,614,22000,19.6,0,0,"2006"
"8182",2006-06-26,590,22100,19.42,0,0,"2006"
"8183",2006-06-27,558,21600,19.3,0,0,"2006"
"8184",2006-06-28,577,21100,19.15,0,0,"2006"
"8185",2006-06-29,562,20600,19.04,0,0,"2006"
"8186",2006-06-30,548,19600,18.91,0,0,"2006"
"8187",2006-07-01,543,19800,18.72,0,0,"2006"
"8188",2006-07-02,535,19300,18.56,0,0,"2006"
"8189",2006-07-03,524,19300,18.39,0,0,"2006"
"8190",2006-07-04,519,18900,18.25,0,0,"2006"
"8191",2006-07-05,533,18500,18.12,0,0,"2006"
"8192",2006-07-06,544,18500,17.98,0,0,"2006"
"8193",2006-07-07,565,18300,17.88,0,0,"2006"
"8194",2006-07-08,612,18000,17.79,0,0,"2006"
"8195",2006-07-09,623,17500,17.72,0,0,"2006"
"8196",2006-07-10,616,16700,17.62,0,0,"2006"
"8197",2006-07-11,626,16500,17.52,0,0,"2006"
"8198",2006-07-12,613,16700,17.45,0,0,"2006"
"8199",2006-07-13,609,16700,17.39,0,0,"2006"
"8200",2006-07-14,603,16400,17.33,0,0,"2006"
"8201",2006-07-15,599,17200,17.31,0,0,"2006"
"8202",2006-07-16,593,17900,17.37,0,0,"2006"
"8203",2006-07-17,589,18300,17.46,0,0,"2006"
"8204",2006-07-18,596,18400,17.56,0,0,"2006"
"8205",2006-07-19,594,18600,17.67,0,0,"2006"
"8206",2006-07-20,623,19000,17.76,0,0,"2006"
"8207",2006-07-21,652,19000,17.86,0,0,"2006"
"8208",2006-07-22,658,19100,17.97,0,0,"2006"
"8209",2006-07-23,647,19300,18.1,0,0,"2006"
"8210",2006-07-24,673,19800,18.25,0,0,"2006"
"8211",2006-07-25,683,20300,18.49,0,0,"2006"
