doy1998,date,Q_upstream,Q_downstream,inundation,inund_days,inund_factor,Q_yolo,WTmwk_downstream,WTmwk_upstream,WTmwk_yolo,sradmwk_downstream,sradmwk_upstream,sradmwk_yolo
1780,2002-11-15,12100,9370,0,0,none,53,13.805072463768115,13.51023937489463,14.596778465763114,193.46714285714287,179.72142857142856,185.43857142857144
1781,2002-11-16,11600,8060,0,0,none,50,13.835429606625258,13.5402551380351,14.859628225822172,198.89142857142858,189.44285714285715,195.08142857142857
1782,2002-11-17,11100,7390,0,0,none,20,13.859834368530029,13.564385457422556,15.029582874348243,215.69285714285715,209.1357142857143,213.07999999999998
1783,2002-11-18,10700,7330,0,0,none,0,13.881961697722572,13.586263954852313,15.103101650916786,220.76,215.43285714285716,218.56428571428572
1784,2002-11-19,10200,7000,0,0,none,0,13.877406832298142,13.581760310936957,15.160244508059643,228.32,222.62571428571428,226.13285714285715
1785,2002-11-20,9920,5920,0,0,none,27,13.841097308488614,13.545859104043428,15.096795128307729,230.85285714285715,232.4257142857143,232.33857142857144
1786,2002-11-21,9690,4910,0,0,none,71,13.785144927536242,13.4905359327649,14.8968573754288,227.71142857142857,230.5857142857143,229.78428571428572
1787,2002-11-22,9590,5700,0,0,none,50,13.725905797101458,13.431962972979242,14.596857375428801,228.46571428571428,226.54,228.10285714285715
1788,2002-11-23,9400,9330,0,0,none,46,13.641381987577642,13.348389671686128,14.249147624861914,224.77714285714285,220.23857142857142,224.03714285714287
1789,2002-11-24,9190,9040,0,0,none,40,13.5480919442876,13.256148716865829,13.843373131156385,215.82857142857142,201.2957142857143,209.8114285714286
1790,2002-11-25,8970,6420,0,0,none,33,13.4235836627141,13.133040586883842,13.429244402741944,216.31714285714287,201.80285714285714,210.60285714285715
1791,2002-11-26,8930,6470,0,0,none,29,13.266233766233757,12.977460160716614,12.976183178252143,215.51,199.57142857142856,208.56571428571428
1792,2002-11-27,8720,7990,0,0,none,53,13.089448051948043,12.802662481251442,12.437951885735142,217.02428571428572,199.05857142857144,208.97142857142856
1793,2002-11-28,8720,6700,0,0,none,40,12.901948051948043,12.617271003030814,11.990884453561328,220.60142857142856,201.15428571428572,211.87714285714287
1794,2002-11-29,8630,5460,0,0,none,40,12.715638528138514,12.433056613560785,11.533741596418471,223.6942857142857,207.2042857142857,217.24428571428572
1795,2002-11-30,8580,6520,0,0,none,47,12.540043290043286,12.259436022846243,11.188843637234786,230.04999999999998,219.97714285714287,226.33857142857144
1796,2002-12-01,8920,5890,0,0,none,43,12.369642857142843,12.090951819407042,10.962771089093271,237.3942857142857,239.63142857142856,239.05
1797,2002-12-02,9130,5710,0,0,none,38,12.219642857142842,11.942638636830543,10.919913946236129,234.82857142857142,239.50428571428571,237.24714285714285
1798,2002-12-03,9250,8120,0,0,none,40,12.098809523809514,11.823164128643928,10.630118027868786,232.47571428571428,237.92,235.35714285714286
1799,2002-12-04,9390,9480,0,0,none,30,11.981547619047614,11.707220886709129,10.5629424553497,230.05,236.3357142857143,233.1314285714286
1800,2002-12-05,9640,8620,0,0,none,30,11.858333333333329,11.585392201021286,10.44686447610223,224.77142857142857,230.44571428571427,227.4542857142857
1801,2002-12-06,9840,9430,0,0,none,30,11.730357142857143,11.458855160331014,10.332578761816514,224.0742857142857,226.79285714285714,224.65
1802,2002-12-07,10000,11700,0,0,none,37,11.614285714285714,11.344089007146813,10.230407680618086,223.73285714285714,227.71428571428572,224.40428571428572
1803,2002-12-08,9990,12100,0,0,none,40,11.503571428571428,11.234619753340358,10.133833444043857,221.99857142857144,226.28571428571428,223.04857142857142
1804,2002-12-09,10200,11500,0,0,none,38,11.391666666666671,11.123973410783286,9.935541518578015,214.40142857142857,206.37142857142857,206.17428571428573
1805,2002-12-10,10300,12400,0,0,none,33,11.282142857142857,11.015681245727414,10.049827232863729,207.60142857142858,196.27,198.14428571428573
1806,2002-12-11,10400,10900,0,0,none,75,11.202380952380958,10.936816299436742,10.07524456362457,192.86142857142858,180.36857142857144,183.09285714285716
1807,2002-12-12,10600,8460,0,0,none,97,11.147023809523814,10.8820816725335,10.118064528305315,179.28,159.4742857142857,166.2
1808,2002-12-13,11100,7200,0,0,none,70,11.0875,10.823227235003143,10.160921671162457,165.28571428571428,138.46857142857144,149.03
1809,2002-12-14,12900,11600,0,0,none,50,11.041865079365072,10.7781054995632,10.245981292392285,155.84428571428572,119.75714285714285,132.4242857142857
1810,2002-12-15,19700,17600,0,0,none,50,11.004804086989129,10.741461274705058,10.379386697797685,138.88714285714286,96.84142857142858,112.95714285714286
1811,2002-12-16,32100,33300,0,0,none,2125,11.001827896512943,10.738518552828543,10.563392908977814,127.19857142857143,95.25428571428571,109.61714285714285
1812,2002-12-17,38600,46400,0,0,none,7370,11.013137420322472,10.749700895959315,10.7211071946921,123.44714285714286,94.77857142857142,106.58285714285714
1813,2002-12-18,42500,42100,0,0,none,5753,10.978018372703415,10.714976777816386,10.842865436450342,133.07714285714286,105.16142857142857,117.13428571428571
1814,2002-12-19,47300,41600,0,0,none,5027,10.856589801274843,10.594913725254457,10.8843956043956,134.44,110.88714285714286,120.57428571428571
1815,2002-12-20,45600,48400,0,0,none,4980,10.64944694413199,10.390100282648813,10.824967032967029,134.33857142857144,110.36142857142858,121.27
1816,2002-12-21,42800,48100,0,0,none,5750,10.367105674290723,10.110934067296474,10.64389255189255,135.04714285714286,113.64857142857143,123.27857142857142
1817,2002-12-22,44900,42700,0,0,none,6401,10.05416666666667,9.801514199476106,10.382992118992117,149.99,134.93571428571428,141.65714285714284
1818,2002-12-23,46800,44800,0,0,none,5675,9.669642857142856,9.421314533029983,10.054420690420688,165.96428571428572,153.25142857142856,158.18428571428572
1819,2002-12-24,45000,47400,0,0,none,5304,9.243019480519479,8.999488728039667,9.754994944152031,167.08714285714285,154.95285714285714,159.95
1820,2002-12-25,37700,43700,0,0,none,5074,8.826731601731604,8.587882193565997,9.479374767106854,167.95714285714286,147.75428571428571,155.95
1821,2002-12-26,31100,37000,0,0,none,4800,8.490422077922076,8.255354621519466,9.27604529765158,169.90428571428572,148.38142857142856,156.7242857142857
1822,2002-12-27,27500,31300,0,0,none,4380,8.282900432900432,8.050166650674988,9.183915016821299,175.07,154.20714285714286,161.92857142857142
1823,2002-12-28,29600,28900,0,0,none,4180,8.187662337662337,7.955999550626416,9.171080036958708,170.66142857142856,155.11428571428573,162.76714285714286
1824,2002-12-29,37700,37800,0,0,none,4780,8.168614718614718,7.937166130616702,9.186211948264456,160.12428571428572,143.24285714285713,151.54714285714286
1825,2002-12-30,47200,41400,0,0,none,5193,8.253733766233765,8.021327976285114,9.22472623397874,148.79714285714286,123.44714285714286,137.94285714285715
1826,2002-12-31,56200,48100,1,1,short,5210,8.410119047619046,8.175954634887603,9.223312694533114,148.89714285714285,122.67714285714285,138.13
1827,2003-01-01,60000,53700,1,2,short,10460,8.595454545454546,8.359205951743494,9.236224538244958,154.54,136.81714285714287,148.15142857142857
1828,2003-01-02,60700,54700,1,3,short,17260,8.779383116883118,8.541066163712301,9.25625272564895,165.87714285714287,150.36428571428573,161.44142857142856
1829,2003-01-03,60900,57300,1,4,short,25560,8.929166666666667,8.710934032888408,9.263883006479231,179.06285714285715,169.75142857142856,177.37
1830,2003-01-04,59500,61100,1,5,short,19560,9.031547619047618,8.856756042434172,9.2764600498338865,195.13285714285715,186.08142857142857,193.99571428571429
1831,2003-01-05,56600,63200,1,6,short,9090,9.120238095238095,9.000801082078342,9.315627380952382,214.68428571428572,206.50428571428571,213.94
1832,2003-01-06,51300,61300,1,7,short,5760,9.191666666666666,9.140938134432675,9.40217261904762,232.68142857142857,230.40428571428572,233.7957142857143
1833,2003-01-07,44600,54300,1,8,short,5264,9.260714285714286,9.27733918555129,9.528392857142858,243.95428571428573,244.18,246.3542857142857
1834,2003-01-08,38200,47400,1,9,short,5045,9.34381469979296,9.4134255234875,9.597767857142859,236.58285714285714,228.69285714285715,235.6757142857143
1835,2003-01-09,33500,41000,1,10,short,4869,9.433862997238982,9.53764880952381,9.601309523809526,223.31,212.43,220.53285714285715
1836,2003-01-10,30300,37900,1,11,short,4810,9.523096951690327,9.638005952380952,9.655714285714287,204.55285714285714,194.49,202.08
1837,2003-01-11,29800,36100,1,12,short,4710,9.620120761214137,9.752946428571429,9.830952380952388,193.8257142857143,182.19,189.53428571428572
1838,2003-01-12,33600,34900,1,13,short,4656,9.717263618356995,9.859851190476185,10.035446428571435,177.25428571428571,163.9114285714286,171.60142857142858
1839,2003-01-13,36000,36400,1,14,short,4700,9.865910804504177,9.964267598343676,10.298214285714296,173.35857142857142,161.47857142857143,167.7057142857143
1840,2003-01-14,40500,38300,1,15,short,5110,10.013529852123224,10.080339026915103,10.660297619047629,167.8357142857143,153.77714285714285,161.04
1841,2003-01-15,47800,42800,1,16,short,5174,10.197691342806452,10.2422140269151,11.110803571428576,177.61,169.24857142857144,172.83285714285714
1842,2003-01-16,58200,48500,1,17,short,5565,10.416571616789003,10.417035455486529,11.547053571428576,197.42714285714285,196.28142857142856,196.01285714285714
1843,2003-01-17,61000,54600,1,18,short,16889,10.624361471861462,10.579178312629386,11.830773809523814,212.78285714285715,204.73285714285714,207.22
1844,2003-01-18,59800,57800,1,19,short,17967,10.791028138528134,10.638285455486528,11.876934523809528,207.3057142857143,199.25,201.28285714285715
1845,2003-01-19,57300,59400,1,20,short,8760,10.867099567099558,10.612541407867486,11.78065476190477,205.71714285714285,197.77,198.09285714285716
1846,2003-01-20,53300,58800,1,21,short,5560,10.79171842650103,10.522976190476186,11.495357142857147,188.40571428571428,180.83428571428573,178.48142857142858
1847,2003-01-21,48400,56000,1,22,long,5130,10.656718426501028,10.395476190476186,11.079702380952385,176.49,168.24571428571429,165.75714285714287
1848,2003-01-22,44200,50500,1,23,long,4960,10.474420289855066,10.230892857142857,10.67315476190477,160.99142857142857,150.26142857142858,148.82857142857142
1849,2003-01-23,41700,47000,1,24,long,4910,10.291086956521733,10.121785714285714,10.434910714285728,153.0742857142857,126.88000000000001,130.1342857142857
1850,2003-01-24,42700,45400,1,25,long,4950,10.166086956521733,10.033928571428572,10.397410714285728,149.59571428571428,126.3157142857143,130.39285714285714
1851,2003-01-25,45000,45700,1,26,long,4870,10.133944099378876,10.0875,10.608928571428585,157.90428571428572,137.11,142.59428571428572
1852,2003-01-26,46600,45600,1,27,long,4728,10.219658385093162,10.226755952380957,11.002470238095242,168.2757142857143,140.80714285714285,151.89
1853,2003-01-27,47300,44400,1,28,long,4435,10.423773291925462,10.403958333333343,11.489880952380952,188.2657142857143,157.8242857142857,173.82142857142858
1854,2003-01-28,46800,45700,1,29,long,4126,10.67901138716356,10.604077380952386,12.001279761904756,209.27857142857144,178.05142857142857,195.44
1855,2003-01-29,45700,45800,0,0,none,3873,10.948809523809524,10.801994047619058,12.447410714285715,227.90428571428572,199.54999999999998,216.15
1856,2003-01-30,44100,44500,0,0,none,3620,11.185714285714285,10.9111011904762,12.761994047619043,231.3057142857143,210.5257142857143,227.68142857142857
1857,2003-01-31,41800,41700,0,0,none,3490,11.354761904761915,11.003462706511186,12.921458333333328,236.48142857142858,210.81571428571428,229.7057142857143
1858,2003-02-01,38900,39500,0,0,none,3419,11.447619047619057,11.033462706511186,12.954345238095229,248.72285714285715,222.18142857142857,240.65142857142857
1859,2003-02-02,36500,37200,0,0,none,3306,11.459523809523828,11.002421039844515,12.771488095238086,264.3314285714286,245.18142857142857,259.1042857142857
1860,2003-02-03,34300,35400,0,0,none,3130,11.388095238095257,10.919504373177842,12.478005952380943,275.90285714285716,260.14428571428573,271.89714285714285
1861,2003-02-04,32000,32600,0,0,none,3070,11.276190476190486,10.781528182701658,12.213184523809515,284.30285714285714,270.93142857142857,280.83
1862,2003-02-05,29300,29500,0,0,none,2983,11.0827380952381,10.58146865889213,11.768749999999986,290.4057142857143,279.3142857142857,287.4114285714286
1863,2003-02-06,27100,29200,0,0,none,2697,10.854166666666671,10.38021865889213,11.307440476190461,306.8957142857143,301.21,305.3514285714286
1864,2003-02-07,24900,24700,0,0,none,1980,10.602950310559006,10.1475,10.865952380952367,320.75,323.1514285714286,321.9214285714286
1865,2003-02-08,22900,24500,0,0,none,1279,10.332116977225667,9.872142857142856,10.329821428571414,332.81857142857143,334.9957142857143,333.69428571428574
1866,2003-02-09,21400,24300,0,0,none,70,10.075569358178043,9.615,9.903095238095228,338.6342857142857,341.7628571428572,340.63
1867,2003-02-10,20300,21200,0,0,none,70,9.841045548654233,9.4125,9.601934523809517,340.70714285714286,344.57428571428574,343.52714285714285
1868,2003-02-11,19600,20000,0,0,none,81,9.632712215320904,9.248571428571429,9.349345238095236,339.1457142857143,342.4342857142857,341.8328571428571
1869,2003-02-12,22000,20800,0,0,none,90,9.503545548654243,9.145714285714286,9.314285714285711,323.07428571428574,317.08285714285716,322.37714285714287
1870,2003-02-13,25700,24000,0,0,none,84,9.43271221532091,9.131785714285714,9.371964285714279,312.72,304.8285714285714,301.50571428571425
1871,2003-02-14,28200,28600,0,0,none,1205,9.452380952380953,9.215357142857142,9.5699404761904745,295.8957142857143,293.4642857142857,287.71714285714285
1872,2003-02-15,29600,30800,0,0,none,1920,9.547023809523804,9.423809523809528,9.967767857142857,281.9428571428572,267.66714285714284,263.0542857142857
1873,2003-02-16,31000,33500,0,0,none,2280,9.694642857142858,9.341142857142861,10.457648809523812,275.13142857142856,249.25714285714287,244.8242857142857
1874,2003-02-17,35700,34800,0,0,none,2848,9.882738095238096,9.55221428571429,10.973482142857153,272.21000000000004,244.80714285714285,240.63285714285715
1875,2003-02-18,38900,36600,0,0,none,3165,10.094642857142853,9.767799392097276,11.37310093718339,274.8228571428572,251.42428571428573,245.0142857142857
1876,2003-02-19,38500,37400,0,0,none,3155,10.307142857142857,9.96708510638299,11.736047365754814,287.3642857142857,260.0442857142857,249.43714285714285
1877,2003-02-20,37100,37700,0,0,none,2954,10.494047619047619,10.096727963525847,12.030928318135771,300.2142857142857,273.43857142857144,272.16714285714284
1878,2003-02-21,36600,36900,0,0,none,2660,10.658333333333328,10.189942249240133,12.274797365754814,322.26142857142855,290.1985714285714,291.3014285714286
1879,2003-02-22,35900,34300,0,0,none,2280,10.802976190476185,10.20434701114489,12.483606889564342,336.7785714285714,317.9714285714286,317.11857142857144
1880,2003-02-23,34700,31900,0,0,none,1890,10.927976190476185,10.553799392097272,12.613934270516713,342.74571428571426,338.9657142857143,336.08285714285716
1881,2003-02-24,33500,31400,0,0,none,1600,11.035119047619043,10.618769630192514,12.699350937183372,328.62714285714287,318.7857142857143,319.4
1882,2003-02-25,31900,31200,0,0,none,1419,11.134523809523815,10.682172619047629,12.811726190476186,326.13714285714286,310.32428571428574,313.33285714285716
1883,2003-02-26,30100,31500,0,0,none,1281,11.2327380952381,10.752470238095244,12.905892857142858,330.90142857142854,330.2214285714286,330.8485714285714
1884,2003-02-27,28000,29500,0,0,none,1179,11.339285714285714,10.831755952380957,13.001755952380957,325.03,323.68142857142857,325.1114285714286
1885,2003-02-28,25600,26000,0,0,none,75,11.4174430641822,10.899077380952386,13.063065476190486,322.1614285714286,323.1071428571429,323.6614285714286
1886,2003-03-01,23200,23300,0,0,none,75,11.4807712215321,10.971339285714286,13.0758630952381,323.76,321.3671428571429,323.9842857142857
1887,2003-03-02,21000,20800,0,0,none,75,11.5307712215321,11.038869047619043,13.1096130952381,326.7557142857143,322.14428571428573,325.97285714285715
1888,2003-03-03,19100,18500,0,0,none,69,11.564104554865429,11.088184523809515,13.121160714285729,340.7685714285714,334.8757142857143,340.63142857142856
1889,2003-03-04,18100,17700,0,0,none,69,11.589104554865429,11.13883928571427,13.142678571428586,347.52714285714285,343.5028571428571,348.35285714285715
