date,daymet_precip_mm,daymet_tmax,daymet_tmin,daymet_tmean,daymet_trange,daymet_srad,daymet_vpd,region
1998-12-11,0,12.51,1.74,7.125,10.77,223.62,692.57,downstream
1998-12-12,0,15.47,1.59,8.530000000000001,13.88,249.65,685.14,downstream
1998-12-13,1.31,14.72,3.62,9.17,11.100000000000001,223.73,791.64,downstream
1998-12-14,0,15.31,5.06,10.185,10.25,213.28,875.44,downstream
1998-12-15,0,17.86,4.09,10.975,13.77,244.88,818.29,downstream
1998-12-16,0,18.09,3.99,11.04,14.1,245.33,812.32,downstream
1998-12-17,0,16.9,4.47,10.684999999999999,12.43,231.65,840.04,downstream
1998-12-18,0,15.81,3.04,9.425,12.77,235.91,759.93,downstream
1998-12-19,0,10.53,1.94,6.234999999999999,8.59,190.52,702.23,downstream
1998-12-20,0,8.31,1.48,4.8950000000000005,6.83,163.11,679.88,downstream
1998-12-21,0,6.56,-3.47,1.5449999999999997,10.03,218.88,472.89,downstream
1998-12-22,0,7.66,-5.2,1.23,12.86,247.37,414.99,downstream
1998-12-23,0,6.72,-5.69,0.5149999999999997,12.41,242.31,399.58,downstream
1998-12-24,0,7.87,-5.18,1.3450000000000002,13.05,245.68,415.42,downstream
1998-12-25,0,10.34,-2.86,3.74,13.2,245.52,494.62,downstream
1998-12-26,0,10.98,-0.64,5.17,11.620000000000001,229.89,582.65,downstream
1998-12-27,0,12.25,-0.65,5.8,12.9,239.26,582.58,downstream
1998-12-28,0,13.32,0.43,6.875,12.89,237.12,630.28,downstream
1998-12-29,0,14.32,0,7.16,14.32,246.71,610.87,downstream
1998-12-30,0,13.36,0.92,7.14,12.44,230.51,652.69,downstream
1998-12-31,0,14.5,4.03,9.265,10.469999999999999,206.28,814.42,downstream
1999-01-01,0,15.12,2.36,8.74,12.76,256.5,697.68,downstream
1999-01-02,0,12.54,0.73,6.635,11.809999999999999,252.44,637.24,downstream
1999-01-03,0,10.18,3.06,6.62,7.119999999999999,189.53,760.92,downstream
1999-01-04,0,9.24,2.69,5.965,6.550000000000001,179.19,741.02,downstream
1999-01-05,0,7.07,1.52,4.295,5.550000000000001,158.14,681.65,downstream
1999-01-06,0,7,1.3,4.15,5.7,162.47,670.96,downstream
1999-01-07,0,7.23,0.66,3.9450000000000003,6.57,183.9,640.45,downstream
1999-01-08,0,9.69,0.62,5.154999999999999,9.07,229.35,638.77,downstream
1999-01-09,0,6.22,0.84,3.53,5.38,157.59,649.16,downstream
1999-01-10,0,7.35,1.69,4.52,5.66,164.68,690.21,downstream
1999-01-11,0,11.1,1.09,6.095,10.01,244.9,660.9,downstream
1999-01-12,0,12.19,-0.13,6.029999999999999,12.32,269.89,584.4,downstream
1999-01-13,0,11.71,0.38,6.045000000000001,11.33,263.01,612.83,downstream
1999-01-14,2.87,12.75,2.19,7.47,10.56,190.77,715.09,downstream
1999-01-15,4.85,15.02,5.84,10.43,9.18,175.52,924.35,downstream
1999-01-16,1.92,16.84,9.19,13.015,7.65,205.61,1162.41,downstream
1999-01-17,3.92,16.11,9.13,12.620000000000001,6.979999999999999,145.74,1157.55,downstream
1999-01-18,13.48,16.19,11.54,13.865,4.650000000000002,102.85,1359.47,downstream
1999-01-19,7.43,16,11.33,13.665,4.67,104.08,1340.87,downstream
1999-01-20,3.47,14.89,10.68,12.785,4.210000000000001,95.93,1284.51,downstream
1999-01-21,0,15.5,7.73,11.615,7.77,217.96,1052.67,downstream
1999-01-22,2.56,14.69,8.37,11.53,6.32,140.87,1099.42,downstream
1999-01-23,0,13.03,7.62,10.325,5.409999999999999,167.73,1044.49,downstream
1999-01-24,0,13.45,0.48,6.965,12.969999999999999,297.22,632.34,downstream
1999-01-25,2.46,11.79,4.33,8.059999999999999,7.459999999999999,167.49,831.8,downstream
1999-01-26,0,11.84,3.97,7.905,7.869999999999999,234.1,811.11,downstream
1999-01-27,0,14.8,2.22,8.51,12.58,299.71,716.46,downstream
1999-01-28,0,13.14,0.12,6.63,13.020000000000001,308.31,616.02,downstream
1999-01-29,0,10.84,-0.51,5.165,11.35,297.5,588.49,downstream
1999-01-30,12.82,11.7,1.19,6.444999999999999,10.51,216.1,665.72,downstream
1999-01-31,0,12.93,3.74,8.335,9.19,270.25,798.46,downstream
1999-02-01,0,14.28,2.54,8.41,11.739999999999998,306.26,733.15,downstream
1999-02-02,0,15.81,0.4,8.105,15.41,332.46,628.7,downstream
1999-02-03,0,16.72,2.28,9.5,14.44,326.55,719.85,downstream
1999-02-04,0,14.83,4.02,9.425,10.81,293.57,814.21,downstream
1999-02-05,5.46,15.2,3.28,9.24,11.92,230.71,772.67,downstream
1999-02-06,27.13,13.22,5,9.11,8.22,187.27,871.69,downstream
1999-02-07,19.15,16.53,8.31,12.420000000000002,8.22,185.35,1095.31,downstream
1999-02-08,13.81,14.82,8.74,11.780000000000001,6.08,147.83,1127.67,downstream
1999-02-09,0,12.83,5.22,9.025,7.61,241.68,885.74,downstream
1999-02-10,0,11.73,0.92,6.325,10.81,309.36,652.79,downstream
1999-02-11,0,12.29,-0.58,5.8549999999999995,12.87,338.09,585.47,downstream
1999-02-12,0,13.44,1.6,7.52,11.84,326.99,685.76,downstream
1999-02-13,2.88,14.31,2.73,8.52,11.58,243.36,743.15,downstream
1999-02-14,0,13.33,5.04,9.185,8.29,267.91,874.14,downstream
1999-02-15,6.13,13.56,1.96,7.76,11.600000000000001,247.68,703.47,downstream
1999-02-16,10.38,14.33,5.9,10.115,8.43,203.3,928.53,downstream
1999-02-17,3.6,17.58,9.11,13.344999999999999,8.469999999999999,200.14,1156.34,downstream
1999-02-18,2.25,15.25,7.51,11.379999999999999,7.74,190.05,1036.78,downstream
1999-02-19,0,16.12,4.06,10.09,12.060000000000002,337.51,816.24,downstream
1999-02-20,8.74,13.51,3.72,8.615,9.79,227.67,797.28,downstream
1999-02-21,0,14.86,4.34,9.6,10.52,316.57,832.58,downstream
1999-02-22,0,17.27,6.89,12.08,10.379999999999999,309.51,993.63,downstream
1999-02-23,0,17.89,5.64,11.765,12.25,344.19,911.84,downstream
1999-02-24,3,15.66,5.24,10.45,10.42,238.09,886.67,downstream
1999-02-25,0,14.98,6.51,10.745000000000001,8.47,276.3,968.48,downstream
1999-02-26,0,16.21,3.38,9.795,12.830000000000002,362.94,778.2,downstream
1999-02-27,0,19.13,5.63,12.379999999999999,13.5,369.42,910.83,downstream
1999-02-28,0,18.31,7.97,13.139999999999999,10.34,321.3,1070.29,downstream
1999-03-01,0,19.64,7.59,13.615,12.05,352.44,1042.83,downstream
1999-03-02,0,19.47,4.24,11.855,15.229999999999999,395.71,826.54,downstream
1999-03-03,0,16.74,4.92,10.829999999999998,11.819999999999999,357.06,867.03,downstream
1999-03-04,0,15.44,4.19,9.815,11.25,353.99,823.73,downstream
1999-03-05,0,15.02,3.16,9.09,11.86,370.14,766.27,downstream
1999-03-06,0,15.85,3.27,9.56,12.58,382.53,772.31,downstream
1999-03-07,8.76,15.02,2.78,8.9,12.24,285.98,745.63,downstream
1999-03-08,5.31,13.04,6.14,9.59,6.8999999999999995,192.13,943.83,downstream
1999-03-09,0,14.07,4.18,9.125,9.89,340.64,823.3,downstream
1999-03-10,0,15.02,2.6,8.81,12.42,389.29,736.48,downstream
1999-03-11,0,17.34,4.47,10.905,12.870000000000001,392.82,840.02,downstream
1999-03-12,0,18.73,3.4,11.065,15.33,424.72,779.13,downstream
1999-03-13,0,16.58,4.14,10.36,12.439999999999998,390.38,820.8,downstream
1999-03-14,0,16.14,6.96,11.55,9.18,322.33,998.69,downstream
1999-03-15,0,17.7,6.97,12.334999999999999,10.73,360.54,999.63,downstream
1999-03-16,0,17.04,5.99,11.515,11.049999999999999,369.81,933.93,downstream
1999-03-17,0,17.38,5.15,11.265,12.229999999999999,395.59,880.95,downstream
1999-03-18,0,16.03,6.31,11.17,9.720000000000002,343.29,954.85,downstream
1999-03-19,0,16.46,8.46,12.46,8,295.61,1106.17,downstream
1999-03-20,0,17.41,6.61,12.01,10.8,369.95,975.02,downstream
1999-03-21,0.39,17.97,6.83,12.399999999999999,11.139999999999999,379.9,989.47,downstream
1999-03-22,0.41,16.34,4.59,10.465,11.75,397.14,847.62,downstream
1999-03-23,9.16,17.29,7.99,12.64,9.299999999999999,253.81,1071.17,downstream
1999-03-24,10.63,17.35,9,13.175,8.350000000000001,234.75,1147.37,downstream
1999-03-25,0,19.93,10.34,15.135,9.59,347.42,1255.46,downstream
1999-03-26,0,19.5,8.01,13.754999999999999,11.49,396.79,1072.73,downstream
1999-03-27,0,18.15,5.16,11.655,12.989999999999998,430.05,881.45,downstream
1999-03-28,0,18.5,3.4,10.95,15.1,463.29,779.07,downstream
1999-03-29,0,17.32,4.89,11.105,12.43,425.04,865.37,downstream
1999-03-30,0,15.28,3.63,9.455,11.649999999999999,413.56,792.2,downstream
1999-03-31,0,15.16,3.98,9.57,11.18,406.04,811.88,downstream
1999-04-01,0,17.84,2.99,10.415,14.85,471.11,757.1,downstream
1999-04-02,0,19.05,7.13,13.09,11.920000000000002,418.58,1010.63,downstream
1999-04-03,0,16.56,6.83,11.695,9.729999999999999,371.78,989.98,downstream
1999-04-04,3.09,17.62,5.56,11.59,12.060000000000002,322.23,906.66,downstream
1999-04-05,11.97,13.98,6.06,10.02,7.920000000000001,244.68,938.39,downstream
1999-04-06,0,15.28,4.77,10.024999999999999,10.51,405.82,858.35,downstream
1999-04-07,8.33,14.26,5.62,9.94,8.64,264.63,910.18,downstream
1999-04-08,5.88,14.03,4.96,9.495,9.07,276.79,869.82,downstream
1999-04-09,0.36,15.14,1.74,8.44,13.4,473.18,692.69,downstream
1999-04-10,9.27,14.52,3.87,9.195,10.649999999999999,313.41,805.73,downstream
1999-04-11,0,17.57,6.54,12.055,11.030000000000001,425.67,969.94,downstream
1999-04-12,0,23.29,4.92,14.105,18.369999999999997,523.53,867.29,downstream
1999-04-13,0,25.31,7.5,16.405,17.81,511.5,1036.52,downstream
1999-04-14,0,28.21,10.19,19.2,18.020000000000003,503.9,1242.78,downstream
1999-04-15,0,30.32,11.58,20.95,18.740000000000002,502.72,1356.9,downstream
1999-04-16,0,30.32,13.08,21.7,17.240000000000002,485.54,1499.73,downstream
1999-04-17,0,29.97,13.4,21.685,16.57,476.28,1536.91,downstream
1999-04-18,0,28.31,11,19.655,17.31,491.3,1301.72,downstream
1999-04-19,0,26.02,10.18,18.1,15.84,477.27,1229.37,downstream
1999-04-20,0,24.12,12.87,18.495,11.250000000000002,388.29,1484.21,downstream
1999-04-21,0,23.95,8.86,16.405,15.09,472.63,1117.75,downstream
1999-04-22,0,24.98,9.16,17.07,15.82,480.11,1128.34,downstream
1999-04-23,0,26.7,12.42,19.56,14.28,444.55,1413.83,downstream
1999-04-24,0,26.93,11.02,18.975,15.91,472.48,1262.27,downstream
1999-04-25,0,21.93,10.59,16.259999999999998,11.34,388.83,1276.69,downstream
1999-04-26,0,20.36,8.4,14.379999999999999,11.959999999999999,410.66,1101.78,downstream
1999-04-27,0,20.08,5.16,12.62,14.919999999999998,477.89,872.7,downstream
1999-04-28,0,20.88,6.05,13.465,14.829999999999998,473.99,925.05,downstream
1999-04-29,0,25.4,9.59,17.494999999999997,15.809999999999999,479.1,1139.99,downstream
1999-04-30,0,26.48,11.2,18.84,15.280000000000001,465.03,1273.57,downstream
1999-05-01,0,23.22,11.12,17.169999999999998,12.1,406.35,1311.29,downstream
1999-05-02,2.33,19.18,8.63,13.905000000000001,10.549999999999999,282.05,1119.29,downstream
1999-05-03,0,18.66,9.14,13.9,9.52,347.1,1158.75,downstream
1999-05-04,0,22.56,7.2,14.879999999999999,15.36,482.73,958.75,downstream
1999-05-05,0,27.42,8.5,17.96,18.92,521.75,986.22,downstream
1999-05-06,0,26.51,9.39,17.950000000000003,17.12,495.82,1072.9,downstream
1999-05-07,0,25.04,9.35,17.195,15.69,472.49,1084.25,downstream
1999-05-08,0,24.05,8.47,16.26,15.58,473.03,953.7,downstream
1999-05-09,0,24,9.27,16.634999999999998,14.73,458.38,950.27,downstream
1999-05-10,0,26.22,8.31,17.265,17.909999999999997,511.15,763.01,downstream
1999-05-11,0,28.8,10.43,19.615000000000002,18.37,509.85,859.29,downstream
1999-05-12,0,25.4,14.47,19.935,10.929999999999998,357.09,1405.56,downstream
1999-05-13,0,22.79,8.46,15.625,14.329999999999998,454.88,851.19,downstream
1999-05-14,0,22.09,8.39,15.24,13.7,444.54,863.02,downstream
1999-05-15,0,23.89,6.92,15.405000000000001,16.97,508.95,694.12,downstream
1999-05-16,0,26.65,8.5,17.575,18.15,522.38,736.82,downstream
1999-05-17,0,27.48,9.13,18.305,18.35,524.71,725.09,downstream
1999-05-18,0,24.29,11.14,17.715,13.149999999999999,434.7,905.9,downstream
1999-05-19,0,24.28,9.36,16.82,14.920000000000002,477.48,726.93,downstream
1999-05-20,0,23.83,9.98,16.905,13.849999999999998,454.08,774.8,downstream
1999-05-21,0,31.64,8.85,20.245,22.79,572.42,525.91,downstream
1999-05-22,0,32.14,15.55,23.845,16.59,493.54,847.43,downstream
1999-05-23,0,26.75,13.09,19.92,13.66,442.86,853.68,downstream
1999-05-24,0,28.49,11.29,19.89,17.2,512.36,642.06,downstream
1999-05-25,0,30.15,11.34,20.744999999999997,18.81,531.63,603.57,downstream
1999-05-26,0,29.53,13.34,21.435000000000002,16.19,487.92,729.31,downstream
1999-05-27,0,27.92,11.22,19.57,16.700000000000003,499.86,629.92,downstream
1999-05-28,0,24.49,10.89,17.689999999999998,13.599999999999998,440.08,731.76,downstream
1999-05-29,0,23.74,11.06,17.4,12.679999999999998,420.16,777.03,downstream
1999-05-30,0,25.49,10.22,17.855,15.269999999999998,478.8,635.17,downstream
1999-05-31,0,23.76,11.63,17.695,12.13,405.32,829.44,downstream
1999-06-01,0,20.54,11.2,15.87,9.34,326.51,976.39,downstream
1999-06-02,0,19.05,10.71,14.88,8.34,295.8,1016.68,downstream
1999-06-03,0,21.7,9.54,15.62,12.16,413.39,727.44,downstream
1999-06-04,0,25.93,7.83,16.88,18.1,533.3,475.34,downstream
1999-06-05,0,27.87,10.49,19.18,17.380000000000003,519.26,568.07,downstream
1999-06-06,0,25.91,11.49,18.7,14.42,468.43,607.55,downstream
1999-06-07,0,24.75,10.78,17.765,13.97,462.9,540.92,downstream
1999-06-08,0,26.42,7.86,17.14,18.560000000000002,544.04,384.71,downstream
1999-06-09,0,28.68,10.16,19.42,18.52,540.51,454.1,downstream
1999-06-10,0,29.5,9.79,19.645,19.71,554.16,442.41,downstream
1999-06-11,0,29.73,11.7,20.715,18.03,528.4,506.55,downstream
1999-06-12,0,30.11,13.75,21.93,16.36,498.66,584.7,downstream
1999-06-13,0,30.45,11.82,21.134999999999998,18.63,532.85,510.97,downstream
1999-06-14,0,28.85,15.36,22.105,13.490000000000002,435.95,732.32,downstream
1999-06-15,0,28.57,12.14,20.355,16.43,502.33,522.66,downstream
1999-06-16,0,31.56,12.15,21.855,19.409999999999997,543.61,523.01,downstream
1999-06-17,0,33.1,12.81,22.955000000000002,20.29,549.09,547.88,downstream
1999-06-18,0,32.61,13.69,23.15,18.92,530.69,582.3,downstream
1999-06-19,0,32.1,13.76,22.93,18.340000000000003,521.23,585.31,downstream
1999-06-20,0,33.01,13.04,23.025,19.97,543.26,556.52,downstream
1999-06-21,0,33.11,15.94,24.525,17.17,501.62,679.9,downstream
1999-06-22,0,35.33,17.65,26.49,17.68,504.01,763.4,downstream
1999-06-23,0,33.04,16.72,24.88,16.32,485.01,717.07,downstream
1999-06-24,0,31.82,13.47,22.645,18.35,521.47,573.4,downstream
1999-06-25,0,31.66,13.55,22.605,18.11,517.21,576.72,downstream
1999-06-26,0,33.59,13.07,23.330000000000002,20.520000000000003,545.41,557.85,downstream
1999-06-27,0,36.7,14.4,25.55,22.300000000000004,556.55,611.64,downstream
1999-06-28,0,37.66,18,27.83,19.659999999999997,520.33,781.52,downstream
1999-06-29,0,39.37,19,29.185,20.369999999999997,524.12,835.84,downstream
1999-06-30,0,39.64,20.89,30.265,18.75,497.34,946.75,downstream
1999-07-01,0,37.61,19.74,28.674999999999997,17.87,484.4,877.75,downstream
1999-07-02,0,33.53,15.51,24.52,18.020000000000003,491.19,660.1,downstream
1999-07-03,0,27.65,13.8,20.725,13.849999999999998,416.54,586.61,downstream
1999-07-04,0,32.23,11.41,21.82,20.819999999999997,532.58,496.15,downstream
1999-07-05,0,33.59,13.94,23.765,19.650000000000006,513.39,592.59,downstream
1999-07-06,0,33.25,13.55,23.4,19.7,512.59,576.86,downstream
1999-07-07,0,34.6,13.2,23.9,21.400000000000002,530.65,562.92,downstream
1999-07-08,0,36.02,14.69,25.355,21.330000000000005,526.31,624.01,downstream
1999-07-09,0,35.13,14.74,24.935000000000002,20.39,514.57,626.33,downstream
1999-07-10,0,37.32,15.27,26.295,22.05,531.11,649.61,downstream
1999-07-11,0,40.78,18.49,29.634999999999998,22.290000000000003,525.28,807.96,downstream
1999-07-12,0,40.17,24.04,32.105000000000004,16.130000000000003,428.38,1161.35,downstream
1999-07-13,0,36.66,23.02,29.839999999999996,13.639999999999997,384.09,1087.78,downstream
1999-07-14,0,31.72,17.3,24.509999999999998,14.419999999999998,411,745.78,downstream
1999-07-15,0,28.78,13.58,21.18,15.200000000000001,432.66,578.07,downstream
1999-07-16,0,28.9,13.24,21.07,15.659999999999998,443.49,564.3,downstream
1999-07-17,0,29.12,11.73,20.425,17.39,476.73,507.79,downstream
1999-07-18,0,28.22,11.04,19.63,17.18,474.64,483.48,downstream
1999-07-19,0,26.03,12.47,19.25,13.56,404.15,534.76,downstream
1999-07-20,0,25.13,12.18,18.655,12.95,393.4,523.94,downstream
1999-07-21,0,28.6,12.24,20.42,16.36,463.09,526.38,downstream
1999-07-22,0,29.36,12.25,20.805,17.11,475.86,526.72,downstream
1999-07-23,0,27.65,12.97,20.31,14.679999999999998,430.5,553.72,downstream
1999-07-24,0,29.34,11.37,20.355,17.97,490.64,494.86,downstream
1999-07-25,0,30.87,13.01,21.94,17.86,486.37,555.24,downstream
1999-07-26,0,29.35,12.92,21.135,16.43,464.2,552.03,downstream
1999-07-27,0,28.03,11.99,20.01,16.04,461.05,516.95,downstream
1999-07-28,0,28.47,11.99,20.23,16.479999999999997,469.63,517.11,downstream
1999-07-29,0,30.39,11.47,20.93,18.92,507.44,498.55,downstream
1999-07-30,0,30.43,12.95,21.689999999999998,17.48,484.62,553.16,downstream
1999-07-31,0,29.75,13.83,21.79,15.92,457.64,588.22,downstream
1999-08-01,0,30.97,12.77,21.869999999999997,18.2,494.99,546.29,downstream
1999-08-02,0,32.4,14.57,23.485,17.83,484.8,619.12,downstream
1999-08-03,0,32.27,15.48,23.875,16.790000000000003,468.09,659.05,downstream
1999-08-04,0,31.09,14.64,22.865000000000002,16.45,464.6,622.03,downstream
1999-08-05,0,27.09,14.58,20.835,12.51,388.19,619.55,downstream
1999-08-06,0,25.69,14.85,20.27,10.840000000000002,350.45,631.11,downstream
1999-08-07,0,26.78,13.9,20.34,12.88,405.83,590.8,downstream
1999-08-08,0,27.75,13.64,20.695,14.11,435.48,580.14,downstream
1999-08-09,0,27.55,13.25,20.4,14.3,443,564.77,downstream
1999-08-10,0,25.4,14.81,20.105,10.589999999999998,359.33,629.13,downstream
1999-08-11,0,26.68,14.09,20.384999999999998,12.59,411.75,598.55,downstream
1999-08-12,0,29.16,14.3,21.73,14.86,456.91,607.68,downstream
1999-08-13,0,29.1,13.49,21.295,15.610000000000001,469.96,574.32,downstream
1999-08-14,0,28.68,13.06,20.87,15.62,469.37,557.26,downstream
1999-08-15,0,31.79,12.37,22.08,19.42,519.81,531.02,downstream
1999-08-16,0,32.8,14.21,23.505,18.589999999999996,505.54,603.57,downstream
1999-08-17,0,31.58,14.58,23.08,17,482.93,619.5,downstream
1999-08-18,0,30.37,12.72,21.545,17.65,491.96,544.23,downstream
1999-08-19,0,33.02,12.07,22.545,20.950000000000003,525.13,519.9,downstream
1999-08-20,0,33.73,14.21,23.97,19.519999999999996,505.05,603.79,downstream
1999-08-21,0,36.12,14.08,25.099999999999998,22.04,525.46,598.11,downstream
1999-08-22,0,37.05,16.58,26.814999999999998,20.47,503.86,710.25,downstream
1999-08-23,0,36.17,18.12,27.145000000000003,18.05,471.64,787.86,downstream
1999-08-24,0,37.78,16.51,27.145000000000003,21.27,507.19,707.01,downstream
1999-08-25,0,37.97,16.83,27.4,21.14,501.9,722.56,downstream
1999-08-26,0,36.05,19.58,27.814999999999998,16.47,438.57,868.47,downstream
1999-08-27,0,35.74,20.87,28.305,14.870000000000001,408.51,945.43,downstream
1999-08-28,0,35.01,16.68,25.845,18.33,468.07,715.19,downstream
1999-08-29,0,32.22,16.23,24.225,15.989999999999998,434.32,693.55,downstream
1999-08-30,0,29.91,15.77,22.84,14.14,401.64,672.06,downstream
1999-08-31,0,28.31,15.57,21.939999999999998,12.739999999999998,374.41,662.96,downstream
1999-09-01,0,28.38,11.46,19.92,16.919999999999998,454.31,498.02,downstream
1999-09-02,0,28.58,13.47,21.025,15.109999999999998,421.9,573.42,downstream
1999-09-03,0,29.31,11.73,20.52,17.58,459.6,507.5,downstream
1999-09-04,0,32.93,13.08,23.005,19.85,479.94,558.11,downstream
1999-09-05,0,34.83,14.5,24.665,20.33,477.09,615.95,downstream
1999-09-06,0,34.39,15.45,24.92,18.94,456.83,657.54,downstream
1999-09-07,0,33.98,15.5,24.74,18.479999999999997,447.27,659.95,downstream
1999-09-08,0,32.59,13.98,23.285000000000004,18.610000000000003,447.99,594.17,downstream
1999-09-09,0,30.17,15.35,22.76,14.820000000000002,385.88,652.82,downstream
1999-09-10,0,29.04,12.79,20.915,16.25,409.79,547.05,downstream
1999-09-11,0,29.87,13.47,21.67,16.4,408.51,573.48,downstream
1999-09-12,0,30.93,13.54,22.235,17.39,420.21,576.44,downstream
1999-09-13,0,30.49,12.57,21.53,17.919999999999998,425.67,538.58,downstream
1999-09-14,0,30.09,14.4,22.245,15.69,389.98,611.88,downstream
1999-09-15,0,31.33,13.62,22.474999999999998,17.71,418.6,579.59,downstream
1999-09-16,0,30.54,13.23,21.884999999999998,17.31,411.61,563.8,downstream
1999-09-17,0,29.74,12.85,21.294999999999998,16.89,404.24,549.31,downstream
1999-09-18,0,27.89,11.59,19.740000000000002,16.3,396.68,502.55,downstream
1999-09-19,0,26.58,13.16,19.869999999999997,13.419999999999998,346.55,561.32,downstream
1999-09-20,0,29.91,12.63,21.27,17.28,408.47,540.87,downstream
1999-09-21,3.35,32.57,13.34,22.955,19.23,321.27,568.43,downstream
1999-09-22,0,32.2,16.83,24.515,15.370000000000005,372.09,722.36,downstream
1999-09-23,0,30.11,15.13,22.62,14.979999999999999,368.72,643.19,downstream
1999-09-24,0,31.64,15.67,23.655,15.97,382.46,667.41,downstream
1999-09-25,0,34.3,15.84,25.07,18.459999999999997,410.26,675.24,downstream
1999-09-26,0,34.03,17.51,25.770000000000003,16.52,380.91,756.13,downstream
1999-09-27,0,32.58,19.12,25.85,13.459999999999997,331,842.18,downstream
1999-09-28,0,33.26,16.56,24.909999999999997,16.7,381.31,709.13,downstream
1999-09-29,0,34.5,15.7,25.1,18.8,402.63,668.86,downstream
1999-09-30,0,34.83,15.98,25.405,18.849999999999998,397.95,681.58,downstream
1999-10-01,0,31.27,15.17,23.22,16.1,364.02,645.02,downstream
1999-10-02,0,27.07,11.89,19.48,15.18,352.43,513.28,downstream
1999-10-03,0,25.57,11.32,18.445,14.25,337.45,493.08,downstream
1999-10-04,0,23.94,11.34,17.64,12.600000000000001,309.36,493.93,downstream
1999-10-05,0,24.19,11.76,17.975,12.430000000000001,306.68,508.84,downstream
