Year,Month,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORTS,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVER,EFFEC,EFFDIV,X2
2000,7,7/4/2000,20000,643,67,331,285,1880,2563,23206,326,6342,4349,88,11105,4254,0,0,4254,7950,-3358,11502,7846,0.46,66,21326,63,77.16
2000,7,7/5/2000,20300,636,67,353,301,1900,2621,23557,314,6028,4268,91,10701,4311,0,0,4311,8038,-2844,11691,8545,0.43,64,21657,61,77.23
2000,7,7/6/2000,20900,640,66,360,234,1860,2520,24060,328,4105,4295,86,8814,4237,0,0,4237,8214,-834,12140,11009,0.34,54,22200,50,77.13
2000,7,7/7/2000,20900,653,66,361,273,1890,2590,24143,239,6672,4328,89,11328,4248,0,0,4248,8214,-3286,12150,8567,0.45,65,22253,62,77.2
2000,7,7/8/2000,21100,672,65,344,315,1900,2624,24396,219,6464,4330,93,11106,4249,0,0,4249,8272,-2971,12310,9041,0.44,63,22496,60,77.23
2000,7,7/9/2000,20800,654,64,338,361,1950,2713,24167,219,6672,4345,88,11324,4249,0,0,4249,8184,-3188,12080,8594,0.45,64,22217,61,77.29
2000,7,7/10/2000,20800,630,63,328,307,1920,2618,24048,272,6674,4335,89,11370,4313,0,0,4313,8184,-3371,12038,8365,0.45,65,22128,62,77.37
2000,7,7/11/2000,20600,659,56,327,347,1830,2560,23819,346,6666,4325,88,11425,4247,0,0,4247,8126,-3499,11944,8147,0.46,66,21989,63,77.46
2000,7,7/12/2000,19600,684,55,325,280,1840,2500,22784,351,7179,4324,97,11951,4297,0,0,4297,7833,-4412,11248,6536,0.5,71,20944,69,77.69
2000,7,7/13/2000,19800,699,54,317,239,1860,2470,22969,356,7181,4344,95,11976,4324,0,0,4324,7891,-4425,11397,6669,0.5,71,21109,68,77.89
2000,7,7/14/2000,20400,673,55,319,261,1910,2545,23618,326,7134,4318,98,11876,4323,0,0,4323,8067,-4074,11795,7418,0.48,69,21708,66,78.01
2000,7,7/15/2000,20200,624,54,308,269,1940,2571,23395,259,7171,4302,105,11837,4299,0,0,4299,8009,-4052,11612,7259,0.49,69,21455,66,78.14
2000,7,7/16/2000,20300,584,54,308,313,1980,2655,23539,238,7180,4288,103,11809,4324,0,0,4324,8038,-3927,11635,7406,0.48,69,21559,66,78.24
2000,7,7/17/2000,20600,569,54,313,301,1960,2628,23797,236,7177,4276,89,11778,4340,0,0,4340,8126,-3846,11828,7678,0.48,68,21837,65,78.32
2000,7,7/18/2000,20600,605,53,282,288,1880,2503,23708,239,7174,4347,86,11846,4312,0,0,4312,8126,-4020,11872,7550,0.48,68,21828,65,78.41
2000,7,7/19/2000,20700,628,52,276,310,1850,2488,23816,231,6610,4320,89,11250,4298,0,0,4298,8155,-3400,11970,8268,0.45,65,21966,62,78.43
2000,7,7/20/2000,20700,643,48,276,285,1760,2369,23712,235,5272,4336,98,9941,4244,0,0,4244,8155,-2176,12000,9526,0.4,60,21952,57,78.36
2000,7,7/21/2000,20600,634,46,275,307,1760,2388,23622,235,5001,4341,93,9670,4248,0,0,4248,8126,-1917,11919,9705,0.39,59,21862,56,78.28
2000,7,7/22/2000,21300,635,45,269,277,1900,2491,24426,241,4992,4357,107,9697,4249,0,0,4249,8331,-1637,12414,10480,0.38,57,22526,53,78.16
2000,7,7/23/2000,21900,593,45,262,345,1970,2622,25115,239,4997,4360,106,9702,4254,0,0,4254,8507,-1339,12795,11159,0.37,56,23145,52,78
2000,7,7/24/2000,22200,575,45,266,296,2000,2607,25382,240,4993,4353,114,9700,4278,0,0,4278,8595,-1279,12983,11405,0.37,55,23382,51,77.84
2000,7,7/25/2000,22100,605,45,268,241,1910,2464,25169,259,4994,4302,105,9660,4227,0,0,4227,8565,-1378,12956,11282,0.37,55,23259,51,77.69
2000,7,7/26/2000,22000,590,41,260,232,1850,2383,24973,250,4994,4336,92,9672,4228,0,0,4228,8536,-1501,12870,11074,0.37,56,23123,52,77.56
2000,7,7/27/2000,21900,571,38,172,267,1910,2387,24858,242,5001,4332,89,9664,4232,0,0,4232,8507,-1521,12779,10962,0.37,56,22948,52,77.45
2000,7,7/28/2000,21600,580,38,156,241,1900,2335,24515,239,4995,4346,105,9685,4194,0,0,4194,8419,-1657,12587,10636,0.38,57,22615,53,77.36
2000,7,7/29/2000,21600,615,36,152,328,1900,2416,24631,235,5001,4350,102,9688,4219,0,0,4219,8419,-1595,12615,10725,0.38,56,22731,53,77.28
2000,7,7/30/2000,21500,633,35,150,338,1960,2483,24616,239,5007,4345,107,9698,4174,0,0,4174,8390,-1539,12575,10744,0.38,56,22656,53,77.19
2000,7,7/31/2000,21400,635,35,157,357,2040,2589,24624,245,815,4317,88,5465,4103,0,0,4103,8360,2817,12526,15056,0.2,39,22584,33,76.89
2000,8,8/1/2000,21000,684,34,97,265,1970,2366,24050,243,2931,4263,105,7542,4142,0,0,4142,8243,375,12281,12366,0.3,49,22080,44,76.74
2000,8,8/2/2000,21000,696,32,73,252,1920,2277,23973,249,6238,4356,66,10909,4131,0,0,4131,8243,-3074,12296,8933,0.44,63,22053,59,76.8
2000,8,8/3/2000,20700,685,31,69,264,1910,2274,23659,180,4317,4394,78,8969,4087,0,0,4087,8155,-1197,12085,10602,0.37,55,21749,51,76.75
2000,8,8/4/2000,21100,650,30,57,265,1880,2232,23982,55,7172,4432,110,11769,3973,0,0,3973,8272,-3848,12365,8239,0.48,66,22102,63,76.87
2000,8,8/5/2000,20700,617,29,54,277,1970,2330,23647,103,6609,4426,109,11247,4050,0,0,4050,8155,-3394,12028,8351,0.46,65,21677,61,76.97
2000,8,8/6/2000,20000,589,28,52,320,2050,2450,23039,123,7171,4406,94,11794,4050,0,0,4050,7950,-4026,11505,7196,0.5,69,20989,66,77.16
2000,8,8/7/2000,19100,576,27,60,335,2040,2462,22138,146,7177,4473,85,11881,3942,0,0,3942,7686,-4295,10886,6315,0.52,71,20098,69,77.43
2000,8,8/8/2000,18800,547,27,87,290,1800,2204,21551,244,4898,4366,91,9599,3946,0,0,3946,7598,-2361,10644,8006,0.43,63,19751,59,77.52
2000,8,8/9/2000,18200,505,27,94,281,1760,2162,20867,269,4182,4402,94,8947,3916,0,0,3916,7423,-1908,10186,8003,0.41,62,19107,58,77.61
2000,8,8/10/2000,17900,460,25,87,343,1730,2185,20545,266,4946,4400,103,9715,3958,0,0,3958,7335,-2767,9917,6873,0.45,67,18815,63,77.8
2000,8,8/11/2000,17500,459,25,87,299,1740,2151,20110,253,5410,4409,101,10173,3833,0,0,3833,7218,-3296,9668,6104,0.48,70,18370,67,78.05
2000,8,8/12/2000,16800,480,25,89,269,1750,2133,19413,232,7171,4402,111,11916,3874,0,0,3874,7012,-5289,9183,3623,0.59,81,17663,79,78.63
2000,8,8/13/2000,16600,466,24,81,301,1840,2246,19312,229,7170,4388,108,11895,3850,0,0,3850,6954,-5198,9034,3567,0.6,82,17472,80,79.18
2000,8,8/14/2000,16900,470,24,84,326,1820,2254,19624,233,7078,4402,104,11817,3776,0,0,3776,7042,-4976,9271,4030,0.58,79,17804,77,79.62
2000,8,8/15/2000,16900,514,24,85,280,1710,2099,19513,245,6888,4380,91,11604,3778,0,0,3778,7042,-4919,9314,4131,0.57,79,17803,77,80.03
2000,8,8/16/2000,16900,533,23,88,292,1630,2033,19466,244,6156,4392,85,10877,3732,0,0,3732,7042,-4228,9346,4857,0.54,75,17836,73,80.3
2000,8,8/17/2000,16900,541,21,83,258,1760,2122,19563,252,5185,4403,93,9933,3674,0,0,3674,7042,-3158,9371,5956,0.48,70,17803,67,80.43
2000,8,8/18/2000,16900,556,21,77,253,1970,2321,19777,280,7090,4398,118,11886,3667,0,0,3667,7042,-4907,9387,4224,0.58,79,17807,76,80.78
2000,8,8/19/2000,16700,547,21,101,305,2180,2607,19854,292,6191,4402,104,10989,3624,0,0,3624,6983,-3755,9249,5241,0.53,74,17674,70,80.97
2000,8,8/20/2000,16400,506,20,97,377,2390,2884,19790,313,6760,4407,96,11576,3498,0,0,3498,6895,-4071,9031,4716,0.55,76,17400,73,81.21
2000,8,8/21/2000,15900,491,21,85,311,2550,2967,19358,316,7176,4429,85,12006,3609,0,0,3609,6749,-4636,8632,3744,0.6,81,16808,78,81.59
2000,8,8/22/2000,15700,489,21,107,255,2580,2963,19152,288,6823,4411,102,11624,3565,0,0,3565,6690,-4288,8501,3963,0.58,79,16572,76,81.91
2000,8,8/23/2000,16100,456,21,112,290,2610,3033,19589,302,6615,4408,99,11424,3544,0,0,3544,6807,-3887,8756,4621,0.56,76,16979,73,82.12
2000,8,8/24/2000,16900,454,22,110,292,2750,3174,20528,311,5719,4337,107,10474,3509,0,0,3509,7042,-2539,9330,6545,0.49,68,17778,63,82.09
2000,8,8/25/2000,16800,455,22,98,265,2810,3195,20450,310,5622,4311,99,10342,3450,0,0,3450,7012,-2377,9277,6658,0.48,67,17640,62,82.05
2000,8,8/26/2000,16600,448,21,90,324,2860,3295,20343,309,7027,4312,101,11749,3410,0,0,3410,6954,-3717,9139,5184,0.56,75,17483,70,82.17
2000,8,8/27/2000,16400,423,20,88,376,2990,3474,20297,311,7173,4341,97,11922,3400,0,0,3400,6895,-3763,8976,4975,0.56,75,17307,71,82.31
2000,8,8/28/2000,16500,441,20,106,398,2860,3384,20325,306,7180,4313,98,11897,3321,0,0,3321,6925,-3748,9087,5106,0.56,75,17465,71,82.43
2000,8,8/29/2000,16700,473,20,96,363,2550,3029,20202,273,7165,4359,86,11883,3283,0,0,3283,6983,-4005,9271,5036,0.57,75,17652,71,82.55
2000,8,8/30/2000,17000,470,22,125,441,2490,3078,20548,234,7070,4424,55,11783,3262,229,0,3033,7071,-3605,9550,5732,0.56,72,18058,68,82.58
2000,8,8/31/2000,17000,480,23,138,364,2420,2945,20425,207,6589,4417,75,11288,3219,229,0,2990,7071,-3216,9572,6147,0.54,70,18005,66,82.57
2000,9,9/1/2000,17500,456,25,125,308,2320,2778,20734,231,5166,4418,75,9890,3163,458,0,2705,7218,-1652,9981,8140,0.46,61,18414,56,82.37
2000,9,9/2/2000,17900,438,38,121,346,2430,2935,21273,258,6638,4319,74,11289,3167,458,0,2709,7335,-2780,10245,7275,0.51,66,18843,61,82.26
2000,9,9/3/2000,18000,401,90,126,364,2530,3110,21511,246,7181,4339,22,11788,3105,458,0,2647,7364,-3034,10296,7077,0.53,67,18981,63,82.17
2000,9,9/4/2000,18500,348,80,121,300,2550,3051,21899,253,6627,4314,23,11217,3061,229,0,2831,7511,-2496,10545,7851,0.5,64,19349,59,82.02
2000,9,9/5/2000,18300,306,54,131,347,2410,2942,21548,256,5815,4299,99,10469,3016,229,0,2787,7452,-1887,10374,8292,0.47,62,19138,57,81.84
2000,9,9/6/2000,18000,301,44,131,328,2330,2833,21134,255,7174,4344,129,11902,2959,0,0,2959,7364,-3628,10109,6273,0.54,70,18804,67,81.85
2000,9,9/7/2000,17500,316,38,115,350,2240,2743,20559,238,6770,4339,136,11483,2915,0,0,2915,7218,-3417,9782,6161,0.54,70,18319,66,81.88
2000,9,9/8/2000,16700,355,36,111,318,2160,2625,19680,268,7181,4374,143,11966,2865,0,0,2865,6983,-4220,9270,4849,0.59,75,17520,72,82.05
2000,9,9/9/2000,16100,363,33,109,286,2210,2638,19101,275,6787,4253,139,11454,2850,0,0,2850,6807,-3861,8858,4797,0.58,75,16891,72,82.23
2000,9,9/10/2000,15600,351,31,106,274,2300,2711,18662,275,6800,4245,120,11440,2815,0,0,2815,6661,-3898,8502,4407,0.59,76,16362,73,82.44
2000,9,9/11/2000,15200,346,31,112,302,2340,2785,18331,282,6808,4290,138,11518,2759,0,0,2759,6544,-3983,8230,4054,0.6,78,15991,75,82.71
2000,9,9/12/2000,14800,342,30,116,306,2290,2742,17884,286,6985,4196,130,11597,2707,0,0,2707,6426,-4188,7958,3580,0.62,80,15594,77,83.03
2000,9,9/13/2000,14800,356,30,119,252,2250,2651,17807,286,7081,4236,124,11727,2630,0,0,2630,6426,-4359,7993,3450,0.63,81,15557,78,83.36
2000,9,9/14/2000,14800,351,30,125,276,2240,2671,17822,265,6173,4279,128,10845,2605,0,0,2605,6426,-3441,7995,4372,0.58,75,15582,72,83.53
2000,9,9/15/2000,14500,338,29,184,282,2410,2905,17743,151,7135,4257,142,11685,2546,0,0,2546,6339,-4097,7787,3512,0.64,80,15333,77,83.82
2000,9,9/16/2000,14400,311,29,190,296,2940,3455,18166,233,7056,4255,144,11688,2550,0,0,2550,6309,-3581,7688,3929,0.62,78,15226,74,84.02
2000,9,9/17/2000,14300,294,28,182,306,2450,2966,17560,235,7181,4253,125,11794,2495,0,0,2495,6280,-4169,7616,3272,0.65,81,15110,78,84.34
2000,9,9/18/2000,14300,308,28,175,277,2250,2730,17338,237,7176,4260,125,11798,2452,0,0,2452,6280,-4382,7642,3088,0.66,82,15088,80,84.67
2000,9,9/19/2000,13600,343,28,179,235,2130,2572,16515,229,7175,4286,126,11816,2401,0,0,2401,6075,-4730,7196,2298,0.69,86,14385,84,85.17
2000,9,9/20/2000,13200,367,26,178,205,2290,2699,16266,231,7567,4278,149,12225,2385,0,0,2385,5958,-5118,6942,1657,0.72,90,13976,88,85.86
2000,9,9/21/2000,13400,353,25,174,195,2420,2814,16567,223,6550,4258,123,11154,2368,0,0,2368,6016,-3863,7074,3045,0.65,82,14147,78,86.12
2000,9,9/22/2000,14600,319,26,180,224,2350,2780,17699,221,5045,4200,122,9588,2324,0,0,2324,6368,-1951,7900,5787,0.52,67,15349,62,85.95
2000,9,9/23/2000,14800,282,26,178,248,2460,2912,17994,208,4006,4134,116,8464,2300,0,0,2300,6426,-621,8012,7230,0.45,60,15534,53,85.64
2000,9,9/24/2000,14500,265,29,180,239,2530,2978,17743,207,5505,4144,105,9961,2255,0,0,2255,6339,-2110,7795,5527,0.54,69,15213,64,85.53
2000,9,9/25/2000,14000,260,31,191,273,2520,3015,17275,185,7087,4137,127,11536,2229,0,0,2229,6192,-3778,7444,3510,0.65,80,14755,76,85.71
2000,9,9/26/2000,13400,267,29,178,199,2370,2776,16443,132,6246,4142,103,10623,2215,0,0,2215,6016,-3270,7031,3605,0.63,78,14073,74,85.87
2000,9,9/27/2000,13100,270,28,182,229,2200,2639,16009,90,6557,4154,97,10898,2170,0,0,2170,5928,-3741,6834,2941,0.67,82,13809,79,86.15
2000,9,9/28/2000,13600,273,27,173,259,2050,2509,16382,82,4982,4155,100,9319,2182,0,0,2182,4258,-3970,9004,4881,0.56,70,14332,66,86.09
2000,9,9/29/2000,13000,246,26,145,228,1970,2369,15615,85,6674,4148,105,11012,2135,0,0,2135,4133,-5897,8515,2468,0.69,84,13645,82,86.47
2000,9,9/30/2000,12500,225,24,133,236,1960,2353,15078,108,6000,4182,105,10395,2132,0,0,2132,4020,-5408,8108,2551,0.67,83,13118,81,86.8
2000,10,10/1/2000,11900,218,26,128,193,2020,2367,14485,110,5996,4170,134,10410,2135,0,0,2135,3825,-5606,7695,1940,0.7,87,12465,84,87.3
2000,10,10/2/2000,12000,226,26,147,182,2040,2395,14621,101,5179,4331,120,9731,2087,0,0,2087,3916,-4776,7726,2803,0.65,81,12581,78,87.53
2000,10,10/3/2000,12000,235,26,140,251,1970,2387,14622,62,4997,4086,113,9258,2024,0,0,2024,4135,-4052,7533,3340,0.62,77,12652,74,87.64
2000,10,10/4/2000,11900,236,26,137,271,2080,2514,14650,117,4994,4173,123,9407,2037,0,0,2037,3667,-4550,7899,3206,0.62,78,12570,74,87.76
2000,10,10/5/2000,11900,233,25,140,282,2250,2697,14830,100,4993,4154,117,9364,1982,0,0,1982,3836,-4119,7742,3485,0.62,77,12580,72,87.83
2000,10,10/6/2000,11200,225,23,153,249,2270,2695,14120,76,4495,4230,113,8914,1975,0,0,1975,3695,-3808,7177,3231,0.62,77,11850,73,87.94
2000,10,10/7/2000,11200,204,23,157,239,2350,2769,14173,75,4497,4205,114,8891,1925,0,0,1925,3565,-3808,7300,3357,0.61,76,11823,72,88.02
2000,10,10/8/2000,11200,195,23,155,216,2450,2844,14239,75,3996,4213,111,8395,1925,0,0,1925,3618,-3184,7238,3919,0.57,72,11789,67,88
2000,10,10/9/2000,10600,173,24,158,189,2450,2821,13594,67,3989,4217,92,8365,1937,0,0,1937,3500,-3303,6731,3292,0.6,76,11144,70,88.08
2000,10,10/10/2000,10900,156,40,197,208,2500,2945,14001,51,3967,4188,98,8304,1900,1146,0,754,3550,-2299,7295,4944,0.58,65,11501,57,87.91
2000,10,10/11/2000,11200,138,67,185,169,2630,3051,14389,53,3326,4172,93,7644,1890,2522,0,-632,3559,-624,7956,7376,0.52,49,11759,37,87.48
2000,10,10/12/2000,11800,130,71,180,187,2770,3208,15138,49,4995,4219,94,9357,1889,2522,0,-632,3737,-2001,8370,6414,0.61,58,12368,48,87.17
2000,10,10/13/2000,11800,123,56,198,159,2640,3053,14976,53,5492,4227,84,9856,1892,2522,0,-629,3894,-2500,8205,5749,0.65,62,12336,53,86.94
2000,10,10/14/2000,11800,116,48,190,92,2570,2900,14816,50,4993,4208,71,9322,1842,2522,0,-679,4168,-1813,7939,6173,0.62,58,12246,50,86.69
2000,10,10/15/2000,11900,115,43,189,87,2620,2939,14954,52,5000,4258,74,9384,1825,1375,0,449,3922,-2815,7967,5121,0.62,66,12334,58,86.56
2000,10,10/16/2000,11800,104,41,191,70,2570,2872,14776,54,5757,4241,94,10146,1848,0,0,1848,3840,-4636,7547,2782,0.68,81,12206,77,86.84
2000,10,10/17/2000,12000,108,40,209,76,2520,2845,14953,53,5491,4215,77,9836,1842,0,0,1842,3916,-4272,7676,3275,0.65,78,12433,74,87
2000,10,10/18/2000,12000,110,42,203,77,2730,3052,15162,51,5439,4249,70,9809,1797,0,0,1797,3885,-4040,7722,3556,0.64,77,12432,71,87.09
2000,10,10/19/2000,12100,110,41,201,61,3020,3323,15533,51,4684,4209,49,8993,1795,0,0,1795,3895,-2942,7813,4745,0.57,69,12513,62,86.99
2000,10,10/20/2000,11500,110,40,202,56,3350,3648,15258,50,5464,4215,53,9782,1792,0,0,1792,3037,-4261,8071,3685,0.63,76,11908,69,87.07
2000,10,10/21/2000,12300,110,38,196,57,3390,3681,16091,53,5427,4229,69,9778,1760,0,0,1760,3346,-3895,8571,4553,0.6,72,12701,64,87
2000,10,10/22/2000,11700,102,36,196,58,3300,3590,15392,50,4098,4220,37,8405,1800,0,0,1800,3101,-2884,8197,5187,0.54,66,12092,57,86.85
2000,10,10/23/2000,10600,100,36,203,61,3290,3590,14290,74,5080,4217,67,9438,1739,0,0,1739,2916,-4062,7297,3113,0.65,78,11000,72,87.04
2000,10,10/24/2000,10500,100,36,206,63,3410,3715,14315,71,4996,4190,74,9331,1734,0,0,1734,2951,-3793,7164,3250,0.64,77,10905,70,87.19
2000,10,10/25/2000,10200,94,37,219,68,3340,3664,13958,70,4495,4208,50,8823,1730,688,0,1043,2849,-2988,7153,4092,0.62,71,10618,61,87.18
2000,10,10/26/2000,10400,70,42,244,73,3390,3749,14219,50,5410,4193,35,9688,1731,4585,0,-2853,2880,-1204,8388,7384,0.67,48,10829,32,86.8
2000,10,10/27/2000,10900,45,79,284,78,3870,4311,15256,41,5098,4181,44,9364,1750,5272,0,-3522,3218,454,8713,9414,0.61,38,11386,17,86.27
2000,10,10/28/2000,11400,40,77,289,77,3800,4243,15683,43,5075,4166,67,9351,1750,8482,0,-6732,2345,1613,10980,13064,0.59,17,11883,-10,85.57
2000,10,10/29/2000,13400,61,182,304,86,3450,4022,17483,53,6450,4341,15,10859,1700,10315,0,-8615,3389,2152,12484,15239,0.62,13,14033,-9,84.8
2000,10,10/30/2000,13900,70,233,280,215,3290,4018,17988,44,6177,4172,0,10393,1700,11232,0,-9532,3474,3295,13165,17127,0.58,5,14698,-17,84
2000,10,10/31/2000,14200,66,137,289,142,3280,3848,18114,54,6522,4155,0,10731,1700,7335,0,-5635,3490,270,12353,13018,0.59,28,14834,12,83.42
2000,11,11/1/2000,14400,61,96,270,85,3140,3591,18052,44,6145,4179,0,10368,1700,6648,0,-4948,3524,-37,12322,12631,0.57,30,14912,15,82.9
2000,11,11/2/2000,13900,60,78,276,76,3040,3470,17430,46,6445,4216,0,10707,1700,3438,0,-1738,3406,-2701,11041,8462,0.61,51,14390,41,82.66
2000,11,11/3/2000,13500,69,69,282,63,3090,3504,17073,42,6021,4176,0,10239,1700,1605,0,95,3444,-3353,10098,6739,0.6,61,13983,52,82.58
2000,11,11/4/2000,12400,82,64,282,40,2870,3256,15738,41,4617,4207,0,8865,1700,0,0,1700,3253,-3461,8753,5173,0.56,67,12868,60,82.67
2000,11,11/5/2000,12100,81,60,281,35,2740,3116,15297,42,5715,4203,0,9960,1700,0,0,1700,3473,-4476,8232,3637,0.65,76,12557,71,82.99
2000,11,11/6/2000,12100,80,56,624,35,2660,3375,15555,39,5890,4195,4,10128,1700,0,0,1700,3171,-4687,8533,3727,0.65,76,12895,71,83.28
2000,11,11/7/2000,11700,80,54,438,35,2590,3117,14897,40,4739,4195,11,8985,1700,0,0,1700,3101,-3872,8203,4212,0.6,72,12307,66,83.47
2000,11,11/8/2000,11100,75,52,308,35,2550,2945,14120,40,5690,4192,12,9934,1650,0,0,1650,4149,-3913,6564,2536,0.7,82,11570,78,83.97
2000,11,11/9/2000,11100,45,51,289,36,2540,2916,14061,40,4995,4167,25,9227,1700,0,0,1700,5342,-2074,5327,3134,0.65,78,11521,73,84.32
2000,11,11/10/2000,10700,40,52,289,34,2510,2885,13625,42,4996,4166,40,9244,1650,0,0,1650,5225,-2206,5053,2731,0.67,80,11115,75,84.73
2000,11,11/11/2000,11000,40,66,288,34,2460,2848,13888,40,4995,4081,42,9158,1650,0,0,1650,5313,-2070,5265,3080,0.65,78,11428,73,85.04
2000,11,11/12/2000,11000,40,70,287,35,2430,2822,13862,40,4992,4071,31,9134,1650,0,0,1650,5313,-2071,5265,3078,0.65,78,11432,73,85.34
2000,11,11/13/2000,10900,40,61,287,35,2420,2803,13743,40,4991,4086,32,9149,1650,229,0,1421,5284,-1985,5258,3174,0.66,77,11323,72,85.6
2000,11,11/14/2000,11300,40,61,287,40,2470,2858,14198,40,4997,4106,38,9181,1650,229,0,1421,5401,-1845,5541,3597,0.64,75,11728,69,85.76
2000,11,11/15/2000,11400,46,63,286,35,2460,2844,14290,31,4996,4031,37,9095,1700,229,0,1471,5430,-1776,5604,3725,0.63,74,11830,69,85.89
2000,11,11/16/2000,11600,50,62,284,35,2440,2821,14471,31,5484,4114,45,9674,1700,229,0,1471,5489,-2320,5749,3327,0.66,77,12031,72,86.09
2000,11,11/17/2000,12500,46,59,283,36,2420,2798,15344,41,5494,4108,59,9702,1700,229,0,1471,5753,-2108,6382,4171,0.63,73,12924,68,86.13
2000,11,11/18/2000,12500,40,58,281,37,2390,2766,15306,40,5462,4079,56,9637,1700,0,0,1700,5753,-2223,6311,3969,0.62,74,12916,69,86.21
2000,11,11/19/2000,12400,40,54,281,38,2360,2733,15173,41,5466,4097,68,9672,1700,0,0,1700,5723,-2320,6241,3801,0.63,75,12813,70,86.3
2000,11,11/20/2000,12500,40,54,280,36,2350,2720,15260,40,5517,4103,60,9720,1750,0,0,1750,5753,-2385,6297,3790,0.63,75,12910,71,86.39
2000,11,11/21/2000,12400,40,54,286,39,2360,2739,15179,42,4929,4111,61,9143,1750,1375,0,375,5723,-924,6612,5662,0.6,63,12819,56,86.22
2000,11,11/22/2000,12600,40,56,283,35,2390,2764,15404,41,5498,4106,53,9698,1750,1375,0,375,5782,-1396,6753,5332,0.62,65,13014,59,86.1
2000,11,11/23/2000,12900,36,58,281,37,2380,2756,15692,40,5498,4113,56,9707,1750,1375,0,375,5870,-1325,6961,5611,0.61,64,13312,58,85.95
2000,11,11/24/2000,12900,10,58,280,39,2370,2747,15657,41,5496,4128,54,9719,1750,1375,0,375,5870,-1346,6935,5563,0.61,64,13287,58,85.81
2000,11,11/25/2000,12800,0,56,280,34,2370,2740,15540,42,5491,4086,52,9671,1800,1375,0,425,5840,-1366,6841,5445,0.62,65,13170,59,85.7
2000,11,11/26/2000,13000,18,55,279,32,2360,2726,15744,41,5499,4105,51,9696,1800,0,0,1800,5899,-2241,6615,4248,0.61,73,13384,68,85.75
2000,11,11/27/2000,12900,34,55,279,34,2390,2758,15692,4,5498,4082,58,9642,1850,0,0,1850,5870,-2217,6546,4200,0.61,73,13302,68,85.8
2000,11,11/28/2000,12700,26,55,280,38,2410,2783,15509,0,5493,3825,59,9377,1900,0,0,1900,5811,-2018,6383,4232,0.6,73,13099,68,85.85
2000,11,11/29/2000,12600,0,57,281,38,2400,2776,15376,2,6867,3522,68,10459,1900,229,0,1671,5782,-2987,6350,3247,0.68,79,12976,75,86.07
2000,11,11/30/2000,13600,0,85,282,39,2410,2816,16416,0,1592,2978,72,4642,1950,229,0,1721,6075,3130,7043,10053,0.28,39,14006,28,85.54
2000,12,12/1/2000,13500,29,106,282,41,2400,2829,16358,0,3528,2585,87,6200,2000,229,0,1771,6046,1524,6988,8387,0.37,49,13958,40,85.16
2000,12,12/2/2000,14100,32,81,283,41,2390,2795,16927,1,3493,2583,83,6160,2000,229,0,1771,6221,1705,7415,8996,0.36,47,14537,38,84.76
2000,12,12/3/2000,14300,13,72,283,39,2370,2764,17077,0,3491,3062,71,6624,2000,229,0,1771,6280,1269,7537,8683,0.38,49,14707,41,84.4
2000,12,12/4/2000,14100,14,67,283,39,2360,2749,16863,0,4713,3767,68,8548,2050,0,0,2050,6221,-910,7319,6265,0.5,63,14503,57,84.27
2000,12,12/5/2000,14000,30,60,282,39,2330,2711,16741,0,5459,4078,70,9607,2100,0,0,2100,6192,-2069,7250,5034,0.57,70,14411,65,84.29
2000,12,12/6/2000,13700,35,60,309,39,2280,2688,16423,0,5319,4072,74,9465,2100,0,0,2100,6104,-2038,7043,4858,0.57,70,14143,66,84.34
2000,12,12/7/2000,13300,35,58,264,37,2310,2669,16004,0,5500,4017,70,9587,2150,0,0,2150,5987,-2328,6746,4267,0.59,73,13694,69,84.46
2000,12,12/8/2000,13200,41,56,279,35,2290,2660,15901,0,4994,4091,75,9160,2150,0,0,2150,5958,-1940,6681,4591,0.57,71,13611,66,84.53
2000,12,12/9/2000,13100,39,54,278,35,2290,2657,15796,0,4498,4073,72,8643,2150,0,0,2150,5928,-1455,6609,5003,0.54,68,13506,63,84.54
2000,12,12/10/2000,12900,35,54,277,35,2280,2646,15581,0,3992,4077,85,8154,2200,0,0,2200,5870,-1069,6449,5227,0.52,66,13301,61,84.52
2000,12,12/11/2000,13000,35,54,281,35,2260,2630,15665,0,3991,4092,72,8155,2200,1605,0,595,5899,-13,6969,6914,0.52,56,13405,48,84.32
2000,12,12/12/2000,13100,35,61,284,33,2230,2608,15743,0,3997,4140,70,8207,2200,1605,0,595,5928,-58,7040,6940,0.52,56,13513,49,84.13
2000,12,12/13/2000,13200,30,77,278,33,2240,2628,15858,0,3955,4142,70,8167,2200,2063,0,137,5958,329,7234,7554,0.51,52,13618,45,83.9
2000,12,12/14/2000,13800,32,85,283,33,2230,2631,16463,0,4493,4146,67,8706,2200,2980,0,-780,6133,565,7917,8537,0.52,48,14233,40,83.6
2000,12,12/15/2000,14200,35,117,280,33,2230,2660,16895,0,4994,4150,58,9202,2200,2980,0,-780,6251,215,8203,8473,0.54,50,14665,42,83.32
